Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4421-il-50000-n5
Airfoil,naca4421-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,15.2509
Max Cl/Cd alpha,2.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4421-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.750,-0.4075,0.11566,0.10740,-0.0488,1.0000,0.1334
-11.500,-0.4198,0.11261,0.10440,-0.0480,1.0000,0.1358
-11.000,-0.5237,0.09404,0.08593,-0.0525,1.0000,0.1426
-10.750,-0.5145,0.09383,0.08577,-0.0510,0.9987,0.1447
-10.500,-0.6914,0.06718,0.05862,-0.0654,0.9840,0.1485
-10.250,-0.7371,0.06021,0.05115,-0.0657,0.9722,0.1514
-10.000,-0.7296,0.05725,0.04796,-0.0669,0.9648,0.1553
-9.750,-0.7097,0.05644,0.04716,-0.0669,0.9567,0.1589
-9.500,-0.7015,0.05340,0.04375,-0.0680,0.9492,0.1641
-9.250,-0.6928,0.05157,0.04175,-0.0670,0.9396,0.1680
-9.000,-0.6615,0.05097,0.04117,-0.0685,0.9336,0.1728
-8.750,-0.6539,0.04904,0.03893,-0.0674,0.9240,0.1779
-8.500,-0.6277,0.04797,0.03778,-0.0684,0.9172,0.1829
-8.250,-0.6055,0.04729,0.03707,-0.0683,0.9094,0.1879
-8.000,-0.5905,0.04549,0.03485,-0.0680,0.9007,0.1944
-7.750,-0.5524,0.04510,0.03460,-0.0700,0.8960,0.1997
-7.500,-0.5410,0.04438,0.03377,-0.0680,0.8850,0.2046
-7.250,-0.5126,0.04309,0.03220,-0.0692,0.8789,0.2115
-7.000,-0.4920,0.04270,0.03187,-0.0682,0.8698,0.2163
-6.750,-0.4666,0.04181,0.03082,-0.0685,0.8621,0.2230
-6.500,-0.4313,0.04086,0.02973,-0.0703,0.8574,0.2301
-6.250,-0.4185,0.04051,0.02939,-0.0681,0.8459,0.2351
-6.000,-0.3870,0.03958,0.02820,-0.0692,0.8398,0.2435
-5.750,-0.3637,0.03910,0.02775,-0.0686,0.8316,0.2496
-5.500,-0.3396,0.03861,0.02723,-0.0682,0.8229,0.2571
-5.250,-0.3036,0.03776,0.02622,-0.0698,0.8180,0.2667
-5.000,-0.2882,0.03759,0.02612,-0.0679,0.8073,0.2733
-4.750,-0.2582,0.03699,0.02535,-0.0684,0.8005,0.2841
-4.500,-0.2194,0.03633,0.02478,-0.0700,0.7964,0.2943
