Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2412-il-1000000-n5
Airfoil,naca2412-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,87.0499
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2412-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-18.000,-1.0794,0.09958,0.09690,-0.0264,1.0000,0.0114
-17.750,-1.1701,0.08080,0.07785,-0.0372,1.0000,0.0110
-17.500,-1.2478,0.06422,0.06099,-0.0472,1.0000,0.0105
-17.250,-1.2960,0.05172,0.04823,-0.0561,1.0000,0.0104
-17.000,-1.3192,0.04372,0.04003,-0.0624,1.0000,0.0104
-16.750,-1.3315,0.03825,0.03439,-0.0666,1.0000,0.0105
-16.500,-1.3379,0.03439,0.03039,-0.0688,1.0000,0.0107
-16.250,-1.3401,0.03162,0.02750,-0.0696,1.0000,0.0110
-16.000,-1.3391,0.02955,0.02534,-0.0692,1.0000,0.0112
-15.750,-1.3358,0.02794,0.02364,-0.0681,1.0000,0.0115
-15.500,-1.3307,0.02666,0.02228,-0.0664,1.0000,0.0118
-15.250,-1.3240,0.02560,0.02114,-0.0644,1.0000,0.0121
-15.000,-1.3124,0.02464,0.02010,-0.0629,1.0000,0.0125
-14.750,-1.2985,0.02376,0.01913,-0.0616,1.0000,0.0128
-14.500,-1.2832,0.02296,0.01825,-0.0604,1.0000,0.0131
-14.250,-1.2677,0.02214,0.01738,-0.0591,1.0000,0.0137
-14.000,-1.2509,0.02143,0.01663,-0.0579,1.0000,0.0142
-13.750,-1.2336,0.02080,0.01595,-0.0566,1.0000,0.0148
-13.500,-1.2161,0.02021,0.01532,-0.0552,1.0000,0.0155
-13.250,-1.1987,0.01967,0.01471,-0.0538,1.0000,0.0160
-13.000,-1.1812,0.01913,0.01411,-0.0523,1.0000,0.0164
-12.750,-1.1638,0.01861,0.01356,-0.0507,1.0000,0.0170
-12.500,-1.1460,0.01815,0.01308,-0.0492,1.0000,0.0176
-12.250,-1.1280,0.01772,0.01262,-0.0476,1.0000,0.0182
-12.000,-1.1010,0.01725,0.01210,-0.0479,0.9990,0.0189
-11.750,-1.0719,0.01681,0.01159,-0.0486,0.9977,0.0195
-11.500,-1.0424,0.01636,0.01109,-0.0494,0.9963,0.0200
-11.250,-1.0128,0.01585,0.01056,-0.0502,0.9950,0.0208
-11.000,-0.9824,0.01543,0.01012,-0.0511,0.9939,0.0215
-10.750,-0.9537,0.01504,0.00970,-0.0516,0.9921,0.0222
-10.500,-0.9244,0.01467,0.00928,-0.0522,0.9901,0.0228
-10.250,-0.8943,0.01433,0.00890,-0.0529,0.9883,0.0234
-10.000,-0.8635,0.01400,0.00853,-0.0537,0.9868,0.0239
-9.750,-0.8332,0.01355,0.00804,-0.0546,0.9851,0.0245
-9.500,-0.8026,0.01312,0.00759,-0.0554,0.9836,0.0254
-9.250,-0.7755,0.01279,0.00724,-0.0554,0.9797,0.0261
-9.000,-0.7466,0.01247,0.00690,-0.0558,0.9764,0.0268
-8.750,-0.7167,0.01217,0.00656,-0.0563,0.9736,0.0275
-8.500,-0.6880,0.01189,0.00625,-0.0566,0.9700,0.0281
-8.250,-0.6607,0.01163,0.00596,-0.0566,0.9648,0.0286
-8.000,-0.6320,0.01132,0.00561,-0.0568,0.9598,0.0292
-7.750,-0.6058,0.01098,0.00525,-0.0564,0.9516,0.0301
-7.500,-0.5787,0.01070,0.00494,-0.0563,0.9435,0.0310
-7.250,-0.5522,0.01045,0.00466,-0.0560,0.9345,0.0319
-7.000,-0.5252,0.01023,0.00440,-0.0557,0.9267,0.0328
-6.750,-0.4983,0.01002,0.00415,-0.0555,0.9175,0.0335
-6.500,-0.4712,0.00983,0.00391,-0.0552,0.9085,0.0342
-6.250,-0.4443,0.00962,0.00366,-0.0550,0.8983,0.0355
-6.000,-0.4173,0.00941,0.00344,-0.0547,0.8876,0.0373
