Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0021-il-500000-n5
Airfoil,naca0021-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,56.8396
Max Cl/Cd alpha,8.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0021-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.1998,0.09619,0.09096,-0.0323,1.0000,0.0550
-19.500,-1.2057,0.09212,0.08681,-0.0338,1.0000,0.0559
-19.250,-1.2114,0.08810,0.08272,-0.0352,1.0000,0.0569
-19.000,-1.2145,0.08450,0.07904,-0.0364,1.0000,0.0578
-18.750,-1.2213,0.08040,0.07488,-0.0377,1.0000,0.0588
-18.500,-1.2285,0.07631,0.07071,-0.0390,1.0000,0.0598
-18.250,-1.2340,0.07249,0.06683,-0.0401,1.0000,0.0609
-18.000,-1.2370,0.06903,0.06331,-0.0411,1.0000,0.0621
-17.750,-1.2383,0.06580,0.06000,-0.0419,1.0000,0.0633
-17.500,-1.2407,0.06248,0.05661,-0.0427,1.0000,0.0644
-17.250,-1.2446,0.05905,0.05313,-0.0434,1.0000,0.0656
-17.000,-1.2460,0.05596,0.04998,-0.0440,1.0000,0.0669
-16.750,-1.2451,0.05316,0.04712,-0.0445,1.0000,0.0683
-16.500,-1.2426,0.05060,0.04448,-0.0448,1.0000,0.0696
-16.250,-1.2410,0.04798,0.04180,-0.0451,1.0000,0.0709
-16.000,-1.2400,0.04536,0.03914,-0.0453,1.0000,0.0723
-15.750,-1.2367,0.04301,0.03675,-0.0454,1.0000,0.0739
-15.500,-1.2314,0.04093,0.03461,-0.0454,1.0000,0.0756
-15.250,-1.2246,0.03904,0.03266,-0.0452,1.0000,0.0772
-15.000,-1.2208,0.03694,0.03053,-0.0450,1.0000,0.0789
-14.750,-1.2145,0.03511,0.02867,-0.0446,1.0000,0.0809
-14.500,-1.2064,0.03350,0.02701,-0.0442,1.0000,0.0830
-14.250,-1.1977,0.03199,0.02546,-0.0437,1.0000,0.0849
-14.000,-1.1905,0.03043,0.02387,-0.0430,1.0000,0.0870
-13.750,-1.1810,0.02909,0.02250,-0.0422,1.0000,0.0893
-13.500,-1.1701,0.02790,0.02128,-0.0414,1.0000,0.0915
-13.250,-1.1605,0.02670,0.02006,-0.0404,1.0000,0.0936
-13.000,-1.1507,0.02557,0.01891,-0.0393,1.0000,0.0962
-12.750,-1.1393,0.02461,0.01793,-0.0381,1.0000,0.0989
-12.500,-1.1283,0.02371,0.01701,-0.0367,1.0000,0.1015
-12.250,-1.1193,0.02279,0.01610,-0.0350,1.0000,0.1045
-12.000,-1.1097,0.02205,0.01534,-0.0330,1.0000,0.1075
-11.750,-1.1012,0.02140,0.01467,-0.0307,1.0000,0.1102
-11.500,-1.0974,0.02073,0.01401,-0.0275,1.0000,0.1132
-11.250,-1.0946,0.02020,0.01348,-0.0239,1.0000,0.1164
