Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1412-il-50000-n5
Airfoil,naca1412-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,31.1514
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1412-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.000,-0.6491,0.09164,0.08382,-0.0263,1.0000,0.0810
-10.750,-0.7098,0.07546,0.06759,-0.0390,1.0000,0.0789
-10.500,-0.7844,0.06482,0.05664,-0.0434,1.0000,0.0766
-10.250,-0.7911,0.06154,0.05324,-0.0426,1.0000,0.0777
-9.750,-0.8008,0.05474,0.04598,-0.0403,1.0000,0.0799
-9.500,-0.8019,0.05135,0.04227,-0.0388,1.0000,0.0811
-9.250,-0.7994,0.04821,0.03879,-0.0372,1.0000,0.0829
-9.000,-0.7949,0.04525,0.03537,-0.0355,1.0000,0.0854
-8.750,-0.7860,0.04263,0.03235,-0.0339,1.0000,0.0880
-8.500,-0.7699,0.04091,0.03062,-0.0327,1.0000,0.0906
-8.250,-0.7543,0.03902,0.02854,-0.0314,1.0000,0.0933
-8.000,-0.7383,0.03709,0.02631,-0.0299,1.0000,0.0966
-7.750,-0.7217,0.03528,0.02415,-0.0285,1.0000,0.1010
-7.500,-0.7033,0.03402,0.02296,-0.0273,1.0000,0.1054
-7.250,-0.6846,0.03262,0.02140,-0.0259,1.0000,0.1108
-7.000,-0.6650,0.03120,0.01981,-0.0246,1.0000,0.1161
-6.750,-0.6463,0.03011,0.01873,-0.0233,1.0000,0.1233
-6.500,-0.6271,0.02900,0.01756,-0.0220,1.0000,0.1322
-6.250,-0.6076,0.02799,0.01644,-0.0206,1.0000,0.1431
-6.000,-0.5890,0.02704,0.01557,-0.0192,1.0000,0.1557
-5.750,-0.5700,0.02615,0.01469,-0.0179,1.0000,0.1712
-5.500,-0.5510,0.02533,0.01391,-0.0166,1.0000,0.1905
-5.250,-0.5325,0.02455,0.01326,-0.0152,1.0000,0.2122
-5.000,-0.5133,0.02384,0.01261,-0.0140,1.0000,0.2388
-4.750,-0.4939,0.02318,0.01204,-0.0127,1.0000,0.2688
-4.500,-0.4745,0.02256,0.01156,-0.0115,1.0000,0.3015
-4.250,-0.4549,0.02199,0.01114,-0.0102,1.0000,0.3362
-4.000,-0.4357,0.02148,0.01078,-0.0089,1.0000,0.3737
-3.750,-0.4167,0.02104,0.01048,-0.0074,1.0000,0.4147
-3.500,-0.3978,0.02064,0.01028,-0.0059,1.0000,0.4578
-3.250,-0.3789,0.02030,0.01012,-0.0042,1.0000,0.5039
-3.000,-0.3600,0.02002,0.01003,-0.0025,1.0000,0.5524
-2.750,-0.3411,0.01981,0.01001,-0.0006,1.0000,0.6023
-2.500,-0.3222,0.01967,0.01005,0.0014,1.0000,0.6532
-2.250,-0.3033,0.01961,0.01015,0.0036,1.0000,0.7046
-2.000,-0.2839,0.01963,0.01030,0.0057,1.0000,0.7569
-1.750,-0.2554,0.01977,0.01052,0.0061,0.9967,0.8124
-1.500,-0.2068,0.02006,0.01079,0.0028,0.9880,0.8674
-1.250,-0.1493,0.02038,0.01100,-0.0027,0.9802,0.9144
-1.000,-0.0843,0.02064,0.01113,-0.0100,0.9730,0.9517
-0.750,-0.0159,0.02077,0.01113,-0.0183,0.9651,0.9798
-0.500,0.0536,0.02078,0.01103,-0.0272,0.9574,1.0000
-0.250,0.0954,0.02070,0.01086,-0.0308,0.9421,1.0000
0.000,0.1386,0.02062,0.01072,-0.0345,0.9274,1.0000
0.250,0.1777,0.02052,0.01057,-0.0371,0.9112,1.0000
0.500,0.2129,0.02043,0.01045,-0.0388,0.8937,1.0000
0.750,0.2458,0.02035,0.01035,-0.0399,0.8754,1.0000
1.000,0.2772,0.02028,0.01026,-0.0405,0.8568,1.0000
1.250,0.3076,0.02021,0.01018,-0.0408,0.8380,1.0000
