Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2408-il-200000-n5
Airfoil,naca2408-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,58.8643
Max Cl/Cd alpha,3.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2408-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.000,-0.5597,0.08283,0.07932,-0.0182,1.0000,0.0149
-8.750,-0.5671,0.07690,0.07345,-0.0223,1.0000,0.0148
-8.500,-0.5762,0.06961,0.06622,-0.0293,1.0000,0.0147
-8.250,-0.5855,0.05851,0.05507,-0.0397,1.0000,0.0145
-8.000,-0.6101,0.04154,0.03752,-0.0473,1.0000,0.0142
-7.750,-0.6123,0.03383,0.02910,-0.0477,1.0000,0.0146
-7.500,-0.6017,0.02975,0.02447,-0.0468,1.0000,0.0155
-7.250,-0.5866,0.02671,0.02087,-0.0458,1.0000,0.0167
-7.000,-0.5696,0.02406,0.01775,-0.0446,1.0000,0.0176
-6.750,-0.5506,0.02231,0.01575,-0.0437,1.0000,0.0186
-6.500,-0.5297,0.02128,0.01456,-0.0428,1.0000,0.0198
-6.250,-0.5082,0.02036,0.01345,-0.0418,1.0000,0.0217
-6.000,-0.4861,0.01936,0.01219,-0.0409,1.0000,0.0241
-5.750,-0.4637,0.01836,0.01095,-0.0399,1.0000,0.0258
-5.500,-0.4419,0.01727,0.00981,-0.0391,1.0000,0.0284
-5.250,-0.4191,0.01678,0.00923,-0.0384,1.0000,0.0318
-5.000,-0.3958,0.01617,0.00843,-0.0375,1.0000,0.0347
-4.750,-0.3724,0.01535,0.00758,-0.0370,0.9999,0.0382
-4.500,-0.3368,0.01482,0.00698,-0.0389,0.9963,0.0426
-4.250,-0.3011,0.01439,0.00641,-0.0407,0.9924,0.0464
-4.000,-0.2660,0.01367,0.00567,-0.0425,0.9882,0.0507
-3.750,-0.2304,0.01324,0.00519,-0.0443,0.9840,0.0557
-3.500,-0.1958,0.01281,0.00470,-0.0458,0.9790,0.0609
-3.250,-0.1595,0.01239,0.00427,-0.0477,0.9752,0.0701
-3.000,-0.1266,0.01200,0.00392,-0.0488,0.9690,0.0868
-2.750,-0.0909,0.01158,0.00363,-0.0507,0.9646,0.1190
-2.500,-0.0597,0.01124,0.00340,-0.0515,0.9572,0.1587
-2.250,-0.0255,0.01084,0.00322,-0.0530,0.9515,0.2144
-2.000,0.0043,0.01045,0.00308,-0.0536,0.9426,0.2814
-1.750,0.0365,0.00991,0.00293,-0.0547,0.9358,0.3866
-1.500,0.0633,0.00927,0.00286,-0.0546,0.9255,0.5327
-1.250,0.0889,0.00871,0.00283,-0.0538,0.9153,0.6785
-1.000,0.1142,0.00831,0.00280,-0.0525,0.9051,0.7987
-0.750,0.1493,0.00810,0.00277,-0.0530,0.8953,0.9166
-0.500,0.1970,0.00801,0.00264,-0.0570,0.8850,0.9878
-0.250,0.2306,0.00797,0.00251,-0.0580,0.8710,1.0000
0.000,0.2579,0.00797,0.00242,-0.0577,0.8549,1.0000
0.250,0.2849,0.00798,0.00234,-0.0573,0.8380,1.0000
0.500,0.3114,0.00801,0.00229,-0.0568,0.8196,1.0000
0.750,0.3377,0.00807,0.00225,-0.0562,0.8001,1.0000
1.000,0.3639,0.00814,0.00224,-0.0556,0.7800,1.0000
1.250,0.3899,0.00823,0.00224,-0.0550,0.7584,1.0000
1.500,0.4159,0.00834,0.00226,-0.0544,0.7362,1.0000
1.750,0.4415,0.00848,0.00230,-0.0538,0.7101,1.0000
2.000,0.4664,0.00867,0.00233,-0.0529,0.6749,1.0000
2.250,0.4907,0.00892,0.00237,-0.0520,0.6333,1.0000
2.500,0.5153,0.00917,0.00247,-0.0512,0.5941,1.0000
2.750,0.5400,0.00945,0.00258,-0.0504,0.5585,1.0000
3.000,0.5643,0.00977,0.00272,-0.0497,0.5164,1.0000
3.250,0.5886,0.01011,0.00290,-0.0490,0.4731,1.0000
3.500,0.6133,0.01044,0.00309,-0.0484,0.4330,1.0000
3.750,0.6375,0.01083,0.00331,-0.0477,0.3865,1.0000
4.000,0.6617,0.01125,0.00358,-0.0471,0.3394,1.0000
4.250,0.6840,0.01194,0.00392,-0.0464,0.2626,1.0000
4.500,0.7049,0.01291,0.00440,-0.0455,0.1688,1.0000
4.750,0.7269,0.01375,0.00493,-0.0449,0.1042,1.0000
5.000,0.7501,0.01445,0.00548,-0.0442,0.0700,1.0000
5.250,0.7742,0.01501,0.00601,-0.0436,0.0549,1.0000
