Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-200000-n5
Airfoil,naca1410-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,50.5947
Max Cl/Cd alpha,3.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.250,-0.8647,0.06544,0.06159,-0.0294,1.0000,0.0184
-12.000,-0.9111,0.05265,0.04842,-0.0410,1.0000,0.0180
-11.750,-0.9312,0.04743,0.04293,-0.0436,1.0000,0.0181
-11.500,-0.9443,0.04401,0.03928,-0.0428,1.0000,0.0183
-11.250,-0.9503,0.04111,0.03611,-0.0414,1.0000,0.0187
-11.000,-0.9502,0.03829,0.03299,-0.0400,1.0000,0.0193
-10.750,-0.9460,0.03565,0.02998,-0.0386,1.0000,0.0202
-10.500,-0.9380,0.03321,0.02709,-0.0372,1.0000,0.0212
-10.250,-0.9250,0.03155,0.02526,-0.0360,1.0000,0.0220
-10.000,-0.9079,0.03056,0.02422,-0.0351,1.0000,0.0229
-9.750,-0.8908,0.02940,0.02291,-0.0341,1.0000,0.0239
-9.500,-0.8738,0.02802,0.02132,-0.0330,1.0000,0.0251
-9.250,-0.8557,0.02673,0.01974,-0.0319,1.0000,0.0267
-9.000,-0.8373,0.02543,0.01822,-0.0308,1.0000,0.0281
-8.750,-0.8182,0.02444,0.01717,-0.0298,1.0000,0.0295
-8.500,-0.7982,0.02358,0.01623,-0.0288,1.0000,0.0309
-8.250,-0.7777,0.02275,0.01526,-0.0278,1.0000,0.0328
-8.000,-0.7568,0.02197,0.01429,-0.0267,1.0000,0.0346
-7.750,-0.7371,0.02090,0.01313,-0.0255,1.0000,0.0362
-7.500,-0.7169,0.02012,0.01230,-0.0244,1.0000,0.0380
-7.250,-0.6958,0.01950,0.01163,-0.0234,1.0000,0.0400
-7.000,-0.6745,0.01886,0.01090,-0.0223,1.0000,0.0420
-6.750,-0.6530,0.01826,0.01019,-0.0212,1.0000,0.0437
-6.500,-0.6325,0.01749,0.00939,-0.0200,1.0000,0.0457
-6.250,-0.6116,0.01687,0.00875,-0.0189,1.0000,0.0479
-6.000,-0.5902,0.01635,0.00818,-0.0178,1.0000,0.0499
-5.750,-0.5685,0.01589,0.00766,-0.0167,1.0000,0.0524
-5.500,-0.5465,0.01548,0.00718,-0.0157,1.0000,0.0549
-5.250,-0.5251,0.01493,0.00664,-0.0147,1.0000,0.0584
-5.000,-0.5029,0.01453,0.00622,-0.0137,1.0000,0.0624
-4.750,-0.4803,0.01419,0.00584,-0.0128,1.0000,0.0674
-4.500,-0.4478,0.01374,0.00543,-0.0141,0.9969,0.0778
-4.250,-0.4123,0.01331,0.00505,-0.0160,0.9929,0.0957
-4.000,-0.3774,0.01288,0.00474,-0.0178,0.9881,0.1211
-3.750,-0.3413,0.01250,0.00447,-0.0198,0.9838,0.1512
-3.500,-0.3074,0.01213,0.00422,-0.0213,0.9779,0.1838
-3.250,-0.2706,0.01177,0.00401,-0.0234,0.9736,0.2225
-3.000,-0.2383,0.01139,0.00382,-0.0245,0.9663,0.2722
-2.750,-0.2036,0.01088,0.00361,-0.0263,0.9611,0.3371
-2.500,-0.1750,0.01035,0.00352,-0.0266,0.9519,0.4328
-2.250,-0.1424,0.01008,0.00340,-0.0276,0.9444,0.4934
-2.000,-0.1116,0.00984,0.00327,-0.0281,0.9348,0.5328
-1.750,-0.0818,0.00959,0.00318,-0.0283,0.9245,0.5747
-1.500,-0.0518,0.00930,0.00310,-0.0285,0.9146,0.6251
-1.250,-0.0236,0.00907,0.00304,-0.0282,0.9026,0.6748
-1.000,0.0039,0.00887,0.00299,-0.0276,0.8894,0.7208
-0.750,0.0312,0.00872,0.00296,-0.0269,0.8754,0.7656
-0.500,0.0584,0.00860,0.00296,-0.0261,0.8603,0.8109
-0.250,0.0866,0.00854,0.00296,-0.0255,0.8441,0.8550
0.000,0.1178,0.00853,0.00296,-0.0254,0.8265,0.8914
0.250,0.1510,0.00856,0.00296,-0.0260,0.8063,0.9204
0.500,0.1852,0.00862,0.00294,-0.0269,0.7840,0.9412
0.750,0.2197,0.00869,0.00292,-0.0279,0.7605,0.9580
1.000,0.2547,0.00877,0.00290,-0.0291,0.7359,0.9719
