Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0021-il-1000000-n5
Airfoil,naca0021-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,71.0377
Max Cl/Cd alpha,9
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0021-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.3373,0.07896,0.07414,-0.0364,1.0000,0.0448
-19.500,-1.3450,0.07492,0.07002,-0.0376,1.0000,0.0455
-19.250,-1.3515,0.07105,0.06608,-0.0387,1.0000,0.0462
-19.000,-1.3565,0.06740,0.06235,-0.0396,1.0000,0.0469
-18.750,-1.3589,0.06410,0.05898,-0.0404,1.0000,0.0475
-18.500,-1.3639,0.06056,0.05537,-0.0412,1.0000,0.0483
-18.250,-1.3679,0.05719,0.05194,-0.0419,1.0000,0.0491
-18.000,-1.3701,0.05404,0.04874,-0.0424,1.0000,0.0500
-17.750,-1.3705,0.05115,0.04578,-0.0429,1.0000,0.0509
-17.500,-1.3691,0.04849,0.04306,-0.0432,1.0000,0.0518
-17.250,-1.3657,0.04610,0.04062,-0.0434,1.0000,0.0526
-17.000,-1.3643,0.04355,0.03802,-0.0436,1.0000,0.0536
-16.750,-1.3616,0.04117,0.03560,-0.0436,1.0000,0.0547
-16.500,-1.3571,0.03902,0.03340,-0.0436,1.0000,0.0559
-16.250,-1.3511,0.03707,0.03140,-0.0434,1.0000,0.0571
-16.000,-1.3433,0.03532,0.02961,-0.0432,1.0000,0.0582
-15.750,-1.3375,0.03344,0.02770,-0.0428,1.0000,0.0596
-15.500,-1.3302,0.03176,0.02599,-0.0424,1.0000,0.0612
-15.250,-1.3212,0.03027,0.02447,-0.0419,1.0000,0.0627
-15.000,-1.3106,0.02895,0.02311,-0.0413,1.0000,0.0641
-14.750,-1.3016,0.02754,0.02168,-0.0406,1.0000,0.0657
-14.500,-1.2912,0.02629,0.02041,-0.0399,1.0000,0.0674
-14.250,-1.2794,0.02519,0.01928,-0.0390,1.0000,0.0690
-14.000,-1.2666,0.02421,0.01827,-0.0382,1.0000,0.0706
-13.750,-1.2553,0.02316,0.01721,-0.0371,1.0000,0.0724
-13.500,-1.2431,0.02223,0.01627,-0.0360,1.0000,0.0744
-13.250,-1.2294,0.02145,0.01547,-0.0349,1.0000,0.0762
-13.000,-1.2168,0.02067,0.01468,-0.0335,1.0000,0.0781
-12.750,-1.2058,0.01991,0.01392,-0.0318,1.0000,0.0804
-12.500,-1.1949,0.01928,0.01328,-0.0298,1.0000,0.0826
-12.000,-1.1649,0.01806,0.01206,-0.0272,0.9975,0.0874
-11.750,-1.1393,0.01745,0.01145,-0.0278,0.9946,0.0904
-11.500,-1.1125,0.01690,0.01090,-0.0286,0.9919,0.0932
-11.250,-1.0902,0.01633,0.01034,-0.0284,0.9863,0.0964
-11.000,-1.0650,0.01585,0.00986,-0.0287,0.9806,0.0999
-10.750,-1.0420,0.01534,0.00937,-0.0285,0.9739,0.1036
-10.500,-1.0202,0.01489,0.00892,-0.0279,0.9653,0.1075
-10.250,-0.9996,0.01449,0.00851,-0.0270,0.9558,0.1114
-10.000,-0.9807,0.01406,0.00809,-0.0257,0.9452,0.1162
-9.750,-0.9613,0.01372,0.00774,-0.0243,0.9335,0.1205
-9.500,-0.9428,0.01334,0.00737,-0.0228,0.9222,0.1257
-9.250,-0.9225,0.01306,0.00705,-0.0216,0.9097,0.1302
-9.000,-0.9029,0.01272,0.00672,-0.0202,0.8973,0.1357
-8.750,-0.8820,0.01246,0.00643,-0.0190,0.8846,0.1405
-8.500,-0.8616,0.01219,0.00614,-0.0177,0.8709,0.1458
-8.250,-0.8412,0.01196,0.00589,-0.0163,0.8575,0.1514
-8.000,-0.8209,0.01177,0.00566,-0.0149,0.8438,0.1563
-7.750,-0.7993,0.01155,0.00543,-0.0138,0.8293,0.1625
-7.500,-0.7758,0.01137,0.00522,-0.0130,0.8161,0.1679
-7.250,-0.7530,0.01117,0.00500,-0.0120,0.8018,0.1748
-7.000,-0.7287,0.01101,0.00482,-0.0114,0.7877,0.1808
-6.750,-0.7053,0.01081,0.00461,-0.0106,0.7742,0.1881
-6.250,-0.6564,0.01049,0.00426,-0.0092,0.7460,0.2022
-6.000,-0.6314,0.01037,0.00411,-0.0087,0.7322,0.2091
-5.750,-0.6069,0.01022,0.00395,-0.0080,0.7177,0.2171
-5.500,-0.5812,0.01010,0.00382,-0.0076,0.7044,0.2243
-5.250,-0.5564,0.00997,0.00367,-0.0070,0.6904,0.2326
-5.000,-0.5305,0.00986,0.00355,-0.0066,0.6764,0.2406
-4.750,-0.5051,0.00973,0.00342,-0.0061,0.6634,0.2492
-4.250,-0.4536,0.00953,0.00320,-0.0052,0.6364,0.2671
-4.000,-0.4274,0.00946,0.00311,-0.0048,0.6233,0.2760
-3.750,-0.4015,0.00935,0.00301,-0.0044,0.6102,0.2856
-3.500,-0.3749,0.00928,0.00293,-0.0041,0.5980,0.2946
-3.250,-0.3491,0.00920,0.00284,-0.0036,0.5846,0.3048
-2.750,-0.2962,0.00907,0.00270,-0.0029,0.5600,0.3245
-2.250,-0.2427,0.00896,0.00259,-0.0023,0.5363,0.3439
-1.750,-0.1890,0.00887,0.00250,-0.0018,0.5131,0.3634
-1.500,-0.1618,0.00887,0.00247,-0.0016,0.5007,0.3723
-1.250,-0.1351,0.00881,0.00243,-0.0013,0.4902,0.3832
-1.000,-0.1079,0.00882,0.00242,-0.0010,0.4779,0.3923
-0.750,-0.0811,0.00877,0.00239,-0.0008,0.4677,0.4035
-0.250,-0.0270,0.00875,0.00237,-0.0002,0.4462,0.4248
0.000,0.0000,0.00878,0.00237,0.0000,0.4345,0.4345
0.250,0.0270,0.00875,0.00237,0.0002,0.4248,0.4462
0.750,0.0811,0.00877,0.00239,0.0008,0.4034,0.4678
1.000,0.1079,0.00882,0.00242,0.0010,0.3924,0.4779
1.250,0.1351,0.00881,0.00243,0.0013,0.3832,0.4901
1.500,0.1618,0.00887,0.00247,0.0016,0.3723,0.5008
1.750,0.1890,0.00887,0.00250,0.0018,0.3634,0.5131
2.250,0.2427,0.00896,0.00259,0.0023,0.3439,0.5363
2.750,0.2962,0.00907,0.00270,0.0029,0.3245,0.5600
3.250,0.3491,0.00920,0.00284,0.0036,0.3048,0.5846
3.500,0.3750,0.00928,0.00293,0.0040,0.2946,0.5979
3.750,0.4016,0.00935,0.00301,0.0043,0.2857,0.6103
