Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2421-il-1000000-n5
Airfoil,naca2421-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,81.1468
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2421-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-19.750,-1.2239,0.07174,0.06721,-0.0695,1.0000,0.0449
-19.500,-1.2384,0.06678,0.06217,-0.0715,1.0000,0.0454
-19.250,-1.2503,0.06225,0.05754,-0.0732,1.0000,0.0459
-19.000,-1.2594,0.05812,0.05333,-0.0747,1.0000,0.0464
-18.750,-1.2663,0.05433,0.04946,-0.0760,1.0000,0.0469
-18.500,-1.2710,0.05088,0.04594,-0.0771,1.0000,0.0475
-18.250,-1.2734,0.04773,0.04271,-0.0780,1.0000,0.0480
-18.000,-1.2740,0.04487,0.03977,-0.0788,1.0000,0.0485
-17.750,-1.2738,0.04217,0.03701,-0.0793,1.0000,0.0489
-17.500,-1.2746,0.03944,0.03422,-0.0798,1.0000,0.0495
-17.250,-1.2735,0.03700,0.03172,-0.0801,1.0000,0.0502
-17.000,-1.2707,0.03482,0.02949,-0.0801,1.0000,0.0508
-16.750,-1.2663,0.03288,0.02750,-0.0800,1.0000,0.0515
-16.500,-1.2607,0.03115,0.02572,-0.0797,1.0000,0.0522
-16.250,-1.2546,0.02961,0.02414,-0.0790,1.0000,0.0529
-16.000,-1.2486,0.02824,0.02272,-0.0781,1.0000,0.0535
-15.750,-1.2454,0.02692,0.02136,-0.0765,1.0000,0.0542
-15.500,-1.2448,0.02568,0.02009,-0.0743,1.0000,0.0550
-15.250,-1.2330,0.02450,0.01888,-0.0739,0.9988,0.0560
-15.000,-1.2131,0.02341,0.01776,-0.0746,0.9967,0.0572
-14.750,-1.1912,0.02246,0.01677,-0.0755,0.9946,0.0583
-14.500,-1.1678,0.02161,0.01589,-0.0764,0.9930,0.0592
-14.250,-1.1462,0.02068,0.01495,-0.0770,0.9909,0.0605
-14.000,-1.1270,0.01989,0.01414,-0.0769,0.9864,0.0617
-13.750,-1.1052,0.01919,0.01342,-0.0771,0.9822,0.0630
-13.500,-1.0813,0.01856,0.01276,-0.0775,0.9787,0.0644
-13.250,-1.0627,0.01796,0.01214,-0.0768,0.9723,0.0657
-13.000,-1.0431,0.01735,0.01152,-0.0763,0.9659,0.0673
-12.750,-1.0242,0.01683,0.01099,-0.0754,0.9592,0.0688
-12.500,-1.0053,0.01638,0.01050,-0.0743,0.9511,0.0702
-12.250,-0.9865,0.01596,0.01004,-0.0731,0.9427,0.0715
-12.000,-0.9691,0.01551,0.00956,-0.0716,0.9321,0.0732
-11.750,-0.9506,0.01512,0.00914,-0.0702,0.9215,0.0751
-11.500,-0.9311,0.01478,0.00875,-0.0689,0.9111,0.0769
-11.250,-0.9115,0.01444,0.00838,-0.0677,0.9016,0.0788
-10.750,-0.8735,0.01384,0.00773,-0.0648,0.8828,0.0832
-10.500,-0.8524,0.01359,0.00743,-0.0636,0.8730,0.0854
-10.250,-0.8305,0.01329,0.00712,-0.0627,0.8643,0.0883
-10.000,-0.8077,0.01305,0.00685,-0.0618,0.8544,0.0912
-9.750,-0.7846,0.01279,0.00658,-0.0610,0.8450,0.0942
-9.500,-0.7614,0.01255,0.00631,-0.0602,0.8343,0.0980
-9.250,-0.7372,0.01234,0.00607,-0.0596,0.8253,0.1013
-9.000,-0.7134,0.01210,0.00583,-0.0589,0.8147,0.1054
-8.750,-0.6887,0.01192,0.00561,-0.0583,0.8045,0.1093
-8.500,-0.6644,0.01170,0.00539,-0.0577,0.7932,0.1139
-8.250,-0.6392,0.01154,0.00520,-0.0572,0.7836,0.1180
-8.000,-0.6140,0.01136,0.00501,-0.0567,0.7731,0.1220
-7.750,-0.5888,0.01120,0.00482,-0.0561,0.7628,0.1267
-7.500,-0.5629,0.01107,0.00466,-0.0557,0.7515,0.1304
-7.250,-0.5376,0.01091,0.00449,-0.0552,0.7416,0.1347
-7.000,-0.5114,0.01078,0.00433,-0.0549,0.7313,0.1390
-6.750,-0.4854,0.01066,0.00419,-0.0544,0.7208,0.1429
-6.500,-0.4594,0.01052,0.00404,-0.0540,0.7100,0.1475
-6.250,-0.4332,0.01043,0.00390,-0.0537,0.6996,0.1516
-6.000,-0.4068,0.01030,0.00377,-0.0533,0.6886,0.1561
-5.750,-0.3810,0.01020,0.00364,-0.0529,0.6769,0.1614
-5.250,-0.3288,0.01000,0.00340,-0.0521,0.6504,0.1729
-5.000,-0.3029,0.00994,0.00330,-0.0516,0.6369,0.1795
-4.750,-0.2766,0.00980,0.00319,-0.0512,0.6257,0.1885
-4.500,-0.2505,0.00972,0.00309,-0.0508,0.6142,0.1972
-4.250,-0.2239,0.00962,0.00300,-0.0505,0.6034,0.2080
-4.000,-0.1978,0.00953,0.00293,-0.0501,0.5934,0.2184
-3.750,-0.1705,0.00946,0.00286,-0.0499,0.5845,0.2275
-3.500,-0.1441,0.00939,0.00280,-0.0496,0.5748,0.2382
-3.250,-0.1169,0.00932,0.00274,-0.0494,0.5667,0.2476
-3.000,-0.0899,0.00927,0.00269,-0.0491,0.5570,0.2569
-2.750,-0.0627,0.00925,0.00265,-0.0489,0.5482,0.2637
-2.500,-0.0355,0.00920,0.00261,-0.0486,0.5395,0.2717
-2.000,0.0195,0.00916,0.00255,-0.0483,0.5250,0.2845
-1.750,0.0469,0.00912,0.00253,-0.0481,0.5178,0.2927
-1.250,0.1018,0.00908,0.00249,-0.0478,0.5048,0.3076
-1.000,0.1295,0.00906,0.00248,-0.0476,0.4977,0.3155
-0.500,0.1835,0.00905,0.00247,-0.0471,0.4802,0.3355
-0.250,0.2101,0.00907,0.00248,-0.0468,0.4702,0.3454
0.000,0.2373,0.00905,0.00249,-0.0466,0.4626,0.3574
0.250,0.2640,0.00903,0.00249,-0.0463,0.4539,0.3721
0.500,0.2904,0.00903,0.00251,-0.0459,0.4459,0.3886
0.750,0.3170,0.00900,0.00253,-0.0456,0.4372,0.4098
1.000,0.3425,0.00900,0.00257,-0.0451,0.4268,0.4337
1.250,0.3691,0.00896,0.00260,-0.0448,0.4190,0.4574
1.500,0.3953,0.00897,0.00265,-0.0444,0.4111,0.4777
1.750,0.4218,0.00899,0.00270,-0.0441,0.4038,0.4962
2.000,0.4483,0.00903,0.00276,-0.0438,0.3951,0.5137
2.250,0.4742,0.00908,0.00283,-0.0433,0.3871,0.5302
2.500,0.5010,0.00911,0.00289,-0.0431,0.3805,0.5440
2.750,0.5271,0.00920,0.00297,-0.0427,0.3727,0.5576
3.000,0.5532,0.00926,0.00306,-0.0423,0.3657,0.5714
3.250,0.5794,0.00933,0.00314,-0.0419,0.3580,0.5843
3.500,0.6046,0.00943,0.00325,-0.0414,0.3503,0.6001
3.750,0.6308,0.00948,0.00334,-0.0410,0.3443,0.6148
4.000,0.6562,0.00960,0.00346,-0.0405,0.3362,0.6284
4.250,0.6811,0.00970,0.00358,-0.0400,0.3287,0.6428
4.500,0.7061,0.00981,0.00370,-0.0394,0.3200,0.6565
4.750,0.7301,0.00995,0.00384,-0.0387,0.3114,0.6732
5.000,0.7548,0.01003,0.00398,-0.0380,0.3039,0.6921
5.250,0.7775,0.01017,0.00414,-0.0370,0.2958,0.7110
5.500,0.8005,0.01026,0.00428,-0.0361,0.2891,0.7305
5.750,0.8213,0.01040,0.00445,-0.0347,0.2796,0.7530
6.000,0.8430,0.01052,0.00465,-0.0335,0.2706,0.7844
6.250,0.8636,0.01071,0.00490,-0.0322,0.2602,0.8196
6.500,0.8845,0.01090,0.00515,-0.0309,0.2492,0.8508
6.750,0.9047,0.01116,0.00542,-0.0295,0.2391,0.8733
7.000,0.9245,0.01145,0.00572,-0.0280,0.2296,0.8922
7.250,0.9451,0.01170,0.00599,-0.0267,0.2228,0.9101
7.500,0.9641,0.01201,0.00630,-0.0251,0.2153,0.9273
7.750,0.9839,0.01230,0.00660,-0.0237,0.2094,0.9440
8.000,1.0038,0.01265,0.00694,-0.0224,0.2019,0.9593
8.250,1.0270,0.01302,0.00729,-0.0219,0.1951,0.9721
8.500,1.0526,0.01339,0.00764,-0.0219,0.1887,0.9822
8.750,1.0780,0.01380,0.00802,-0.0220,0.1828,0.9915
9.000,1.1069,0.01417,0.00837,-0.0228,0.1775,0.9972
9.250,1.1258,0.01460,0.00877,-0.0217,0.1715,1.0000
9.500,1.1431,0.01498,0.00913,-0.0202,0.1668,1.0000
9.750,1.1597,0.01543,0.00956,-0.0187,0.1609,1.0000
10.000,1.1765,0.01593,0.01003,-0.0174,0.1553,1.0000
10.250,1.1930,0.01646,0.01054,-0.0160,0.1491,1.0000
10.500,1.2090,0.01705,0.01110,-0.0146,0.1433,1.0000
10.750,1.2248,0.01767,0.01170,-0.0133,0.1373,1.0000
11.000,1.2401,0.01835,0.01236,-0.0121,0.1319,1.0000
11.250,1.2555,0.01905,0.01304,-0.0108,0.1268,1.0000
11.500,1.2699,0.01982,0.01379,-0.0096,0.1223,1.0000
11.750,1.2853,0.02056,0.01454,-0.0085,0.1182,1.0000
12.000,1.2984,0.02146,0.01543,-0.0073,0.1140,1.0000
12.250,1.3130,0.02231,0.01628,-0.0063,0.1105,1.0000
12.500,1.3260,0.02327,0.01724,-0.0052,0.1065,1.0000
12.750,1.3380,0.02432,0.01829,-0.0041,0.1030,1.0000
13.000,1.3510,0.02534,0.01932,-0.0032,0.0996,1.0000
13.250,1.3613,0.02658,0.02056,-0.0021,0.0962,1.0000
13.500,1.3735,0.02773,0.02172,-0.0013,0.0935,1.0000
13.750,1.3844,0.02899,0.02300,-0.0004,0.0904,1.0000
14.000,1.3926,0.03049,0.02451,0.0005,0.0874,1.0000
14.250,1.4035,0.03183,0.02588,0.0012,0.0847,1.0000
14.500,1.4116,0.03344,0.02750,0.0019,0.0817,1.0000
14.750,1.4187,0.03517,0.02924,0.0026,0.0791,1.0000
15.000,1.4266,0.03685,0.03095,0.0031,0.0763,1.0000
15.250,1.4314,0.03885,0.03297,0.0037,0.0736,1.0000
15.500,1.4374,0.04081,0.03496,0.0042,0.0713,1.0000
15.750,1.4427,0.04286,0.03704,0.0046,0.0689,1.0000
16.000,1.4455,0.04517,0.03938,0.0049,0.0669,1.0000
16.250,1.4497,0.04742,0.04167,0.0052,0.0652,1.0000
16.500,1.4532,0.04974,0.04404,0.0053,0.0634,1.0000
16.750,1.4548,0.05231,0.04664,0.0055,0.0618,1.0000
17.000,1.4551,0.05507,0.04945,0.0055,0.0603,1.0000
17.250,1.4570,0.05766,0.05209,0.0055,0.0591,1.0000
17.500,1.4581,0.06037,0.05485,0.0054,0.0577,1.0000
17.750,1.4563,0.06347,0.05800,0.0052,0.0565,1.0000
18.000,1.4533,0.06673,0.06131,0.0049,0.0553,1.0000
18.250,1.4534,0.06963,0.06427,0.0046,0.0543,1.0000
18.500,1.4511,0.07288,0.06758,0.0042,0.0533,1.0000
18.750,1.4485,0.07617,0.07093,0.0037,0.0522,1.0000
19.000,1.4443,0.07970,0.07452,0.0031,0.0512,1.0000
19.250,1.4375,0.08358,0.07846,0.0024,0.0502,1.0000
