Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-1000000-n5
Airfoil,naca4415-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,109.094
Max Cl/Cd alpha,4.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.500,-0.8402,0.07985,0.07672,-0.0731,1.0000,0.0111
-16.250,-0.8942,0.06955,0.06628,-0.0782,1.0000,0.0110
-16.000,-0.9934,0.05102,0.04744,-0.0906,0.9993,0.0109
-15.750,-1.0322,0.03732,0.03339,-0.1051,0.9971,0.0107
-15.500,-1.0339,0.03203,0.02792,-0.1119,0.9947,0.0108
-15.250,-1.0284,0.02915,0.02490,-0.1148,0.9923,0.0109
-15.000,-1.0218,0.02713,0.02277,-0.1157,0.9890,0.0110
-14.750,-1.0126,0.02532,0.02085,-0.1163,0.9859,0.0112
-14.500,-0.9964,0.02402,0.01946,-0.1168,0.9838,0.0113
-14.250,-0.9869,0.02297,0.01834,-0.1152,0.9795,0.0114
-14.000,-0.9731,0.02204,0.01734,-0.1141,0.9751,0.0117
-13.750,-0.9514,0.02112,0.01637,-0.1142,0.9728,0.0120
-13.500,-0.9265,0.02029,0.01548,-0.1148,0.9713,0.0122
-13.250,-0.9128,0.01960,0.01473,-0.1128,0.9656,0.0124
-13.000,-0.8907,0.01893,0.01400,-0.1125,0.9623,0.0127
-12.750,-0.8653,0.01826,0.01327,-0.1127,0.9600,0.0129
-12.250,-0.8176,0.01708,0.01196,-0.1123,0.9526,0.0133
-12.000,-0.7918,0.01645,0.01128,-0.1125,0.9487,0.0137
-11.750,-0.7611,0.01583,0.01061,-0.1137,0.9461,0.0140
-11.500,-0.7268,0.01524,0.00999,-0.1156,0.9440,0.0145
-11.250,-0.7000,0.01477,0.00947,-0.1157,0.9387,0.0149
-11.000,-0.6683,0.01431,0.00896,-0.1169,0.9338,0.0154
-10.750,-0.6325,0.01385,0.00844,-0.1189,0.9295,0.0160
-10.500,-0.6052,0.01343,0.00798,-0.1191,0.9222,0.0167
-10.250,-0.5746,0.01302,0.00752,-0.1199,0.9150,0.0175
-10.000,-0.5475,0.01268,0.00714,-0.1200,0.9076,0.0184
-9.750,-0.5204,0.01238,0.00678,-0.1199,0.8989,0.0192
-9.500,-0.4955,0.01205,0.00641,-0.1195,0.8900,0.0204
-9.250,-0.4699,0.01179,0.00609,-0.1191,0.8804,0.0215
-9.000,-0.4461,0.01155,0.00580,-0.1183,0.8709,0.0226
-8.750,-0.4221,0.01129,0.00549,-0.1175,0.8612,0.0240
-8.500,-0.3988,0.01108,0.00523,-0.1166,0.8511,0.0255
-8.250,-0.3755,0.01086,0.00496,-0.1156,0.8416,0.0271
-8.000,-0.3523,0.01066,0.00472,-0.1146,0.8317,0.0289
-7.750,-0.3291,0.01046,0.00447,-0.1136,0.8224,0.0311
-7.500,-0.3061,0.01028,0.00425,-0.1126,0.8122,0.0334
-7.250,-0.2830,0.01007,0.00402,-0.1115,0.8031,0.0365
-7.000,-0.2601,0.00990,0.00382,-0.1104,0.7932,0.0400
-6.750,-0.2367,0.00973,0.00362,-0.1095,0.7837,0.0442
-6.250,-0.1903,0.00940,0.00327,-0.1074,0.7645,0.0554
-6.000,-0.1673,0.00927,0.00311,-0.1063,0.7547,0.0613
-5.750,-0.1438,0.00913,0.00297,-0.1053,0.7439,0.0676
-5.500,-0.1203,0.00902,0.00283,-0.1042,0.7341,0.0732
-5.250,-0.0968,0.00893,0.00272,-0.1032,0.7234,0.0793
-5.000,-0.0733,0.00882,0.00260,-0.1022,0.7126,0.0858
-4.750,-0.0499,0.00876,0.00249,-0.1011,0.7019,0.0908
-4.500,-0.0261,0.00867,0.00240,-0.1002,0.6909,0.0964
-4.250,-0.0023,0.00862,0.00231,-0.0992,0.6799,0.1009
-3.750,0.0451,0.00851,0.00214,-0.0971,0.6576,0.1123
-3.500,0.0682,0.00845,0.00207,-0.0960,0.6465,0.1205
-3.250,0.0917,0.00840,0.00201,-0.0950,0.6356,0.1294
-3.000,0.1157,0.00836,0.00195,-0.0941,0.6258,0.1371
-2.500,0.1631,0.00830,0.00186,-0.0920,0.6044,0.1519
-2.250,0.1866,0.00828,0.00182,-0.0910,0.5952,0.1598
-2.000,0.2109,0.00826,0.00178,-0.0901,0.5857,0.1683
-1.750,0.2343,0.00824,0.00176,-0.0891,0.5763,0.1770
-1.500,0.2582,0.00824,0.00173,-0.0881,0.5665,0.1860
-1.250,0.2817,0.00821,0.00172,-0.0871,0.5584,0.1978
-1.000,0.3055,0.00820,0.00171,-0.0861,0.5496,0.2088
-0.750,0.3290,0.00820,0.00170,-0.0851,0.5415,0.2204
-0.500,0.3527,0.00818,0.00170,-0.0841,0.5331,0.2339
-0.250,0.3756,0.00818,0.00171,-0.0830,0.5254,0.2486
0.000,0.3995,0.00817,0.00172,-0.0820,0.5175,0.2620
0.750,0.4672,0.00817,0.00177,-0.0784,0.4950,0.3120
1.000,0.4888,0.00816,0.00180,-0.0770,0.4884,0.3329
1.250,0.5103,0.00815,0.00183,-0.0756,0.4804,0.3548
1.500,0.5307,0.00814,0.00187,-0.0740,0.4733,0.3849
1.750,0.5519,0.00808,0.00191,-0.0725,0.4659,0.4264
2.000,0.5717,0.00803,0.00197,-0.0708,0.4588,0.4745
2.250,0.5910,0.00794,0.00205,-0.0690,0.4518,0.5425
2.500,0.6106,0.00788,0.00214,-0.0672,0.4453,0.6005
2.750,0.6280,0.00785,0.00225,-0.0649,0.4382,0.6611
3.000,0.6472,0.00781,0.00234,-0.0630,0.4318,0.7095
3.250,0.6642,0.00779,0.00245,-0.0606,0.4245,0.7614
3.500,0.6854,0.00758,0.00261,-0.0590,0.4177,0.8827
3.750,0.8535,0.00822,0.00319,-0.0906,0.3873,0.9665
4.000,0.8799,0.00838,0.00332,-0.0902,0.3788,0.9830
4.250,0.9084,0.00860,0.00348,-0.0905,0.3691,0.9918
4.500,0.9455,0.00881,0.00366,-0.0926,0.3597,0.9976
4.750,0.9873,0.00905,0.00383,-0.0959,0.3491,1.0000
5.000,1.0010,0.00920,0.00394,-0.0929,0.3402,1.0000
5.250,1.0162,0.00934,0.00405,-0.0902,0.3315,1.0000
5.500,1.0316,0.00951,0.00419,-0.0877,0.3229,1.0000
5.750,1.0482,0.00967,0.00432,-0.0854,0.3146,1.0000
6.000,1.0636,0.00989,0.00449,-0.0829,0.3050,1.0000
6.250,1.0800,0.01010,0.00466,-0.0806,0.2937,1.0000
6.500,1.0964,0.01034,0.00486,-0.0784,0.2833,1.0000
6.750,1.1121,0.01061,0.00508,-0.0760,0.2726,1.0000
7.000,1.1292,0.01085,0.00529,-0.0740,0.2625,1.0000
7.250,1.1454,0.01116,0.00554,-0.0719,0.2509,1.0000
7.500,1.1611,0.01149,0.00582,-0.0697,0.2394,1.0000
7.750,1.1769,0.01183,0.00611,-0.0675,0.2277,1.0000
8.000,1.1922,0.01222,0.00644,-0.0654,0.2142,1.0000
8.250,1.2072,0.01263,0.00679,-0.0632,0.2015,1.0000
8.500,1.2218,0.01308,0.00718,-0.0610,0.1884,1.0000
8.750,1.2347,0.01362,0.00763,-0.0586,0.1728,1.0000
9.000,1.2488,0.01412,0.00807,-0.0565,0.1612,1.0000
9.250,1.2626,0.01465,0.00855,-0.0544,0.1507,1.0000
9.500,1.2774,0.01516,0.00902,-0.0524,0.1420,1.0000
9.750,1.2933,0.01562,0.00947,-0.0508,0.1368,1.0000
10.000,1.3085,0.01613,0.00997,-0.0490,0.1304,1.0000
10.250,1.3232,0.01669,0.01051,-0.0473,0.1249,1.0000
10.500,1.3384,0.01723,0.01105,-0.0456,0.1195,1.0000
10.750,1.3531,0.01781,0.01163,-0.0440,0.1152,1.0000
11.000,1.3675,0.01842,0.01225,-0.0424,0.1106,1.0000
11.250,1.3817,0.01907,0.01289,-0.0408,0.1057,1.0000
11.500,1.3940,0.01983,0.01364,-0.0390,0.1007,1.0000
11.750,1.4075,0.02055,0.01437,-0.0375,0.0959,1.0000
12.000,1.4185,0.02144,0.01524,-0.0358,0.0908,1.0000
12.250,1.4303,0.02231,0.01613,-0.0342,0.0852,1.0000
12.500,1.4398,0.02335,0.01714,-0.0325,0.0794,1.0000
12.750,1.4489,0.02444,0.01823,-0.0308,0.0737,1.0000
13.000,1.4577,0.02560,0.01939,-0.0293,0.0686,1.0000
13.250,1.4646,0.02692,0.02071,-0.0276,0.0636,1.0000
13.500,1.4723,0.02824,0.02203,-0.0262,0.0586,1.0000
13.750,1.4785,0.02971,0.02351,-0.0247,0.0545,1.0000
14.000,1.4845,0.03125,0.02507,-0.0233,0.0507,1.0000
14.250,1.4904,0.03285,0.02669,-0.0221,0.0477,1.0000
14.500,1.4964,0.03448,0.02835,-0.0210,0.0452,1.0000
14.750,1.5008,0.03630,0.03020,-0.0199,0.0427,1.0000
15.000,1.5066,0.03806,0.03200,-0.0190,0.0408,1.0000
15.250,1.5109,0.04001,0.03398,-0.0182,0.0393,1.0000
15.500,1.5144,0.04207,0.03609,-0.0174,0.0376,1.0000
15.750,1.5193,0.04404,0.03812,-0.0167,0.0366,1.0000
16.000,1.5229,0.04619,0.04032,-0.0162,0.0354,1.0000
16.250,1.5250,0.04854,0.04271,-0.0157,0.0342,1.0000
16.500,1.5263,0.05101,0.04524,-0.0152,0.0333,1.0000
16.750,1.5287,0.05341,0.04771,-0.0150,0.0325,1.0000
17.000,1.5306,0.05592,0.05029,-0.0147,0.0318,1.0000
17.250,1.5311,0.05862,0.05304,-0.0146,0.0308,1.0000
17.500,1.5307,0.06146,0.05594,-0.0145,0.0301,1.0000
17.750,1.5287,0.06451,0.05905,-0.0146,0.0293,1.0000
18.000,1.5265,0.06765,0.06226,-0.0147,0.0286,1.0000
18.250,1.5254,0.07071,0.06540,-0.0149,0.0283,1.0000
18.500,1.5242,0.07381,0.06857,-0.0152,0.0277,1.0000
18.750,1.5219,0.07706,0.07189,-0.0156,0.0273,1.0000
19.000,1.5183,0.08052,0.07543,-0.0161,0.0269,1.0000
19.250,1.5134,0.08419,0.07917,-0.0167,0.0264,1.0000
