Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-100000-n5
Airfoil,naca1410-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,42.1598
Max Cl/Cd alpha,4.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.250,-0.7027,0.08728,0.08206,-0.0185,1.0000,0.0351
-11.000,-0.7306,0.07546,0.07022,-0.0276,1.0000,0.0347
-10.750,-0.7576,0.06629,0.06093,-0.0359,1.0000,0.0343
-10.500,-0.7837,0.06003,0.05451,-0.0397,1.0000,0.0340
-10.250,-0.8073,0.05510,0.04932,-0.0397,1.0000,0.0341
-10.000,-0.8236,0.05014,0.04392,-0.0391,1.0000,0.0346
-9.750,-0.8320,0.04567,0.03886,-0.0378,1.0000,0.0352
-9.500,-0.8257,0.04261,0.03560,-0.0368,1.0000,0.0360
-9.250,-0.8138,0.04066,0.03352,-0.0358,1.0000,0.0373
-9.000,-0.8007,0.03884,0.03150,-0.0347,1.0000,0.0391
-8.750,-0.7882,0.03657,0.02888,-0.0335,1.0000,0.0412
-8.500,-0.7749,0.03403,0.02585,-0.0320,1.0000,0.0431
-8.250,-0.7591,0.03181,0.02326,-0.0307,1.0000,0.0450
-8.000,-0.7404,0.03051,0.02195,-0.0298,1.0000,0.0473
-7.750,-0.7212,0.02920,0.02044,-0.0288,1.0000,0.0497
-7.500,-0.7015,0.02771,0.01868,-0.0276,1.0000,0.0521
-7.250,-0.6808,0.02652,0.01716,-0.0264,1.0000,0.0549
-7.000,-0.6609,0.02516,0.01583,-0.0254,1.0000,0.0575
-6.750,-0.6400,0.02411,0.01471,-0.0244,1.0000,0.0598
-6.500,-0.6188,0.02317,0.01364,-0.0233,1.0000,0.0631
-6.250,-0.5971,0.02233,0.01261,-0.0221,1.0000,0.0666
-6.000,-0.5768,0.02131,0.01163,-0.0210,1.0000,0.0697
-5.750,-0.5558,0.02051,0.01081,-0.0199,1.0000,0.0732
-5.500,-0.5346,0.01978,0.00999,-0.0187,1.0000,0.0776
-5.250,-0.5138,0.01904,0.00924,-0.0176,1.0000,0.0834
-5.000,-0.4923,0.01843,0.00861,-0.0165,1.0000,0.0923
-4.750,-0.4713,0.01776,0.00800,-0.0154,1.0000,0.1032
-4.500,-0.4497,0.01716,0.00745,-0.0144,1.0000,0.1184
-4.250,-0.4279,0.01661,0.00697,-0.0135,1.0000,0.1396
-4.000,-0.4059,0.01611,0.00660,-0.0127,1.0000,0.1695
-3.750,-0.3838,0.01565,0.00631,-0.0120,1.0000,0.2075
-3.500,-0.3615,0.01521,0.00607,-0.0113,1.0000,0.2546
-3.250,-0.3392,0.01474,0.00583,-0.0106,1.0000,0.3096
-3.000,-0.3172,0.01421,0.00569,-0.0099,1.0000,0.3772
-2.750,-0.2950,0.01385,0.00567,-0.0090,1.0000,0.4626
-2.500,-0.2638,0.01360,0.00558,-0.0099,0.9961,0.5301
-2.250,-0.2274,0.01331,0.00555,-0.0116,0.9888,0.5951
-2.000,-0.1918,0.01308,0.00556,-0.0129,0.9813,0.6647
-1.750,-0.1553,0.01293,0.00560,-0.0142,0.9739,0.7314
-1.500,-0.1209,0.01282,0.00564,-0.0149,0.9648,0.7903
-1.250,-0.0825,0.01279,0.00568,-0.0163,0.9570,0.8443
-1.000,-0.0386,0.01279,0.00571,-0.0190,0.9496,0.8907
-0.750,0.0074,0.01280,0.00569,-0.0222,0.9414,0.9287
-0.500,0.0586,0.01279,0.00564,-0.0267,0.9337,0.9592
-0.250,0.1097,0.01274,0.00555,-0.0314,0.9236,0.9809
0.000,0.1627,0.01264,0.00541,-0.0365,0.9129,0.9960
0.250,0.1999,0.01253,0.00526,-0.0385,0.8963,1.0000
0.500,0.2297,0.01244,0.00513,-0.0388,0.8769,1.0000
0.750,0.2593,0.01235,0.00500,-0.0389,0.8571,1.0000
1.000,0.2861,0.01231,0.00491,-0.0384,0.8347,1.0000
1.250,0.3130,0.01228,0.00481,-0.0378,0.8121,1.0000
1.500,0.3383,0.01229,0.00478,-0.0370,0.7877,1.0000
1.750,0.3638,0.01232,0.00474,-0.0362,0.7635,1.0000
2.000,0.3885,0.01239,0.00475,-0.0352,0.7377,1.0000
2.250,0.4130,0.01249,0.00479,-0.0342,0.7113,1.0000
2.500,0.4372,0.01262,0.00483,-0.0331,0.6838,1.0000
2.750,0.4611,0.01278,0.00490,-0.0320,0.6553,1.0000
3.000,0.4849,0.01298,0.00502,-0.0309,0.6264,1.0000
3.250,0.5084,0.01320,0.00515,-0.0298,0.5966,1.0000
3.500,0.5317,0.01345,0.00530,-0.0287,0.5650,1.0000
3.750,0.5548,0.01372,0.00549,-0.0275,0.5306,1.0000
4.000,0.5777,0.01403,0.00570,-0.0264,0.4957,1.0000
4.250,0.6005,0.01437,0.00594,-0.0253,0.4606,1.0000
4.500,0.6227,0.01477,0.00621,-0.0242,0.4173,1.0000
4.750,0.6437,0.01527,0.00647,-0.0229,0.3617,1.0000
5.000,0.6642,0.01589,0.00680,-0.0217,0.3007,1.0000
5.250,0.6850,0.01658,0.00723,-0.0207,0.2475,1.0000
5.500,0.7058,0.01732,0.00776,-0.0197,0.1978,1.0000
5.750,0.7265,0.01814,0.00836,-0.0187,0.1560,1.0000
6.000,0.7474,0.01897,0.00906,-0.0177,0.1253,1.0000
6.250,0.7680,0.01985,0.00984,-0.0167,0.1043,1.0000
6.500,0.7885,0.02074,0.01072,-0.0156,0.0909,1.0000
6.750,0.8087,0.02164,0.01162,-0.0145,0.0816,1.0000
7.000,0.8284,0.02259,0.01254,-0.0134,0.0746,1.0000
7.250,0.8487,0.02351,0.01356,-0.0122,0.0700,1.0000
7.500,0.8690,0.02448,0.01463,-0.0111,0.0663,1.0000
7.750,0.8886,0.02553,0.01571,-0.0100,0.0632,1.0000
8.000,0.9082,0.02674,0.01695,-0.0089,0.0601,1.0000
8.250,0.9291,0.02779,0.01818,-0.0079,0.0568,1.0000
8.500,0.9495,0.02902,0.01951,-0.0070,0.0544,1.0000
8.750,0.9691,0.03025,0.02079,-0.0060,0.0519,1.0000
9.000,0.9881,0.03184,0.02246,-0.0051,0.0494,1.0000
9.250,1.0074,0.03333,0.02424,-0.0041,0.0471,1.0000
9.500,1.0253,0.03494,0.02608,-0.0029,0.0448,1.0000
9.750,1.0417,0.03636,0.02763,-0.0018,0.0425,1.0000
10.000,1.0574,0.03807,0.02936,-0.0009,0.0405,1.0000
10.250,1.0699,0.04045,0.03206,0.0006,0.0391,1.0000
10.500,1.0786,0.04281,0.03487,0.0024,0.0374,1.0000
10.750,1.0851,0.04507,0.03746,0.0042,0.0357,1.0000
11.000,1.0896,0.04721,0.03984,0.0060,0.0342,1.0000
11.250,1.0916,0.04943,0.04225,0.0078,0.0333,1.0000
11.500,1.0899,0.05180,0.04479,0.0099,0.0326,1.0000
11.750,1.0867,0.05445,0.04757,0.0116,0.0319,1.0000
12.000,1.0777,0.05786,0.05114,0.0130,0.0314,1.0000
12.250,1.0591,0.06194,0.05554,0.0135,0.0312,1.0000
12.500,1.0384,0.06683,0.06073,0.0126,0.0310,1.0000
12.750,1.0162,0.07267,0.06683,0.0100,0.0310,1.0000
13.000,0.9924,0.07958,0.07396,0.0059,0.0311,1.0000
13.250,0.9673,0.08766,0.08222,0.0006,0.0312,1.0000
13.500,0.9413,0.09688,0.09158,-0.0057,0.0315,1.0000
