Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2411-il-100000-n5
Airfoil,naca2411-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,52.2439
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2411-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.250,-0.5748,0.06609,0.06065,-0.0586,1.0000,0.0380
-10.000,-0.6064,0.05974,0.05427,-0.0624,1.0000,0.0377
-9.750,-0.6382,0.05567,0.05010,-0.0608,1.0000,0.0376
-9.500,-0.6631,0.05147,0.04570,-0.0589,1.0000,0.0375
-9.250,-0.6828,0.04738,0.04130,-0.0563,1.0000,0.0376
-9.000,-0.6959,0.04351,0.03700,-0.0534,1.0000,0.0379
-8.750,-0.6981,0.04058,0.03378,-0.0508,1.0000,0.0383
-8.500,-0.6922,0.03862,0.03167,-0.0487,1.0000,0.0388
-8.250,-0.6838,0.03701,0.02992,-0.0466,1.0000,0.0397
-8.000,-0.6745,0.03539,0.02811,-0.0445,1.0000,0.0407
-7.750,-0.6643,0.03371,0.02618,-0.0425,1.0000,0.0423
-7.500,-0.6535,0.03178,0.02388,-0.0404,1.0000,0.0439
-7.250,-0.6409,0.02984,0.02148,-0.0384,1.0000,0.0453
-7.000,-0.6260,0.02838,0.01989,-0.0367,1.0000,0.0465
-6.750,-0.6098,0.02733,0.01878,-0.0352,1.0000,0.0479
-6.500,-0.5852,0.02629,0.01757,-0.0352,0.9978,0.0505
-6.250,-0.5524,0.02510,0.01600,-0.0366,0.9935,0.0543
-6.000,-0.5214,0.02408,0.01502,-0.0379,0.9886,0.0575
-5.750,-0.4876,0.02320,0.01398,-0.0395,0.9841,0.0620
-5.500,-0.4568,0.02234,0.01304,-0.0404,0.9785,0.0672
-5.250,-0.4232,0.02167,0.01228,-0.0419,0.9733,0.0737
-5.000,-0.3912,0.02098,0.01157,-0.0431,0.9677,0.0809
-4.750,-0.3591,0.02035,0.01086,-0.0441,0.9613,0.0898
-4.500,-0.3224,0.01980,0.01028,-0.0461,0.9567,0.1011
-4.250,-0.2945,0.01926,0.00977,-0.0463,0.9484,0.1128
-4.000,-0.2582,0.01874,0.00926,-0.0481,0.9432,0.1290
-3.750,-0.2293,0.01828,0.00884,-0.0485,0.9350,0.1464
-3.500,-0.1944,0.01779,0.00845,-0.0500,0.9291,0.1698
-3.250,-0.1642,0.01738,0.00812,-0.0505,0.9215,0.1959
-3.000,-0.1309,0.01696,0.00781,-0.0516,0.9148,0.2285
-2.750,-0.0976,0.01656,0.00752,-0.0527,0.9085,0.2674
-2.500,-0.0676,0.01617,0.00728,-0.0531,0.9003,0.3096
-2.250,-0.0321,0.01571,0.00700,-0.0546,0.8950,0.3638
-2.000,-0.0062,0.01529,0.00684,-0.0541,0.8849,0.4237
-1.750,0.0261,0.01476,0.00667,-0.0547,0.8783,0.5160
-1.500,0.0530,0.01430,0.00659,-0.0540,0.8686,0.6196
-1.250,0.0841,0.01389,0.00655,-0.0537,0.8609,0.7301
-1.000,0.1281,0.01365,0.00655,-0.0558,0.8533,0.8382
-0.750,0.1928,0.01352,0.00642,-0.0624,0.8489,0.9142
-0.500,0.2449,0.01349,0.00631,-0.0669,0.8386,0.9562
-0.250,0.2995,0.01339,0.00611,-0.0721,0.8294,0.9829
0.000,0.3510,0.01327,0.00589,-0.0769,0.8185,1.0000
0.250,0.3765,0.01322,0.00574,-0.0763,0.8037,1.0000
0.500,0.4020,0.01319,0.00561,-0.0757,0.7887,1.0000
0.750,0.4274,0.01318,0.00552,-0.0750,0.7734,1.0000
1.000,0.4526,0.01319,0.00544,-0.0743,0.7579,1.0000
1.250,0.4775,0.01323,0.00540,-0.0735,0.7423,1.0000
1.500,0.5022,0.01329,0.00539,-0.0726,0.7265,1.0000
1.750,0.5266,0.01337,0.00539,-0.0717,0.7105,1.0000
2.000,0.5507,0.01348,0.00543,-0.0707,0.6947,1.0000
2.250,0.5746,0.01360,0.00549,-0.0697,0.6788,1.0000
2.500,0.5982,0.01375,0.00557,-0.0687,0.6631,1.0000
2.750,0.6216,0.01391,0.00568,-0.0676,0.6474,1.0000
3.000,0.6448,0.01408,0.00582,-0.0665,0.6318,1.0000
3.250,0.6679,0.01428,0.00596,-0.0654,0.6162,1.0000
3.500,0.6907,0.01448,0.00613,-0.0642,0.6006,1.0000
3.750,0.7134,0.01470,0.00631,-0.0630,0.5847,1.0000
4.000,0.7358,0.01493,0.00653,-0.0618,0.5686,1.0000
4.250,0.7581,0.01517,0.00674,-0.0605,0.5523,1.0000
4.500,0.7801,0.01543,0.00697,-0.0592,0.5355,1.0000
4.750,0.8017,0.01569,0.00721,-0.0578,0.5178,1.0000
5.000,0.8226,0.01597,0.00748,-0.0563,0.4986,1.0000
5.250,0.8430,0.01625,0.00776,-0.0548,0.4781,1.0000
