Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2415-il-50000-n5
Airfoil,naca2415-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,31.4139
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2415-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.750,-0.5299,0.10111,0.09265,-0.0426,1.0000,0.0950
-11.500,-0.5757,0.08737,0.07895,-0.0507,1.0000,0.0956
-11.250,-0.6504,0.07155,0.06303,-0.0613,1.0000,0.0950
-11.000,-0.7021,0.06391,0.05524,-0.0638,1.0000,0.0945
-10.750,-0.7402,0.05964,0.05082,-0.0612,1.0000,0.0947
-10.500,-0.7675,0.05593,0.04687,-0.0581,1.0000,0.0954
-10.250,-0.7877,0.05253,0.04315,-0.0548,1.0000,0.0965
-10.000,-0.7939,0.04990,0.04030,-0.0519,1.0000,0.0980
-9.750,-0.7861,0.04835,0.03875,-0.0499,1.0000,0.0997
-9.500,-0.7809,0.04668,0.03698,-0.0475,1.0000,0.1020
-9.250,-0.7778,0.04478,0.03489,-0.0450,1.0000,0.1048
-9.000,-0.7757,0.04260,0.03235,-0.0423,1.0000,0.1080
-8.750,-0.7662,0.04109,0.03076,-0.0402,1.0000,0.1110
-8.500,-0.7544,0.03992,0.02959,-0.0382,1.0000,0.1144
-8.250,-0.7442,0.03848,0.02794,-0.0360,1.0000,0.1189
-8.000,-0.7328,0.03703,0.02630,-0.0340,1.0000,0.1236
-7.750,-0.7189,0.03610,0.02541,-0.0322,1.0000,0.1282
-7.500,-0.7058,0.03490,0.02396,-0.0303,1.0000,0.1347
-7.250,-0.6911,0.03398,0.02309,-0.0286,1.0000,0.1405
-7.000,-0.6762,0.03305,0.02203,-0.0269,1.0000,0.1480
-6.750,-0.6607,0.03222,0.02122,-0.0253,1.0000,0.1555
-6.500,-0.6446,0.03141,0.02026,-0.0238,1.0000,0.1648
-6.250,-0.6283,0.03076,0.01970,-0.0223,1.0000,0.1736
-6.000,-0.6112,0.03009,0.01894,-0.0209,1.0000,0.1842
-5.750,-0.5939,0.02954,0.01837,-0.0197,1.0000,0.1958
-5.500,-0.5762,0.02904,0.01794,-0.0184,1.0000,0.2074
-5.250,-0.5543,0.02857,0.01745,-0.0180,0.9986,0.2215
-5.000,-0.5169,0.02811,0.01700,-0.0205,0.9915,0.2408
-4.750,-0.4798,0.02768,0.01655,-0.0229,0.9838,0.2620
-4.500,-0.4438,0.02727,0.01610,-0.0250,0.9757,0.2849
-4.250,-0.4057,0.02689,0.01583,-0.0275,0.9683,0.3084
-4.000,-0.3718,0.02652,0.01550,-0.0291,0.9590,0.3338
-3.750,-0.3362,0.02617,0.01522,-0.0310,0.9504,0.3615
-3.500,-0.3002,0.02585,0.01498,-0.0328,0.9417,0.3918
-3.250,-0.2688,0.02554,0.01481,-0.0337,0.9316,0.4225
-3.000,-0.2311,0.02525,0.01466,-0.0357,0.9237,0.4594
-2.750,-0.2028,0.02501,0.01457,-0.0357,0.9124,0.4958
-2.500,-0.1671,0.02478,0.01450,-0.0370,0.9040,0.5395
-2.250,-0.1375,0.02458,0.01446,-0.0370,0.8930,0.5835
