Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2411-il-50000-n5
Airfoil,naca2411-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,35.9144
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2411-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.000,-0.4528,0.09762,0.08989,-0.0393,1.0000,0.0677
-9.750,-0.4613,0.09263,0.08498,-0.0414,1.0000,0.0672
-9.250,-0.5225,0.07543,0.06800,-0.0527,1.0000,0.0644
-9.000,-0.5441,0.07095,0.06355,-0.0528,1.0000,0.0642
-8.750,-0.5632,0.06639,0.05895,-0.0527,1.0000,0.0641
-8.500,-0.5816,0.06184,0.05427,-0.0521,1.0000,0.0642
-8.250,-0.5981,0.05724,0.04940,-0.0508,1.0000,0.0646
-8.000,-0.5921,0.05539,0.04761,-0.0491,1.0000,0.0660
-7.750,-0.5876,0.05338,0.04555,-0.0473,1.0000,0.0678
-7.500,-0.5879,0.05030,0.04222,-0.0456,1.0000,0.0692
-7.250,-0.5869,0.04697,0.03858,-0.0439,1.0000,0.0706
-7.000,-0.5831,0.04363,0.03482,-0.0421,1.0000,0.0720
-6.750,-0.5763,0.04044,0.03110,-0.0403,1.0000,0.0742
-6.500,-0.5655,0.03796,0.02822,-0.0386,1.0000,0.0771
-6.250,-0.5509,0.03662,0.02684,-0.0371,1.0000,0.0804
-6.000,-0.5359,0.03479,0.02472,-0.0355,1.0000,0.0840
-5.750,-0.5197,0.03283,0.02221,-0.0340,1.0000,0.0888
-5.500,-0.5028,0.03176,0.02121,-0.0327,1.0000,0.0934
-5.250,-0.4845,0.03044,0.01962,-0.0313,1.0000,0.0993
-5.000,-0.4662,0.02933,0.01841,-0.0300,1.0000,0.1057
-4.750,-0.4472,0.02836,0.01725,-0.0287,1.0000,0.1136
-4.500,-0.4282,0.02752,0.01638,-0.0275,1.0000,0.1220
-4.250,-0.4083,0.02672,0.01543,-0.0263,1.0000,0.1324
-4.000,-0.3888,0.02609,0.01473,-0.0251,1.0000,0.1447
-3.750,-0.3693,0.02550,0.01414,-0.0240,1.0000,0.1580
-3.500,-0.3352,0.02494,0.01359,-0.0257,0.9944,0.1792
-3.000,-0.2607,0.02398,0.01272,-0.0303,0.9783,0.2417
-2.750,-0.2225,0.02357,0.01242,-0.0328,0.9705,0.2863
-2.500,-0.1890,0.02308,0.01215,-0.0344,0.9609,0.3381
-2.250,-0.1555,0.02257,0.01194,-0.0358,0.9517,0.4050
-2.000,-0.1220,0.02201,0.01188,-0.0369,0.9432,0.5023
-1.750,-0.0956,0.02145,0.01189,-0.0361,0.9329,0.6322
-1.500,-0.0424,0.02107,0.01210,-0.0391,0.9282,0.8402
-1.250,0.0510,0.02115,0.01194,-0.0516,0.9272,1.0000
-1.000,0.0825,0.02119,0.01174,-0.0528,0.9145,1.0000
-0.750,0.1151,0.02125,0.01158,-0.0541,0.9023,1.0000
-0.500,0.1508,0.02130,0.01145,-0.0559,0.8914,1.0000
-0.250,0.1895,0.02131,0.01130,-0.0580,0.8812,1.0000
0.000,0.2200,0.02137,0.01122,-0.0586,0.8684,1.0000
0.250,0.2519,0.02141,0.01115,-0.0594,0.8561,1.0000
0.500,0.2857,0.02140,0.01105,-0.0604,0.8448,1.0000
0.750,0.3209,0.02137,0.01093,-0.0616,0.8338,1.0000
1.000,0.3486,0.02144,0.01094,-0.0614,0.8202,1.0000
1.500,0.4064,0.02156,0.01097,-0.0613,0.7940,1.0000
1.750,0.4373,0.02158,0.01096,-0.0616,0.7816,1.0000
2.000,0.4707,0.02154,0.01090,-0.0621,0.7701,1.0000
2.250,0.4969,0.02166,0.01101,-0.0615,0.7559,1.0000
2.500,0.5233,0.02179,0.01113,-0.0609,0.7417,1.0000
2.750,0.5499,0.02192,0.01127,-0.0603,0.7275,1.0000
3.000,0.5766,0.02206,0.01142,-0.0597,0.7135,1.0000
3.250,0.6034,0.02220,0.01158,-0.0592,0.6993,1.0000
3.500,0.6302,0.02236,0.01176,-0.0585,0.6851,1.0000
