Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0008-il-100000-n5
Airfoil,naca0008-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,30.4418
Max Cl/Cd alpha,3.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0008-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.250,-0.7704,0.07881,0.07389,-0.0050,1.0000,0.0230
-10.000,-0.7872,0.07104,0.06603,-0.0120,1.0000,0.0229
-9.750,-0.8058,0.06521,0.06012,-0.0156,1.0000,0.0227
-9.500,-0.8228,0.06029,0.05499,-0.0164,1.0000,0.0227
-9.250,-0.8342,0.05521,0.04957,-0.0166,1.0000,0.0228
-9.000,-0.8399,0.05033,0.04424,-0.0161,1.0000,0.0230
-8.750,-0.8390,0.04604,0.03962,-0.0154,1.0000,0.0237
-8.500,-0.8278,0.04379,0.03718,-0.0148,1.0000,0.0250
-8.250,-0.8154,0.04131,0.03444,-0.0140,1.0000,0.0265
-8.000,-0.8032,0.03803,0.03069,-0.0129,1.0000,0.0279
-7.750,-0.7886,0.03468,0.02681,-0.0117,1.0000,0.0292
-7.500,-0.7707,0.03193,0.02349,-0.0105,1.0000,0.0314
-7.250,-0.7514,0.02954,0.02077,-0.0096,1.0000,0.0341
-7.000,-0.7302,0.02782,0.01891,-0.0089,1.0000,0.0367
-6.750,-0.7078,0.02621,0.01703,-0.0080,1.0000,0.0403
-6.500,-0.6849,0.02464,0.01514,-0.0072,1.0000,0.0444
-6.250,-0.6625,0.02322,0.01369,-0.0065,1.0000,0.0481
-6.000,-0.6389,0.02225,0.01256,-0.0058,1.0000,0.0536
-5.750,-0.6161,0.02102,0.01123,-0.0049,1.0000,0.0575
-5.500,-0.5932,0.02010,0.01029,-0.0042,1.0000,0.0630
-5.250,-0.5696,0.01930,0.00933,-0.0034,1.0000,0.0687
-5.000,-0.5474,0.01832,0.00834,-0.0025,1.0000,0.0740
-4.750,-0.5241,0.01757,0.00750,-0.0016,1.0000,0.0819
-4.500,-0.5011,0.01677,0.00673,-0.0008,1.0000,0.0950
-4.250,-0.4783,0.01596,0.00606,-0.0001,1.0000,0.1217
-4.000,-0.4561,0.01507,0.00549,0.0007,1.0000,0.1823
-3.750,-0.4340,0.01426,0.00505,0.0014,1.0000,0.2623
-3.500,-0.4115,0.01362,0.00471,0.0022,1.0000,0.3378
-3.250,-0.3902,0.01294,0.00447,0.0034,1.0000,0.4369
-3.000,-0.3696,0.01232,0.00432,0.0050,1.0000,0.5449
-2.750,-0.3480,0.01188,0.00423,0.0066,1.0000,0.6302
-2.500,-0.3249,0.01159,0.00416,0.0082,1.0000,0.6980
-2.250,-0.3017,0.01141,0.00411,0.0098,1.0000,0.7607
-2.000,-0.2765,0.01131,0.00412,0.0112,1.0000,0.8156
-1.750,-0.2477,0.01129,0.00412,0.0117,1.0000,0.8626
-1.500,-0.2131,0.01131,0.00410,0.0108,1.0000,0.9016
-1.250,-0.1747,0.01135,0.00408,0.0090,1.0000,0.9340
-1.000,-0.1318,0.01137,0.00402,0.0059,1.0000,0.9592
-0.750,-0.0864,0.01136,0.00395,0.0022,1.0000,0.9793
-0.500,-0.0385,0.01132,0.00387,-0.0022,1.0000,0.9954
-0.250,-0.0137,0.01126,0.00379,-0.0022,1.0000,1.0000
0.000,0.0000,0.01124,0.00377,0.0000,1.0000,1.0000
0.250,0.0137,0.01126,0.00379,0.0022,1.0000,1.0000
0.500,0.0386,0.01132,0.00387,0.0022,0.9954,1.0000
0.750,0.0864,0.01136,0.00395,-0.0022,0.9793,1.0000
1.000,0.1318,0.01137,0.00402,-0.0059,0.9592,1.0000
1.250,0.1747,0.01135,0.00408,-0.0090,0.9340,1.0000
1.500,0.2131,0.01131,0.00410,-0.0108,0.9016,1.0000
1.750,0.2477,0.01129,0.00412,-0.0117,0.8626,1.0000
2.000,0.2765,0.01131,0.00412,-0.0112,0.8156,1.0000
2.250,0.3017,0.01141,0.00411,-0.0098,0.7607,1.0000
2.500,0.3249,0.01159,0.00416,-0.0082,0.6980,1.0000
2.750,0.3480,0.01188,0.00423,-0.0066,0.6301,1.0000
3.000,0.3696,0.01232,0.00432,-0.0050,0.5449,1.0000
3.250,0.3902,0.01294,0.00447,-0.0034,0.4369,1.0000
3.500,0.4115,0.01362,0.00471,-0.0023,0.3377,1.0000
3.750,0.4341,0.01426,0.00505,-0.0014,0.2623,1.0000
4.000,0.4561,0.01507,0.00549,-0.0007,0.1823,1.0000
4.250,0.4783,0.01596,0.00606,0.0001,0.1217,1.0000
4.500,0.5011,0.01677,0.00673,0.0008,0.0950,1.0000
4.750,0.5241,0.01757,0.00750,0.0016,0.0819,1.0000
5.000,0.5474,0.01832,0.00834,0.0025,0.0740,1.0000
5.250,0.5696,0.01930,0.00933,0.0034,0.0688,1.0000
5.500,0.5932,0.02010,0.01029,0.0042,0.0630,1.0000
5.750,0.6161,0.02102,0.01123,0.0049,0.0575,1.0000
6.000,0.6389,0.02225,0.01256,0.0058,0.0536,1.0000
6.250,0.6625,0.02321,0.01369,0.0065,0.0480,1.0000
6.500,0.6849,0.02464,0.01514,0.0072,0.0444,1.0000
6.750,0.7078,0.02621,0.01703,0.0080,0.0403,1.0000
7.000,0.7302,0.02782,0.01891,0.0089,0.0367,1.0000
7.250,0.7514,0.02954,0.02077,0.0096,0.0341,1.0000
7.500,0.7707,0.03193,0.02349,0.0105,0.0314,1.0000
7.750,0.7886,0.03468,0.02681,0.0117,0.0292,1.0000
8.000,0.8032,0.03803,0.03069,0.0129,0.0279,1.0000
8.250,0.8154,0.04131,0.03443,0.0140,0.0265,1.0000
8.500,0.8278,0.04378,0.03717,0.0148,0.0250,1.0000
8.750,0.8390,0.04603,0.03962,0.0154,0.0237,1.0000
9.000,0.8399,0.05034,0.04424,0.0161,0.0230,1.0000
9.250,0.8342,0.05522,0.04958,0.0166,0.0227,1.0000
9.500,0.8228,0.06031,0.05500,0.0164,0.0227,1.0000
9.750,0.8059,0.06524,0.06016,0.0156,0.0227,1.0000
10.000,0.7875,0.07108,0.06613,0.0119,0.0229,1.0000
10.250,0.7706,0.07890,0.07398,0.0049,0.0230,1.0000
