Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2410-il-200000-n5
Airfoil,naca2410-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,61.9682
Max Cl/Cd alpha,4.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2410-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.500,-0.5726,0.10935,0.10553,-0.0131,1.0000,0.0206
-11.250,-0.8170,0.04734,0.04308,-0.0569,1.0000,0.0184
-11.000,-0.8291,0.04366,0.03921,-0.0569,1.0000,0.0186
-10.750,-0.8248,0.04161,0.03707,-0.0564,1.0000,0.0189
-10.500,-0.8172,0.03985,0.03518,-0.0558,1.0000,0.0194
-10.250,-0.8104,0.03775,0.03289,-0.0549,1.0000,0.0199
-10.000,-0.8036,0.03542,0.03030,-0.0537,1.0000,0.0205
-9.750,-0.7960,0.03301,0.02758,-0.0523,1.0000,0.0213
-9.500,-0.7868,0.03066,0.02483,-0.0506,1.0000,0.0223
-9.250,-0.7748,0.02859,0.02231,-0.0490,1.0000,0.0236
-9.000,-0.7593,0.02736,0.02100,-0.0477,1.0000,0.0246
-8.750,-0.7415,0.02656,0.02014,-0.0465,1.0000,0.0256
-8.500,-0.7242,0.02551,0.01893,-0.0452,1.0000,0.0268
-8.250,-0.7066,0.02433,0.01752,-0.0438,1.0000,0.0284
-8.000,-0.6879,0.02336,0.01625,-0.0424,1.0000,0.0300
-7.750,-0.6700,0.02221,0.01502,-0.0411,1.0000,0.0315
-7.500,-0.6505,0.02150,0.01426,-0.0400,1.0000,0.0330
-7.250,-0.6305,0.02080,0.01345,-0.0388,1.0000,0.0348
-7.000,-0.6100,0.02013,0.01261,-0.0376,1.0000,0.0369
-6.750,-0.5893,0.01940,0.01173,-0.0365,1.0000,0.0384
-6.500,-0.5691,0.01855,0.01085,-0.0354,1.0000,0.0403
-6.250,-0.5356,0.01796,0.01020,-0.0370,0.9970,0.0430
-6.000,-0.5013,0.01733,0.00946,-0.0386,0.9941,0.0454
-5.750,-0.4679,0.01679,0.00879,-0.0399,0.9902,0.0476
-5.500,-0.4340,0.01599,0.00799,-0.0416,0.9866,0.0506
-5.250,-0.3996,0.01546,0.00742,-0.0432,0.9826,0.0533
-5.000,-0.3656,0.01499,0.00688,-0.0446,0.9778,0.0567
-4.750,-0.3294,0.01447,0.00633,-0.0465,0.9743,0.0611
-4.500,-0.2974,0.01403,0.00588,-0.0475,0.9685,0.0664
-4.250,-0.2624,0.01360,0.00544,-0.0491,0.9641,0.0741
-4.000,-0.2284,0.01320,0.00505,-0.0505,0.9594,0.0865
-3.750,-0.1972,0.01281,0.00474,-0.0513,0.9527,0.1052
-3.500,-0.1626,0.01242,0.00445,-0.0528,0.9480,0.1312
-3.250,-0.1336,0.01211,0.00422,-0.0531,0.9396,0.1579
-3.000,-0.1004,0.01178,0.00399,-0.0542,0.9335,0.1883
-2.750,-0.0716,0.01148,0.00381,-0.0545,0.9243,0.2218
-2.500,-0.0397,0.01109,0.00362,-0.0553,0.9173,0.2760
-2.250,-0.0124,0.01071,0.00348,-0.0553,0.9065,0.3364
-2.000,0.0163,0.01036,0.00333,-0.0554,0.8966,0.3943
-1.750,0.0450,0.00999,0.00319,-0.0555,0.8868,0.4613
-1.500,0.0711,0.00964,0.00310,-0.0549,0.8745,0.5387
-1.250,0.0969,0.00931,0.00304,-0.0542,0.8619,0.6195
-1.000,0.1218,0.00900,0.00300,-0.0531,0.8488,0.7010
-0.750,0.1461,0.00876,0.00299,-0.0516,0.8350,0.7792
-0.500,0.1727,0.00863,0.00299,-0.0505,0.8206,0.8493
-0.250,0.2058,0.00859,0.00296,-0.0509,0.8055,0.9051
0.000,0.2434,0.00860,0.00291,-0.0525,0.7894,0.9449
0.250,0.2822,0.00863,0.00285,-0.0545,0.7721,0.9724
0.500,0.3224,0.00867,0.00279,-0.0570,0.7537,0.9917
0.750,0.3566,0.00873,0.00274,-0.0583,0.7348,1.0000
1.000,0.3814,0.00881,0.00272,-0.0575,0.7153,1.0000
1.250,0.4062,0.00892,0.00272,-0.0568,0.6957,1.0000
1.500,0.4310,0.00904,0.00274,-0.0560,0.6763,1.0000
1.750,0.4558,0.00918,0.00277,-0.0553,0.6567,1.0000
2.000,0.4806,0.00932,0.00284,-0.0546,0.6365,1.0000
2.250,0.5054,0.00949,0.00291,-0.0539,0.6166,1.0000
2.500,0.5303,0.00966,0.00299,-0.0532,0.5972,1.0000
2.750,0.5553,0.00984,0.00311,-0.0525,0.5772,1.0000
3.000,0.5802,0.01004,0.00323,-0.0519,0.5571,1.0000
3.250,0.6050,0.01026,0.00336,-0.0512,0.5362,1.0000
3.500,0.6295,0.01049,0.00352,-0.0505,0.5110,1.0000
3.750,0.6540,0.01075,0.00368,-0.0497,0.4854,1.0000
4.000,0.6782,0.01102,0.00386,-0.0490,0.4580,1.0000
4.250,0.7021,0.01133,0.00406,-0.0482,0.4254,1.0000
4.500,0.7251,0.01171,0.00427,-0.0474,0.3854,1.0000
4.750,0.7479,0.01214,0.00452,-0.0465,0.3416,1.0000
5.000,0.7706,0.01262,0.00483,-0.0457,0.2984,1.0000
5.250,0.7926,0.01318,0.00519,-0.0448,0.2524,1.0000
5.500,0.8143,0.01382,0.00560,-0.0440,0.2065,1.0000
5.750,0.8362,0.01447,0.00606,-0.0431,0.1663,1.0000
6.000,0.8578,0.01515,0.00659,-0.0423,0.1314,1.0000
6.250,0.8794,0.01583,0.00713,-0.0415,0.1032,1.0000
6.500,0.9013,0.01650,0.00771,-0.0406,0.0827,1.0000
6.750,0.9230,0.01715,0.00832,-0.0397,0.0692,1.0000
7.000,0.9448,0.01779,0.00897,-0.0388,0.0609,1.0000
7.250,0.9659,0.01849,0.00966,-0.0379,0.0550,1.0000
7.500,0.9873,0.01913,0.01037,-0.0369,0.0518,1.0000
7.750,1.0083,0.01979,0.01110,-0.0359,0.0492,1.0000
