Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1412-il-100000-n5
Airfoil,naca1412-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,43.0101
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1412-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.750,-0.7892,0.08134,0.07563,-0.0333,1.0000,0.0450
-12.500,-0.8337,0.06943,0.06352,-0.0428,1.0000,0.0444
-12.250,-0.8670,0.06166,0.05550,-0.0482,1.0000,0.0442
-12.000,-0.8936,0.05628,0.04984,-0.0501,1.0000,0.0444
-11.750,-0.9159,0.05228,0.04554,-0.0493,1.0000,0.0447
-11.500,-0.9339,0.04899,0.04190,-0.0468,1.0000,0.0453
-11.250,-0.9399,0.04608,0.03868,-0.0449,1.0000,0.0461
-11.000,-0.9304,0.04435,0.03691,-0.0437,1.0000,0.0471
-10.750,-0.9220,0.04257,0.03500,-0.0422,1.0000,0.0481
-10.500,-0.9133,0.04071,0.03296,-0.0407,1.0000,0.0493
-10.250,-0.9038,0.03888,0.03086,-0.0391,1.0000,0.0508
-10.000,-0.8933,0.03697,0.02864,-0.0374,1.0000,0.0525
-9.750,-0.8815,0.03509,0.02638,-0.0357,1.0000,0.0540
-9.500,-0.8656,0.03344,0.02465,-0.0344,1.0000,0.0553
-9.250,-0.8488,0.03225,0.02343,-0.0332,1.0000,0.0569
-8.750,-0.8146,0.02993,0.02083,-0.0304,1.0000,0.0610
-8.500,-0.7967,0.02870,0.01938,-0.0290,1.0000,0.0629
-8.250,-0.7784,0.02749,0.01804,-0.0276,1.0000,0.0646
-8.000,-0.7607,0.02650,0.01709,-0.0262,1.0000,0.0668
-7.750,-0.7423,0.02565,0.01619,-0.0248,1.0000,0.0696
-7.500,-0.7235,0.02479,0.01521,-0.0234,1.0000,0.0727
-7.250,-0.7047,0.02390,0.01423,-0.0219,1.0000,0.0756
-7.000,-0.6869,0.02304,0.01341,-0.0204,1.0000,0.0787
-6.750,-0.6683,0.02232,0.01264,-0.0189,1.0000,0.0829
-6.500,-0.6494,0.02162,0.01189,-0.0174,1.0000,0.0884
-6.250,-0.6310,0.02094,0.01125,-0.0160,1.0000,0.0947
-6.000,-0.6119,0.02031,0.01060,-0.0145,1.0000,0.1025
-5.750,-0.5927,0.01972,0.01001,-0.0132,1.0000,0.1117
-5.500,-0.5733,0.01915,0.00950,-0.0119,1.0000,0.1232
-5.250,-0.5533,0.01865,0.00905,-0.0108,1.0000,0.1378
-5.000,-0.5331,0.01820,0.00865,-0.0096,1.0000,0.1552
-4.750,-0.5125,0.01778,0.00829,-0.0086,1.0000,0.1758
-4.500,-0.4918,0.01737,0.00801,-0.0076,1.0000,0.2002
-4.250,-0.4709,0.01701,0.00777,-0.0067,1.0000,0.2287
-4.000,-0.4345,0.01662,0.00752,-0.0090,0.9945,0.2691
-3.750,-0.3982,0.01622,0.00730,-0.0111,0.9879,0.3101
-3.500,-0.3612,0.01588,0.00711,-0.0133,0.9815,0.3523
-3.250,-0.3252,0.01555,0.00694,-0.0152,0.9741,0.3964
-3.000,-0.2904,0.01523,0.00680,-0.0167,0.9663,0.4425
-2.750,-0.2532,0.01492,0.00669,-0.0187,0.9595,0.4937
-2.500,-0.2204,0.01464,0.00660,-0.0196,0.9502,0.5441
-2.250,-0.1822,0.01439,0.00653,-0.0214,0.9439,0.5972
-2.000,-0.1517,0.01417,0.00648,-0.0216,0.9331,0.6440
-1.750,-0.1182,0.01399,0.00644,-0.0221,0.9241,0.6895
-1.500,-0.0849,0.01384,0.00641,-0.0226,0.9143,0.7327
-1.250,-0.0539,0.01374,0.00641,-0.0225,0.9030,0.7724
-1.000,-0.0200,0.01366,0.00639,-0.0229,0.8928,0.8095
-0.750,0.0145,0.01361,0.00637,-0.0234,0.8813,0.8420
-0.500,0.0494,0.01360,0.00637,-0.0240,0.8682,0.8702
-0.250,0.0856,0.01359,0.00634,-0.0250,0.8547,0.8954
0.000,0.1252,0.01357,0.00630,-0.0268,0.8405,0.9161
0.250,0.1648,0.01355,0.00624,-0.0286,0.8249,0.9347
0.500,0.2051,0.01354,0.00617,-0.0306,0.8078,0.9511
0.750,0.2473,0.01351,0.00608,-0.0331,0.7891,0.9651
1.000,0.2905,0.01347,0.00597,-0.0359,0.7689,0.9775
1.250,0.3334,0.01344,0.00587,-0.0388,0.7471,0.9890
