Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4412-il-100000-n5
Airfoil,naca4412-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,57.4121
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4412-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.000,-0.4048,0.09389,0.08857,-0.0483,1.0000,0.0478
-9.750,-0.4169,0.08955,0.08431,-0.0489,1.0000,0.0478
-9.500,-0.4366,0.08474,0.07959,-0.0495,1.0000,0.0479
-9.250,-0.4631,0.08006,0.07503,-0.0493,1.0000,0.0480
-8.750,-0.5253,0.06900,0.06415,-0.0511,1.0000,0.0479
-8.500,-0.5707,0.05119,0.04568,-0.0644,0.9952,0.0481
-8.250,-0.5467,0.04868,0.04308,-0.0673,0.9903,0.0493
-8.000,-0.5231,0.04492,0.03903,-0.0712,0.9851,0.0504
-7.750,-0.5018,0.04055,0.03419,-0.0746,0.9791,0.0518
-7.500,-0.4754,0.03665,0.02968,-0.0779,0.9741,0.0541
-7.250,-0.4503,0.03299,0.02525,-0.0800,0.9684,0.0562
-7.000,-0.4200,0.03096,0.02296,-0.0817,0.9634,0.0575
-6.750,-0.3850,0.02963,0.02147,-0.0840,0.9600,0.0593
-6.500,-0.3579,0.02848,0.02010,-0.0846,0.9527,0.0618
-6.250,-0.3232,0.02697,0.01822,-0.0865,0.9482,0.0647
-6.000,-0.2905,0.02560,0.01658,-0.0878,0.9431,0.0669
-5.750,-0.2604,0.02468,0.01563,-0.0886,0.9364,0.0692
-5.500,-0.2238,0.02383,0.01466,-0.0906,0.9323,0.0733
-5.250,-0.1930,0.02299,0.01359,-0.0913,0.9258,0.0776
-5.000,-0.1610,0.02221,0.01284,-0.0923,0.9197,0.0817
-4.750,-0.1239,0.02143,0.01196,-0.0942,0.9158,0.0879
-4.500,-0.0963,0.02085,0.01138,-0.0942,0.9078,0.0943
-4.250,-0.0626,0.02029,0.01069,-0.0953,0.9021,0.1036
-4.000,-0.0298,0.01972,0.01019,-0.0963,0.8963,0.1137
-3.750,-0.0012,0.01927,0.00975,-0.0965,0.8880,0.1252
-3.500,0.0341,0.01876,0.00925,-0.0979,0.8832,0.1405
-3.250,0.0601,0.01842,0.00895,-0.0975,0.8734,0.1560
-3.000,0.0943,0.01796,0.00851,-0.0985,0.8678,0.1762
-2.750,0.1208,0.01768,0.00826,-0.0982,0.8578,0.1966
-2.500,0.1543,0.01725,0.00791,-0.0991,0.8516,0.2223
-2.250,0.1807,0.01701,0.00771,-0.0986,0.8410,0.2480
-2.000,0.2125,0.01664,0.00739,-0.0992,0.8338,0.2786
-1.750,0.2399,0.01635,0.00720,-0.0989,0.8233,0.3107
-1.500,0.2689,0.01603,0.00700,-0.0990,0.8139,0.3511
-1.250,0.2984,0.01563,0.00678,-0.0991,0.8049,0.4075
-1.000,0.3243,0.01521,0.00672,-0.0985,0.7938,0.5006
-0.750,0.3496,0.01460,0.00664,-0.0973,0.7848,0.6595
-0.500,0.3752,0.01412,0.00663,-0.0954,0.7741,0.8453
-0.250,0.4266,0.01392,0.00639,-0.0997,0.7634,1.0000
0.000,0.4558,0.01393,0.00621,-0.0998,0.7530,1.0000
0.250,0.4826,0.01399,0.00614,-0.0994,0.7409,1.0000
0.500,0.5094,0.01407,0.00609,-0.0991,0.7289,1.0000
0.750,0.5371,0.01415,0.00604,-0.0988,0.7177,1.0000
1.000,0.5649,0.01424,0.00599,-0.0986,0.7065,1.0000
1.250,0.5909,0.01438,0.00605,-0.0982,0.6942,1.0000
1.500,0.6178,0.01451,0.00608,-0.0978,0.6828,1.0000
1.750,0.6455,0.01464,0.00609,-0.0976,0.6722,1.0000
2.000,0.6713,0.01482,0.00622,-0.0972,0.6603,1.0000
2.250,0.6976,0.01500,0.00633,-0.0968,0.6491,1.0000
2.500,0.7248,0.01517,0.00641,-0.0965,0.6390,1.0000
2.750,0.7505,0.01538,0.00659,-0.0960,0.6276,1.0000
