Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4418-il-100000-n5
Airfoil,naca4418-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,47.7036
Max Cl/Cd alpha,7.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4418-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-13.250,-0.4401,0.10738,0.10128,-0.0617,1.0000,0.0688
-13.000,-0.7459,0.05786,0.05111,-0.0881,1.0000,0.0705
-12.750,-0.7914,0.05352,0.04661,-0.0867,1.0000,0.0705
-12.500,-0.8293,0.05094,0.04392,-0.0828,1.0000,0.0706
-12.250,-0.8630,0.04922,0.04211,-0.0774,0.9996,0.0708
-12.000,-0.8545,0.04677,0.03945,-0.0789,0.9937,0.0723
-11.750,-0.8477,0.04391,0.03623,-0.0800,0.9867,0.0743
-11.500,-0.8292,0.04190,0.03402,-0.0814,0.9815,0.0761
-11.250,-0.8077,0.04076,0.03285,-0.0821,0.9757,0.0778
-11.000,-0.7866,0.03922,0.03114,-0.0830,0.9703,0.0800
-10.750,-0.7682,0.03733,0.02886,-0.0836,0.9647,0.0829
-10.500,-0.7441,0.03653,0.02814,-0.0840,0.9586,0.0848
-10.250,-0.7162,0.03545,0.02694,-0.0853,0.9543,0.0877
-10.000,-0.6972,0.03412,0.02529,-0.0851,0.9474,0.0909
-9.750,-0.6702,0.03338,0.02462,-0.0857,0.9419,0.0934
-9.500,-0.6390,0.03243,0.02355,-0.0873,0.9381,0.0971
-9.250,-0.6196,0.03150,0.02242,-0.0865,0.9303,0.1004
-9.000,-0.5908,0.03082,0.02179,-0.0873,0.9249,0.1036
-8.750,-0.5573,0.02994,0.02073,-0.0890,0.9214,0.1082
-8.500,-0.5371,0.02929,0.02005,-0.0880,0.9132,0.1115
-8.250,-0.5074,0.02865,0.01939,-0.0888,0.9077,0.1157
-8.000,-0.4726,0.02783,0.01841,-0.0905,0.9043,0.1209
-7.750,-0.4505,0.02735,0.01797,-0.0897,0.8964,0.1245
-7.500,-0.4216,0.02674,0.01727,-0.0901,0.8904,0.1295
-7.250,-0.3876,0.02604,0.01655,-0.0914,0.8865,0.1344
-7.000,-0.3635,0.02559,0.01609,-0.0909,0.8790,0.1391
-6.750,-0.3360,0.02504,0.01543,-0.0909,0.8723,0.1445
-6.500,-0.3023,0.02446,0.01489,-0.0920,0.8680,0.1500
-6.250,-0.2771,0.02403,0.01438,-0.0915,0.8605,0.1561
-6.000,-0.2502,0.02357,0.01395,-0.0914,0.8533,0.1618
-5.750,-0.2159,0.02303,0.01333,-0.0925,0.8488,0.1701
-5.500,-0.1921,0.02266,0.01301,-0.0917,0.8404,0.1768
-5.250,-0.1634,0.02225,0.01252,-0.0918,0.8334,0.1861
-5.000,-0.1293,0.02171,0.01202,-0.0928,0.8287,0.1959
-4.750,-0.1070,0.02145,0.01173,-0.0917,0.8191,0.2057
-4.500,-0.0768,0.02103,0.01133,-0.0920,0.8124,0.2169
-4.250,-0.0437,0.02059,0.01091,-0.0929,0.8070,0.2292
-4.000,-0.0216,0.02042,0.01073,-0.0917,0.7965,0.2409
-3.750,0.0111,0.02005,0.01038,-0.0924,0.7904,0.2546
-3.500,0.0358,0.01987,0.01024,-0.0917,0.7811,0.2673
-3.250,0.0654,0.01961,0.00996,-0.0918,0.7731,0.2820
-3.000,0.0959,0.01938,0.00967,-0.0921,0.7659,0.2981
-2.750,0.1206,0.01920,0.00956,-0.0914,0.7560,0.3128
-2.500,0.1533,0.01887,0.00924,-0.0920,0.7494,0.3304
-2.250,0.1762,0.01877,0.00919,-0.0910,0.7388,0.3475
-2.000,0.2065,0.01851,0.00896,-0.0913,0.7312,0.3689
-1.750,0.2314,0.01837,0.00890,-0.0906,0.7216,0.3914
-1.500,0.2593,0.01815,0.00876,-0.0904,0.7130,0.4174
-1.250,0.2862,0.01799,0.00868,-0.0900,0.7044,0.4458
-1.000,0.3120,0.01785,0.00865,-0.0895,0.6951,0.4767
-0.750,0.3407,0.01767,0.00854,-0.0893,0.6873,0.5150
-0.500,0.3643,0.01760,0.00862,-0.0883,0.6774,0.5554
-0.250,0.3937,0.01743,0.00853,-0.0882,0.6701,0.6015
0.000,0.4158,0.01742,0.00868,-0.0868,0.6602,0.6462
0.500,0.4665,0.01734,0.00882,-0.0848,0.6437,0.7450
0.750,0.4925,0.01736,0.00893,-0.0838,0.6352,0.7943
1.000,0.5241,0.01740,0.00899,-0.0838,0.6277,0.8430
1.250,0.5572,0.01756,0.00919,-0.0844,0.6183,0.8896
1.500,0.6011,0.01767,0.00921,-0.0871,0.6109,0.9326
1.750,0.6441,0.01790,0.00942,-0.0902,0.6013,0.9669
2.000,0.6930,0.01804,0.00945,-0.0944,0.5930,0.9894
2.250,0.7290,0.01823,0.00957,-0.0964,0.5846,1.0000
2.500,0.7472,0.01839,0.00966,-0.0947,0.5767,1.0000
2.750,0.7702,0.01853,0.00966,-0.0938,0.5701,1.0000
3.000,0.7859,0.01878,0.00991,-0.0917,0.5618,1.0000
3.250,0.8074,0.01897,0.01001,-0.0905,0.5546,1.0000
3.500,0.8289,0.01920,0.01016,-0.0894,0.5476,1.0000
3.750,0.8477,0.01947,0.01042,-0.0878,0.5398,1.0000
4.000,0.8720,0.01967,0.01052,-0.0871,0.5331,1.0000
4.250,0.8916,0.01997,0.01082,-0.0857,0.5256,1.0000
4.500,0.9123,0.02025,0.01107,-0.0844,0.5181,1.0000
5.000,0.9553,0.02084,0.01161,-0.0822,0.5037,1.0000
5.250,0.9774,0.02111,0.01184,-0.0812,0.4964,1.0000
5.500,0.9998,0.02141,0.01210,-0.0803,0.4893,1.0000
5.750,1.0176,0.02177,0.01249,-0.0786,0.4811,1.0000
6.000,1.0418,0.02202,0.01266,-0.0779,0.4740,1.0000
6.250,1.0578,0.02243,0.01313,-0.0760,0.4656,1.0000
6.500,1.0776,0.02275,0.01344,-0.0747,0.4578,1.0000
6.750,1.0977,0.02310,0.01377,-0.0734,0.4505,1.0000
7.000,1.1134,0.02352,0.01424,-0.0715,0.4423,1.0000
7.250,1.1363,0.02382,0.01447,-0.0707,0.4355,1.0000
7.500,1.1479,0.02432,0.01507,-0.0681,0.4273,1.0000
7.750,1.1643,0.02471,0.01546,-0.0663,0.4198,1.0000
8.000,1.1807,0.02516,0.01593,-0.0645,0.4126,1.0000
8.250,1.1928,0.02571,0.01653,-0.0622,0.4044,1.0000
8.500,1.2124,0.02609,0.01685,-0.0610,0.3974,1.0000
8.750,1.2209,0.02681,0.01769,-0.0583,0.3888,1.0000
9.000,1.2368,0.02730,0.01816,-0.0566,0.3812,1.0000
9.250,1.2468,0.02805,0.01899,-0.0543,0.3727,1.0000
9.500,1.2594,0.02869,0.01965,-0.0524,0.3645,1.0000
9.750,1.2694,0.02950,0.02051,-0.0503,0.3558,1.0000
10.000,1.2791,0.03030,0.02133,-0.0482,0.3469,1.0000
10.250,1.2873,0.03125,0.02233,-0.0460,0.3377,1.0000
10.500,1.2958,0.03219,0.02327,-0.0440,0.3285,1.0000
10.750,1.3018,0.03337,0.02451,-0.0419,0.3190,1.0000
11.000,1.3096,0.03443,0.02556,-0.0401,0.3101,1.0000
11.250,1.3135,0.03587,0.02710,-0.0381,0.3004,1.0000
11.500,1.3205,0.03708,0.02825,-0.0364,0.2917,1.0000
11.750,1.3220,0.03883,0.03012,-0.0346,0.2818,1.0000
12.000,1.3261,0.04039,0.03167,-0.0330,0.2729,1.0000
12.250,1.3270,0.04231,0.03366,-0.0314,0.2631,1.0000
12.500,1.3284,0.04424,0.03561,-0.0300,0.2541,1.0000
12.750,1.3286,0.04636,0.03774,-0.0287,0.2449,1.0000
13.000,1.3281,0.04868,0.04013,-0.0276,0.2359,1.0000
13.250,1.3278,0.05099,0.04242,-0.0266,0.2275,1.0000
13.500,1.3256,0.05370,0.04523,-0.0258,0.2188,1.0000
13.750,1.3248,0.05623,0.04771,-0.0250,0.2110,1.0000
14.000,1.3215,0.05927,0.05087,-0.0246,0.2027,1.0000
