Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4418-il-50000-n5
Airfoil,naca4418-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,23.057
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4418-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.750,-0.3656,0.11726,0.10903,-0.0518,1.0000,0.1065
-11.500,-0.3828,0.11251,0.10435,-0.0525,1.0000,0.1079
-11.250,-0.4127,0.10592,0.09783,-0.0542,1.0000,0.1092
-11.000,-0.4209,0.10309,0.09508,-0.0534,1.0000,0.1107
-10.750,-0.4255,0.10102,0.09308,-0.0519,1.0000,0.1121
-10.500,-0.4405,0.09761,0.08975,-0.0512,1.0000,0.1137
-10.250,-0.4703,0.09223,0.08446,-0.0515,1.0000,0.1153
-10.000,-0.5566,0.07924,0.07152,-0.0559,1.0000,0.1160
-9.750,-0.6723,0.06874,0.06090,-0.0544,1.0000,0.1140
-9.500,-0.7002,0.06252,0.05437,-0.0558,0.9946,0.1160
-9.250,-0.7150,0.05513,0.04623,-0.0590,0.9847,0.1197
-9.000,-0.6873,0.05396,0.04507,-0.0607,0.9787,0.1230
-8.750,-0.6669,0.05204,0.04298,-0.0620,0.9712,0.1272
-8.500,-0.6550,0.04836,0.03870,-0.0635,0.9635,0.1321
-8.250,-0.6250,0.04787,0.03832,-0.0646,0.9566,0.1360
-8.000,-0.6018,0.04597,0.03610,-0.0659,0.9497,0.1414
-7.750,-0.5785,0.04445,0.03438,-0.0667,0.9418,0.1462
-7.500,-0.5465,0.04349,0.03333,-0.0684,0.9360,0.1517
-7.250,-0.5276,0.04179,0.03122,-0.0683,0.9268,0.1576
-7.000,-0.4927,0.04118,0.03068,-0.0702,0.9212,0.1629
-6.750,-0.4719,0.04009,0.02935,-0.0698,0.9119,0.1690
-6.500,-0.4400,0.03917,0.02833,-0.0712,0.9055,0.1751
-6.250,-0.4138,0.03842,0.02748,-0.0715,0.8975,0.1816
-6.000,-0.3856,0.03748,0.02634,-0.0721,0.8896,0.1890
-5.750,-0.3482,0.03677,0.02562,-0.0741,0.8847,0.1971
-5.500,-0.3295,0.03611,0.02476,-0.0730,0.8740,0.2049
-5.250,-0.2943,0.03551,0.02422,-0.0745,0.8681,0.2138
-5.000,-0.2707,0.03497,0.02354,-0.0741,0.8590,0.2233
-4.750,-0.2401,0.03450,0.02312,-0.0747,0.8515,0.2337
-4.500,-0.2008,0.03387,0.02247,-0.0767,0.8470,0.2468
-4.250,-0.1844,0.03367,0.02215,-0.0750,0.8353,0.2585
-4.000,-0.1479,0.03318,0.02171,-0.0765,0.8297,0.2731
-3.750,-0.1264,0.03298,0.02153,-0.0755,0.8197,0.2861
-3.500,-0.0944,0.03258,0.02108,-0.0762,0.8127,0.3031
-3.250,-0.0543,0.03202,0.02050,-0.0782,0.8085,0.3231
-3.000,-0.0392,0.03204,0.02053,-0.0762,0.7962,0.3383
-2.750,-0.0023,0.03154,0.02006,-0.0775,0.7910,0.3602
-2.500,0.0187,0.03146,0.02006,-0.0764,0.7812,0.3791
-2.250,0.0489,0.03114,0.01979,-0.0767,0.7738,0.4034
-2.000,0.0874,0.03057,0.01932,-0.0781,0.7694,0.4322
-1.750,0.1010,0.03075,0.01961,-0.0758,0.7574,0.4547
-1.500,0.1352,0.03030,0.01928,-0.0764,0.7518,0.4873
-1.250,0.1565,0.03028,0.01939,-0.0752,0.7425,0.5193
-1.000,0.1826,0.03007,0.01934,-0.0745,0.7347,0.5581
-0.750,0.2172,0.02955,0.01900,-0.0747,0.7302,0.6083
-0.500,0.2284,0.02988,0.01952,-0.0717,0.7185,0.6529
-0.250,0.2581,0.02952,0.01935,-0.0707,0.7127,0.7141
0.000,0.2838,0.02948,0.01948,-0.0693,0.7055,0.7796
0.250,0.3130,0.02971,0.01983,-0.0688,0.6964,0.8496
0.500,0.3783,0.02943,0.01950,-0.0745,0.6919,0.9273
0.750,0.4406,0.02968,0.01964,-0.0812,0.6838,0.9888
1.000,0.4675,0.02982,0.01963,-0.0817,0.6753,1.0000
1.250,0.5019,0.02950,0.01912,-0.0825,0.6703,1.0000
1.500,0.4975,0.03041,0.01993,-0.0779,0.6580,1.0000
1.750,0.5295,0.03028,0.01965,-0.0784,0.6524,1.0000
2.000,0.5380,0.03097,0.02026,-0.0757,0.6425,1.0000
2.250,0.5620,0.03117,0.02035,-0.0750,0.6351,1.0000
2.500,0.6010,0.03089,0.01994,-0.0764,0.6306,1.0000
2.750,0.5977,0.03216,0.02118,-0.0722,0.6187,1.0000
3.000,0.6318,0.03205,0.02097,-0.0729,0.6131,1.0000
3.250,0.6431,0.03288,0.02176,-0.0707,0.6041,1.0000
3.500,0.6632,0.03336,0.02219,-0.0696,0.5963,1.0000
3.750,0.7032,0.03305,0.02178,-0.0710,0.5917,1.0000
4.000,0.6967,0.03463,0.02338,-0.0666,0.5802,1.0000
4.250,0.7292,0.03465,0.02334,-0.0670,0.5745,1.0000
4.500,0.7534,0.03503,0.02368,-0.0665,0.5678,1.0000
4.750,0.7547,0.03634,0.02501,-0.0632,0.5577,1.0000
5.000,0.7952,0.03601,0.02463,-0.0645,0.5530,1.0000
5.250,0.7849,0.03799,0.02665,-0.0601,0.5419,1.0000
5.500,0.8142,0.03810,0.02673,-0.0600,0.5357,1.0000
5.750,0.8621,0.03739,0.02597,-0.0621,0.5318,1.0000
6.000,0.8348,0.04035,0.02902,-0.0562,0.5186,1.0000
6.250,0.8755,0.03979,0.02842,-0.0572,0.5140,1.0000
6.500,0.8581,0.04262,0.03133,-0.0529,0.5020,1.0000
6.750,0.8901,0.04243,0.03114,-0.0529,0.4962,1.0000
7.000,0.9411,0.04120,0.02986,-0.0547,0.4926,1.0000
7.250,0.9045,0.04532,0.03410,-0.0492,0.4783,1.0000
7.500,0.9513,0.04404,0.03280,-0.0501,0.4744,1.0000
7.750,0.9183,0.04845,0.03732,-0.0459,0.4603,1.0000
8.000,0.9614,0.04717,0.03602,-0.0462,0.4560,1.0000
8.250,0.9308,0.05187,0.04082,-0.0429,0.4421,1.0000
8.500,0.9704,0.05066,0.03961,-0.0427,0.4377,1.0000
9.000,0.9782,0.05451,0.04359,-0.0398,0.4192,1.0000
9.250,1.0301,0.05215,0.04121,-0.0400,0.4163,1.0000
9.500,0.9847,0.05876,0.04794,-0.0373,0.4008,1.0000
9.750,1.0345,0.05623,0.04543,-0.0370,0.3980,1.0000
10.000,0.9903,0.06331,0.05263,-0.0352,0.3824,1.0000
10.250,1.0385,0.06064,0.04996,-0.0345,0.3797,1.0000
10.500,0.9957,0.06808,0.05751,-0.0335,0.3641,1.0000
10.750,1.0424,0.06529,0.05475,-0.0325,0.3616,1.0000
11.000,1.0000,0.07317,0.06273,-0.0322,0.3460,1.0000
11.500,1.0035,0.07850,0.06819,-0.0311,0.3281,1.0000
12.000,1.0064,0.08401,0.07382,-0.0304,0.3106,1.0000
12.500,1.0087,0.08973,0.07966,-0.0300,0.2933,1.0000
13.000,1.0102,0.09569,0.08574,-0.0299,0.2763,1.0000
13.500,1.0108,0.10195,0.09212,-0.0303,0.2597,1.0000
14.000,1.0104,0.10851,0.09880,-0.0310,0.2435,1.0000
14.500,1.0099,0.11526,0.10567,-0.0321,0.2276,1.0000
15.000,1.0098,0.12208,0.11259,-0.0336,0.2122,1.0000
15.500,1.0102,0.12900,0.11960,-0.0355,0.1972,1.0000
16.000,1.0103,0.13617,0.12688,-0.0378,0.1826,1.0000
16.500,1.0091,0.14386,0.13465,-0.0407,0.1686,1.0000
17.000,1.0061,0.15229,0.14315,-0.0444,0.1552,1.0000
17.500,1.0010,0.16166,0.15259,-0.0488,0.1426,1.0000
18.000,0.9934,0.17218,0.16318,-0.0543,0.1309,1.0000
18.500,0.9837,0.18387,0.17491,-0.0608,0.1206,1.0000
