Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2408-il-500000-n5
Airfoil,naca2408-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,67.5095
Max Cl/Cd alpha,2.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2408-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.250,-0.5791,0.11822,0.11586,0.0023,1.0000,0.0067
-11.000,-0.5806,0.11304,0.11070,0.0002,1.0000,0.0068
-10.500,-0.8500,0.03401,0.03087,-0.0518,1.0000,0.0059
-10.250,-0.8446,0.02992,0.02640,-0.0521,1.0000,0.0060
-10.000,-0.8315,0.02744,0.02364,-0.0517,1.0000,0.0062
-9.750,-0.8151,0.02561,0.02159,-0.0511,1.0000,0.0064
-9.500,-0.7974,0.02404,0.01982,-0.0504,1.0000,0.0066
-9.250,-0.7791,0.02260,0.01818,-0.0496,1.0000,0.0068
-9.000,-0.7604,0.02124,0.01662,-0.0487,1.0000,0.0071
-8.750,-0.7409,0.01999,0.01516,-0.0477,1.0000,0.0074
-8.500,-0.7206,0.01893,0.01391,-0.0468,1.0000,0.0078
-8.250,-0.6997,0.01803,0.01280,-0.0458,1.0000,0.0082
-8.000,-0.6796,0.01690,0.01150,-0.0448,1.0000,0.0086
-7.750,-0.6585,0.01605,0.01053,-0.0439,1.0000,0.0092
-7.500,-0.6367,0.01540,0.00978,-0.0429,1.0000,0.0097
-7.250,-0.6147,0.01478,0.00906,-0.0420,1.0000,0.0103
-7.000,-0.5840,0.01409,0.00825,-0.0429,0.9984,0.0111
-6.750,-0.5521,0.01350,0.00752,-0.0440,0.9964,0.0118
-6.500,-0.5199,0.01282,0.00677,-0.0453,0.9947,0.0137
-6.250,-0.4884,0.01243,0.00636,-0.0462,0.9921,0.0154
-6.000,-0.4560,0.01202,0.00586,-0.0473,0.9895,0.0171
-5.750,-0.4226,0.01158,0.00541,-0.0487,0.9871,0.0200
-5.500,-0.3888,0.01134,0.00515,-0.0501,0.9843,0.0234
-5.250,-0.3557,0.01115,0.00488,-0.0513,0.9802,0.0255
-5.000,-0.3225,0.01067,0.00437,-0.0525,0.9768,0.0287
-4.750,-0.2918,0.01042,0.00410,-0.0532,0.9718,0.0315
-4.500,-0.2604,0.01018,0.00381,-0.0540,0.9669,0.0337
-4.250,-0.2291,0.00997,0.00354,-0.0548,0.9620,0.0352
-4.000,-0.1997,0.00961,0.00314,-0.0551,0.9551,0.0379
-3.750,-0.1693,0.00932,0.00284,-0.0556,0.9490,0.0408
-3.500,-0.1406,0.00909,0.00258,-0.0557,0.9408,0.0438
-3.250,-0.1116,0.00890,0.00235,-0.0559,0.9326,0.0468
-3.000,-0.0832,0.00866,0.00212,-0.0559,0.9232,0.0554
-2.750,-0.0556,0.00844,0.00194,-0.0558,0.9124,0.0715
-2.500,-0.0282,0.00822,0.00178,-0.0556,0.9010,0.0943
-2.250,-0.0009,0.00803,0.00164,-0.0554,0.8888,0.1192
-2.000,0.0262,0.00785,0.00151,-0.0552,0.8754,0.1484
-1.750,0.0532,0.00768,0.00140,-0.0550,0.8611,0.1808
-1.500,0.0801,0.00752,0.00132,-0.0547,0.8458,0.2194
-1.250,0.1069,0.00733,0.00124,-0.0545,0.8296,0.2713
-1.000,0.1335,0.00712,0.00118,-0.0542,0.8128,0.3351
-0.750,0.1593,0.00676,0.00113,-0.0540,0.7949,0.4474
