Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2415-il-100000-n5
Airfoil,naca2415-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,47.2091
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2415-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-13.500,-0.8013,0.06679,0.06013,-0.0667,1.0000,0.0572
-13.250,-0.8380,0.05901,0.05206,-0.0716,1.0000,0.0573
-13.000,-0.8601,0.05413,0.04695,-0.0734,1.0000,0.0576
-12.750,-0.8769,0.05048,0.04308,-0.0734,1.0000,0.0581
-12.500,-0.8908,0.04758,0.03996,-0.0721,1.0000,0.0587
-12.250,-0.9034,0.04524,0.03740,-0.0695,1.0000,0.0593
-12.000,-0.9148,0.04327,0.03522,-0.0658,1.0000,0.0600
-11.750,-0.9209,0.04134,0.03302,-0.0625,1.0000,0.0607
-11.500,-0.9143,0.04002,0.03171,-0.0603,1.0000,0.0614
-11.250,-0.9078,0.03883,0.03050,-0.0579,1.0000,0.0623
-11.000,-0.9017,0.03769,0.02929,-0.0553,1.0000,0.0633
-10.750,-0.8954,0.03653,0.02804,-0.0527,1.0000,0.0646
-10.500,-0.8888,0.03532,0.02668,-0.0501,1.0000,0.0661
-10.250,-0.8813,0.03407,0.02522,-0.0474,1.0000,0.0677
-10.000,-0.8716,0.03297,0.02405,-0.0450,1.0000,0.0691
-9.750,-0.8606,0.03209,0.02318,-0.0428,1.0000,0.0706
-9.500,-0.8493,0.03119,0.02224,-0.0405,1.0000,0.0722
-9.250,-0.8375,0.03028,0.02123,-0.0382,1.0000,0.0742
-9.000,-0.8250,0.02937,0.02015,-0.0360,1.0000,0.0767
-8.750,-0.8123,0.02859,0.01940,-0.0340,1.0000,0.0789
-8.500,-0.7989,0.02790,0.01870,-0.0319,1.0000,0.0815
-8.250,-0.7845,0.02718,0.01788,-0.0300,1.0000,0.0848
-8.000,-0.7699,0.02647,0.01712,-0.0281,1.0000,0.0879
-7.750,-0.7395,0.02574,0.01638,-0.0294,0.9961,0.0927
-7.500,-0.7062,0.02500,0.01556,-0.0311,0.9916,0.0988
-7.250,-0.6737,0.02435,0.01489,-0.0327,0.9862,0.1056
-7.000,-0.6387,0.02371,0.01425,-0.0347,0.9818,0.1135
-6.750,-0.6073,0.02315,0.01362,-0.0358,0.9754,0.1226
-6.500,-0.5724,0.02260,0.01308,-0.0378,0.9703,0.1327
-6.250,-0.5413,0.02207,0.01258,-0.0388,0.9637,0.1432
-6.000,-0.5070,0.02157,0.01210,-0.0405,0.9579,0.1556
-5.750,-0.4734,0.02112,0.01164,-0.0420,0.9520,0.1690
-5.500,-0.4417,0.02069,0.01124,-0.0430,0.9447,0.1833
-5.250,-0.4041,0.02025,0.01084,-0.0452,0.9402,0.2000
-5.000,-0.3759,0.01989,0.01051,-0.0454,0.9314,0.2160
-4.750,-0.3404,0.01948,0.01017,-0.0471,0.9258,0.2349
-4.500,-0.3095,0.01912,0.00986,-0.0477,0.9183,0.2539
-4.250,-0.2780,0.01876,0.00955,-0.0485,0.9106,0.2740
-4.000,-0.2434,0.01838,0.00922,-0.0498,0.9048,0.2961
-3.750,-0.2164,0.01807,0.00897,-0.0495,0.8947,0.3168
-3.500,-0.1812,0.01768,0.00864,-0.0508,0.8890,0.3413
-3.250,-0.1559,0.01740,0.00845,-0.0502,0.8779,0.3639
-3.000,-0.1219,0.01701,0.00814,-0.0512,0.8715,0.3922
-2.750,-0.0968,0.01673,0.00799,-0.0505,0.8600,0.4196
-2.500,-0.0652,0.01638,0.00775,-0.0509,0.8521,0.4536
-2.250,-0.0389,0.01611,0.00763,-0.0503,0.8407,0.4894
-2.000,-0.0105,0.01584,0.00749,-0.0500,0.8307,0.5289
-1.750,0.0182,0.01558,0.00735,-0.0497,0.8204,0.5695
-1.500,0.0448,0.01540,0.00728,-0.0489,0.8085,0.6088
-1.250,0.0746,0.01517,0.00715,-0.0486,0.7986,0.6488
-1.000,0.1010,0.01504,0.00712,-0.0477,0.7857,0.6865
-0.750,0.1286,0.01494,0.00710,-0.0470,0.7735,0.7232
-0.500,0.1585,0.01484,0.00704,-0.0466,0.7624,0.7583
-0.250,0.1857,0.01483,0.00708,-0.0457,0.7490,0.7913
0.000,0.2150,0.01485,0.00711,-0.0453,0.7360,0.8215
0.250,0.2461,0.01487,0.00710,-0.0452,0.7239,0.8496
0.500,0.2789,0.01492,0.00713,-0.0456,0.7108,0.8744
0.750,0.3122,0.01501,0.00718,-0.0462,0.6971,0.8973
1.000,0.3477,0.01510,0.00720,-0.0473,0.6840,0.9180
1.250,0.3854,0.01519,0.00720,-0.0489,0.6711,0.9365
1.500,0.4242,0.01531,0.00726,-0.0508,0.6571,0.9535
1.750,0.4671,0.01543,0.00733,-0.0537,0.6428,0.9683
2.000,0.5130,0.01554,0.00737,-0.0573,0.6285,0.9817
2.250,0.5598,0.01562,0.00736,-0.0612,0.6127,0.9941
2.500,0.5936,0.01570,0.00735,-0.0626,0.5965,1.0000
2.750,0.6138,0.01581,0.00734,-0.0612,0.5820,1.0000
3.000,0.6335,0.01594,0.00744,-0.0597,0.5676,1.0000
3.250,0.6538,0.01610,0.00755,-0.0584,0.5548,1.0000
3.500,0.6747,0.01628,0.00765,-0.0570,0.5429,1.0000
3.750,0.6954,0.01647,0.00780,-0.0557,0.5306,1.0000
4.000,0.7160,0.01668,0.00799,-0.0544,0.5182,1.0000
4.250,0.7371,0.01691,0.00815,-0.0530,0.5066,1.0000
4.500,0.7579,0.01714,0.00836,-0.0517,0.4944,1.0000
4.750,0.7784,0.01739,0.00859,-0.0503,0.4816,1.0000
5.000,0.7989,0.01765,0.00881,-0.0489,0.4687,1.0000
5.250,0.8191,0.01792,0.00902,-0.0474,0.4547,1.0000
5.500,0.8388,0.01819,0.00926,-0.0458,0.4397,1.0000
5.750,0.8585,0.01848,0.00954,-0.0443,0.4245,1.0000
6.000,0.8784,0.01879,0.00985,-0.0428,0.4099,1.0000
6.250,0.8983,0.01912,0.01016,-0.0414,0.3956,1.0000
6.500,0.9179,0.01948,0.01048,-0.0399,0.3811,1.0000
6.750,0.9371,0.01985,0.01082,-0.0384,0.3662,1.0000
7.000,0.9557,0.02026,0.01120,-0.0368,0.3505,1.0000
7.250,0.9736,0.02069,0.01161,-0.0351,0.3340,1.0000
7.500,0.9909,0.02115,0.01204,-0.0334,0.3168,1.0000
7.750,1.0073,0.02166,0.01252,-0.0316,0.2990,1.0000
8.000,1.0231,0.02219,0.01304,-0.0297,0.2804,1.0000
8.250,1.0379,0.02278,0.01359,-0.0278,0.2618,1.0000
8.500,1.0515,0.02344,0.01419,-0.0257,0.2438,1.0000
8.750,1.0638,0.02416,0.01486,-0.0235,0.2272,1.0000
9.000,1.0740,0.02493,0.01557,-0.0210,0.2121,1.0000
9.250,1.0834,0.02576,0.01636,-0.0184,0.1982,1.0000
9.500,1.0924,0.02668,0.01724,-0.0160,0.1849,1.0000
9.750,1.1018,0.02764,0.01820,-0.0138,0.1719,1.0000
10.000,1.1113,0.02865,0.01922,-0.0118,0.1597,1.0000
10.250,1.1198,0.02976,0.02033,-0.0097,0.1488,1.0000
10.500,1.1268,0.03101,0.02157,-0.0078,0.1395,1.0000
10.750,1.1335,0.03235,0.02291,-0.0059,0.1309,1.0000
11.000,1.1402,0.03375,0.02435,-0.0042,0.1233,1.0000
11.250,1.1446,0.03537,0.02597,-0.0026,0.1169,1.0000
11.500,1.1509,0.03695,0.02761,-0.0012,0.1108,1.0000
11.750,1.1548,0.03875,0.02943,0.0001,0.1056,1.0000
12.000,1.1590,0.04062,0.03134,0.0013,0.1010,1.0000
12.250,1.1639,0.04250,0.03331,0.0023,0.0964,1.0000
12.500,1.1660,0.04465,0.03547,0.0032,0.0930,1.0000
12.750,1.1706,0.04669,0.03759,0.0040,0.0895,1.0000
13.000,1.1749,0.04880,0.03979,0.0046,0.0863,1.0000
13.250,1.1779,0.05107,0.04210,0.0051,0.0837,1.0000
13.500,1.1806,0.05337,0.04441,0.0056,0.0815,1.0000
13.750,1.1849,0.05566,0.04685,0.0060,0.0789,1.0000
14.000,1.1882,0.05806,0.04935,0.0063,0.0766,1.0000
14.250,1.1908,0.06053,0.05188,0.0064,0.0746,1.0000
14.500,1.1939,0.06296,0.05431,0.0066,0.0730,1.0000
14.750,1.1973,0.06550,0.05697,0.0067,0.0714,1.0000
15.000,1.1996,0.06825,0.05989,0.0066,0.0698,1.0000
15.250,1.2012,0.07109,0.06285,0.0064,0.0683,1.0000
15.500,1.2027,0.07396,0.06581,0.0061,0.0669,1.0000
15.750,1.2049,0.07674,0.06863,0.0058,0.0656,1.0000
16.000,1.2098,0.07912,0.07100,0.0057,0.0645,1.0000
16.250,1.2060,0.08296,0.07504,0.0048,0.0634,1.0000
16.500,1.2004,0.08716,0.07946,0.0035,0.0623,1.0000
16.750,1.1943,0.09150,0.08400,0.0021,0.0613,1.0000
17.000,1.1876,0.09603,0.08869,0.0005,0.0605,1.0000
17.250,1.1801,0.10076,0.09358,-0.0014,0.0596,1.0000
17.500,1.1731,0.10548,0.09843,-0.0033,0.0588,1.0000
17.750,1.1689,0.10975,0.10280,-0.0052,0.0580,1.0000
18.000,1.1726,0.11258,0.10563,-0.0061,0.0571,1.0000
18.250,1.1580,0.11899,0.11222,-0.0094,0.0565,1.0000
18.500,1.1204,0.13042,0.12398,-0.0164,0.0562,1.0000
