Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2421-il-100000-n5
Airfoil,naca2421-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,41.0637
Max Cl/Cd alpha,6.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2421-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.250,-0.8418,0.07787,0.07002,-0.0764,1.0000,0.1001
-16.000,-0.8575,0.07287,0.06490,-0.0784,1.0000,0.1015
-15.750,-0.8547,0.07052,0.06258,-0.0789,1.0000,0.1029
-15.500,-0.8645,0.06666,0.05862,-0.0802,1.0000,0.1045
-15.250,-0.8794,0.06237,0.05419,-0.0814,1.0000,0.1061
-15.000,-0.8955,0.05822,0.04985,-0.0823,1.0000,0.1078
-14.750,-0.9124,0.05430,0.04570,-0.0826,1.0000,0.1095
-14.500,-0.9078,0.05271,0.04416,-0.0820,1.0000,0.1110
-14.250,-0.9077,0.05084,0.04230,-0.0813,1.0000,0.1127
-14.000,-0.9114,0.04880,0.04020,-0.0803,1.0000,0.1145
-13.750,-0.9180,0.04671,0.03800,-0.0789,1.0000,0.1165
-13.500,-0.9268,0.04466,0.03580,-0.0770,1.0000,0.1186
-13.250,-0.9287,0.04326,0.03439,-0.0749,1.0000,0.1203
-13.000,-0.9303,0.04209,0.03324,-0.0725,1.0000,0.1220
-12.750,-0.9348,0.04091,0.03204,-0.0697,1.0000,0.1240
-12.500,-0.9420,0.03976,0.03083,-0.0663,1.0000,0.1260
-12.250,-0.9512,0.03869,0.02965,-0.0623,1.0000,0.1282
-12.000,-0.9603,0.03777,0.02867,-0.0581,1.0000,0.1301
-11.750,-0.9681,0.03709,0.02803,-0.0536,1.0000,0.1318
-11.500,-0.9789,0.03647,0.02741,-0.0485,1.0000,0.1335
-11.250,-0.9918,0.03592,0.02683,-0.0429,1.0000,0.1353
-11.000,-0.9709,0.03494,0.02571,-0.0433,0.9948,0.1395
-10.750,-0.9462,0.03405,0.02481,-0.0443,0.9897,0.1434
-10.500,-0.9219,0.03322,0.02396,-0.0450,0.9836,0.1477
-10.250,-0.8936,0.03236,0.02293,-0.0463,0.9787,0.1531
-10.000,-0.8704,0.03160,0.02225,-0.0466,0.9716,0.1572
-9.750,-0.8419,0.03085,0.02144,-0.0477,0.9659,0.1629
-9.500,-0.8154,0.03011,0.02068,-0.0484,0.9595,0.1681
-9.250,-0.7894,0.02945,0.02003,-0.0489,0.9523,0.1736
-9.000,-0.7557,0.02874,0.01924,-0.0507,0.9479,0.1805
-8.750,-0.7353,0.02819,0.01875,-0.0499,0.9387,0.1857
-8.500,-0.7036,0.02758,0.01806,-0.0512,0.9332,0.1932
-8.250,-0.6727,0.02699,0.01753,-0.0523,0.9279,0.1998
-8.000,-0.6506,0.02654,0.01703,-0.0516,0.9187,0.2069
-7.750,-0.6178,0.02597,0.01649,-0.0530,0.9138,0.2145
-7.500,-0.5932,0.02554,0.01603,-0.0526,0.9060,0.2225
-7.250,-0.5673,0.02508,0.01559,-0.0525,0.8982,0.2301
-7.000,-0.5339,0.02459,0.01505,-0.0537,0.8934,0.2399
-6.750,-0.5137,0.02424,0.01474,-0.0524,0.8837,0.2475
-6.500,-0.4849,0.02382,0.01428,-0.0527,0.8767,0.2576
-6.250,-0.4514,0.02332,0.01382,-0.0538,0.8721,0.2675
-6.000,-0.4334,0.02309,0.01354,-0.0520,0.8607,0.2771
-5.750,-0.4030,0.02263,0.01314,-0.0524,0.8543,0.2871
-5.500,-0.3770,0.02232,0.01276,-0.0521,0.8462,0.2981
-5.250,-0.3525,0.02197,0.01250,-0.0514,0.8370,0.3075
-5.000,-0.3194,0.02157,0.01202,-0.0522,0.8312,0.3195
-4.750,-0.2992,0.02132,0.01186,-0.0507,0.8201,0.3287
-4.500,-0.2691,0.02098,0.01147,-0.0510,0.8126,0.3405
-4.250,-0.2435,0.02068,0.01124,-0.0504,0.8037,0.3511
-4.000,-0.2171,0.02042,0.01095,-0.0500,0.7940,0.3628
-3.750,-0.1858,0.02005,0.01062,-0.0504,0.7871,0.3752
-3.500,-0.1642,0.01989,0.01049,-0.0491,0.7753,0.3868
-3.250,-0.1330,0.01957,0.01016,-0.0494,0.7676,0.4010
-3.000,-0.1107,0.01942,0.01008,-0.0483,0.7561,0.4136
-2.750,-0.0813,0.01916,0.00981,-0.0483,0.7473,0.4289
-2.500,-0.0574,0.01902,0.00971,-0.0474,0.7364,0.4446
-2.250,-0.0298,0.01881,0.00955,-0.0470,0.7268,0.4614
-2.000,-0.0049,0.01869,0.00947,-0.0462,0.7164,0.4795
-1.750,0.0211,0.01855,0.00938,-0.0456,0.7063,0.4994
-1.500,0.0469,0.01844,0.00931,-0.0449,0.6964,0.5202
-1.250,0.0718,0.01837,0.00928,-0.0441,0.6860,0.5408
-1.000,0.0991,0.01828,0.00919,-0.0437,0.6771,0.5611
-0.750,0.1228,0.01826,0.00922,-0.0427,0.6663,0.5805
-0.500,0.1520,0.01818,0.00913,-0.0425,0.6582,0.5997
-0.250,0.1746,0.01821,0.00925,-0.0413,0.6473,0.6177
0.000,0.2025,0.01818,0.00921,-0.0410,0.6387,0.6366
0.250,0.2266,0.01823,0.00930,-0.0400,0.6291,0.6556
0.500,0.2526,0.01825,0.00934,-0.0394,0.6203,0.6748
0.750,0.2797,0.01830,0.00941,-0.0389,0.6118,0.6930
1.000,0.3044,0.01839,0.00956,-0.0380,0.6021,0.7111
1.250,0.3335,0.01843,0.00957,-0.0378,0.5945,0.7299
1.500,0.3565,0.01858,0.00979,-0.0367,0.5849,0.7487
1.750,0.3834,0.01869,0.00990,-0.0361,0.5768,0.7678
2.000,0.4109,0.01886,0.01008,-0.0356,0.5685,0.7854
2.250,0.4368,0.01904,0.01031,-0.0349,0.5593,0.8033
2.500,0.4669,0.01919,0.01038,-0.0349,0.5517,0.8213
2.750,0.4898,0.01941,0.01068,-0.0338,0.5410,0.8401
3.000,0.5197,0.01959,0.01077,-0.0337,0.5315,0.8578
3.250,0.5471,0.01986,0.01110,-0.0333,0.5201,0.8747
3.500,0.5793,0.02009,0.01125,-0.0338,0.5109,0.8911
3.750,0.6079,0.02039,0.01158,-0.0339,0.5015,0.9077
4.000,0.6401,0.02066,0.01181,-0.0346,0.4924,0.9223
4.250,0.6770,0.02096,0.01209,-0.0363,0.4834,0.9329
4.500,0.7089,0.02124,0.01236,-0.0373,0.4739,0.9456
4.750,0.7493,0.02153,0.01258,-0.0399,0.4650,0.9541
5.000,0.7844,0.02183,0.01291,-0.0416,0.4550,0.9642
5.250,0.8239,0.02209,0.01308,-0.0441,0.4463,0.9725
5.500,0.8595,0.02240,0.01345,-0.0462,0.4357,0.9814
5.750,0.8977,0.02267,0.01362,-0.0485,0.4269,0.9897
6.000,0.9341,0.02301,0.01402,-0.0509,0.4158,0.9975
6.250,0.9535,0.02322,0.01413,-0.0497,0.4082,1.0000
6.500,0.9570,0.02347,0.01444,-0.0457,0.4000,1.0000
6.750,0.9630,0.02368,0.01461,-0.0420,0.3924,1.0000
7.000,0.9690,0.02394,0.01483,-0.0383,0.3850,1.0000
7.250,0.9724,0.02424,0.01513,-0.0342,0.3769,1.0000
7.500,0.9804,0.02450,0.01529,-0.0308,0.3698,1.0000
7.750,0.9799,0.02485,0.01568,-0.0260,0.3617,1.0000
8.000,0.9838,0.02518,0.01597,-0.0220,0.3542,1.0000
8.250,0.9907,0.02559,0.01635,-0.0187,0.3465,1.0000
8.500,0.9968,0.02609,0.01686,-0.0154,0.3382,1.0000
8.750,1.0079,0.02656,0.01724,-0.0129,0.3309,1.0000
9.000,1.0150,0.02722,0.01796,-0.0101,0.3223,1.0000
9.250,1.0258,0.02781,0.01849,-0.0079,0.3147,1.0000
9.500,1.0348,0.02855,0.01927,-0.0056,0.3067,1.0000
9.750,1.0446,0.02929,0.02002,-0.0035,0.2989,1.0000
10.000,1.0548,0.03009,0.02079,-0.0016,0.2915,1.0000
10.250,1.0631,0.03101,0.02177,0.0003,0.2836,1.0000
10.500,1.0738,0.03186,0.02254,0.0020,0.2769,1.0000
10.750,1.0809,0.03298,0.02376,0.0038,0.2690,1.0000
11.000,1.0898,0.03399,0.02473,0.0054,0.2623,1.0000
11.250,1.0971,0.03521,0.02600,0.0069,0.2552,1.0000
11.500,1.1041,0.03646,0.02726,0.0084,0.2484,1.0000
11.750,1.1118,0.03772,0.02850,0.0097,0.2422,1.0000
12.000,1.1168,0.03925,0.03010,0.0110,0.2353,1.0000
12.250,1.1243,0.04057,0.03136,0.0121,0.2294,1.0000
12.500,1.1284,0.04231,0.03317,0.0132,0.2230,1.0000
12.750,1.1329,0.04401,0.03489,0.0142,0.2170,1.0000
13.000,1.1395,0.04558,0.03642,0.0151,0.2116,1.0000
13.250,1.1410,0.04770,0.03867,0.0158,0.2056,1.0000
13.500,1.1457,0.04953,0.04048,0.0165,0.2003,1.0000
13.750,1.1493,0.05156,0.04255,0.0171,0.1952,1.0000
14.000,1.1495,0.05402,0.04511,0.0175,0.1897,1.0000
14.250,1.1542,0.05598,0.04706,0.0179,0.1849,1.0000
14.500,1.1541,0.05861,0.04978,0.0181,0.1800,1.0000
14.750,1.1528,0.06143,0.05270,0.0181,0.1750,1.0000
15.000,1.1574,0.06352,0.05476,0.0182,0.1707,1.0000
15.250,1.1532,0.06685,0.05823,0.0180,0.1660,1.0000
15.500,1.1506,0.07003,0.06149,0.0176,0.1614,1.0000
15.750,1.1555,0.07221,0.06362,0.0175,0.1575,1.0000
16.000,1.1468,0.07635,0.06794,0.0168,0.1530,1.0000
16.250,1.1432,0.07983,0.07149,0.0161,0.1488,1.0000
16.500,1.1488,0.08201,0.07360,0.0158,0.1453,1.0000
16.750,1.1358,0.08701,0.07881,0.0144,0.1411,1.0000
17.000,1.1314,0.09076,0.08263,0.0134,0.1372,1.0000
17.250,1.1386,0.09276,0.08455,0.0131,0.1341,1.0000
17.500,1.1207,0.09873,0.09075,0.0111,0.1301,1.0000
17.750,1.1150,0.10287,0.09496,0.0097,0.1265,1.0000
18.000,1.1245,0.10457,0.09658,0.0093,0.1236,1.0000
18.250,1.1016,0.11160,0.10385,0.0064,0.1200,1.0000
18.500,1.0926,0.11645,0.10879,0.0044,0.1166,1.0000
18.750,1.1044,0.11781,0.11008,0.0040,0.1140,1.0000
19.000,1.0734,0.12662,0.11912,-0.0001,0.1104,1.0000
