Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4412-il-50000-n5
Airfoil,naca4412-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,36.1274
Max Cl/Cd alpha,8.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4412-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.500,-0.3702,0.10257,0.09512,-0.0434,1.0000,0.0814
-9.250,-0.3756,0.09949,0.09212,-0.0434,1.0000,0.0818
-9.000,-0.3833,0.09645,0.08917,-0.0431,1.0000,0.0820
-8.750,-0.3944,0.09343,0.08625,-0.0427,1.0000,0.0820
-8.500,-0.4100,0.09047,0.08341,-0.0417,1.0000,0.0816
-8.250,-0.4299,0.08732,0.08039,-0.0409,1.0000,0.0810
-8.000,-0.4479,0.08303,0.07621,-0.0420,1.0000,0.0803
-7.750,-0.4686,0.07711,0.07032,-0.0448,1.0000,0.0792
-7.500,-0.4911,0.06887,0.06196,-0.0492,1.0000,0.0780
-7.250,-0.4987,0.06336,0.05627,-0.0508,1.0000,0.0779
-7.000,-0.4940,0.06087,0.05373,-0.0500,1.0000,0.0789
-6.750,-0.4877,0.05850,0.05127,-0.0495,1.0000,0.0805
-6.500,-0.4810,0.05518,0.04776,-0.0500,1.0000,0.0823
-6.250,-0.4717,0.05110,0.04334,-0.0512,1.0000,0.0841
-6.000,-0.4427,0.04575,0.03734,-0.0562,0.9950,0.0860
-5.750,-0.4092,0.04098,0.03168,-0.0608,0.9891,0.0892
-5.500,-0.3741,0.03906,0.02956,-0.0638,0.9834,0.0930
-5.250,-0.3400,0.03717,0.02734,-0.0662,0.9766,0.0971
-5.000,-0.3028,0.03484,0.02442,-0.0691,0.9709,0.1017
-4.750,-0.2684,0.03351,0.02292,-0.0712,0.9637,0.1074
-4.500,-0.2321,0.03231,0.02141,-0.0734,0.9571,0.1148
-4.250,-0.1973,0.03121,0.02015,-0.0752,0.9496,0.1223
-4.000,-0.1609,0.03030,0.01893,-0.0771,0.9427,0.1335
-3.750,-0.1273,0.02962,0.01828,-0.0786,0.9345,0.1451
-3.500,-0.0919,0.02897,0.01757,-0.0803,0.9272,0.1596
-3.250,-0.0582,0.02841,0.01695,-0.0816,0.9187,0.1764
-3.000,-0.0233,0.02793,0.01637,-0.0831,0.9109,0.1972
-2.750,0.0107,0.02748,0.01598,-0.0844,0.9023,0.2192
-2.500,0.0446,0.02706,0.01551,-0.0856,0.8938,0.2468
-2.250,0.0801,0.02658,0.01509,-0.0872,0.8857,0.2797
-2.000,0.1114,0.02617,0.01480,-0.0880,0.8763,0.3161
-1.750,0.1483,0.02563,0.01444,-0.0897,0.8691,0.3663
-1.500,0.1764,0.02515,0.01427,-0.0898,0.8589,0.4272
-1.250,0.2096,0.02431,0.01404,-0.0903,0.8522,0.5434
-1.000,0.2272,0.02363,0.01410,-0.0870,0.8414,0.7358
-0.750,0.2803,0.02308,0.01357,-0.0906,0.8353,1.0000
-0.500,0.3061,0.02323,0.01348,-0.0904,0.8230,1.0000
-0.250,0.3355,0.02334,0.01335,-0.0906,0.8126,1.0000
0.000,0.3708,0.02329,0.01309,-0.0917,0.8045,1.0000
0.250,0.3965,0.02348,0.01312,-0.0913,0.7926,1.0000
0.500,0.4283,0.02352,0.01300,-0.0918,0.7836,1.0000
0.750,0.4582,0.02360,0.01294,-0.0920,0.7736,1.0000
1.000,0.4847,0.02380,0.01304,-0.0917,0.7624,1.0000
1.250,0.5198,0.02372,0.01284,-0.0925,0.7549,1.0000
1.500,0.5435,0.02403,0.01307,-0.0918,0.7427,1.0000
1.750,0.5716,0.02420,0.01317,-0.0917,0.7328,1.0000
2.000,0.6027,0.02426,0.01315,-0.0919,0.7237,1.0000
2.250,0.6269,0.02460,0.01344,-0.0913,0.7123,1.0000
2.500,0.6593,0.02462,0.01341,-0.0917,0.7042,1.0000
2.750,0.6835,0.02497,0.01374,-0.0910,0.6928,1.0000
3.000,0.7090,0.02530,0.01406,-0.0905,0.6824,1.0000
3.250,0.7403,0.02537,0.01410,-0.0907,0.6739,1.0000
3.500,0.7624,0.02586,0.01461,-0.0898,0.6624,1.0000
3.750,0.7907,0.02608,0.01484,-0.0897,0.6532,1.0000
4.000,0.8168,0.02639,0.01517,-0.0892,0.6430,1.0000
4.250,0.8399,0.02687,0.01568,-0.0885,0.6322,1.0000
4.500,0.8722,0.02691,0.01573,-0.0887,0.6241,1.0000
4.750,0.8917,0.02754,0.01645,-0.0875,0.6123,1.0000
5.000,0.9163,0.02795,0.01691,-0.0868,0.6020,1.0000
5.250,0.9455,0.02813,0.01714,-0.0867,0.5927,1.0000
5.500,0.9652,0.02877,0.01788,-0.0855,0.5810,1.0000
5.750,0.9905,0.02913,0.01831,-0.0848,0.5707,1.0000
6.000,1.0175,0.02941,0.01867,-0.0844,0.5605,1.0000
6.250,1.0364,0.03007,0.01946,-0.0830,0.5485,1.0000
6.500,1.0604,0.03049,0.01997,-0.0822,0.5375,1.0000
6.750,1.0886,0.03065,0.02021,-0.0818,0.5267,1.0000
7.000,1.1063,0.03126,0.02095,-0.0801,0.5130,1.0000
7.250,1.1256,0.03166,0.02145,-0.0785,0.4982,1.0000
7.500,1.1446,0.03199,0.02187,-0.0767,0.4824,1.0000
7.750,1.1625,0.03233,0.02232,-0.0748,0.4661,1.0000
8.000,1.1790,0.03272,0.02281,-0.0728,0.4495,1.0000
8.250,1.1940,0.03312,0.02328,-0.0706,0.4319,1.0000
8.500,1.2081,0.03344,0.02364,-0.0681,0.4129,1.0000
8.750,1.2133,0.03423,0.02456,-0.0648,0.3924,1.0000
9.000,1.2172,0.03500,0.02539,-0.0614,0.3714,1.0000
9.250,1.2229,0.03574,0.02611,-0.0582,0.3496,1.0000
9.500,1.2242,0.03697,0.02742,-0.0551,0.3266,1.0000
9.750,1.2270,0.03817,0.02858,-0.0522,0.3030,1.0000
10.000,1.2268,0.03981,0.03022,-0.0495,0.2781,1.0000
10.250,1.2259,0.04163,0.03197,-0.0470,0.2536,1.0000
10.500,1.2235,0.04380,0.03406,-0.0448,0.2301,1.0000
10.750,1.2203,0.04622,0.03636,-0.0428,0.2093,1.0000
11.000,1.2168,0.04888,0.03897,-0.0412,0.1904,1.0000
11.250,1.2134,0.05168,0.04171,-0.0398,0.1746,1.0000
11.500,1.2106,0.05454,0.04452,-0.0386,0.1616,1.0000
11.750,1.2084,0.05742,0.04733,-0.0375,0.1507,1.0000
12.000,1.2078,0.06025,0.05018,-0.0366,0.1408,1.0000
