Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0010-il-100000-n5
Airfoil,naca0010-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,33.5125
Max Cl/Cd alpha,4.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0010-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.000,-0.7784,0.09853,0.09336,0.0003,1.0000,0.0361
-11.750,-0.8751,0.07116,0.06575,-0.0210,1.0000,0.0324
-11.500,-0.9141,0.06246,0.05674,-0.0267,1.0000,0.0318
-11.250,-0.9337,0.05792,0.05197,-0.0274,1.0000,0.0320
-11.000,-0.9465,0.05463,0.04847,-0.0263,1.0000,0.0324
-10.750,-0.9536,0.05181,0.04544,-0.0247,1.0000,0.0331
-10.500,-0.9554,0.04902,0.04239,-0.0232,1.0000,0.0342
-10.250,-0.9559,0.04597,0.03897,-0.0216,1.0000,0.0356
-10.000,-0.9537,0.04279,0.03532,-0.0198,1.0000,0.0369
-9.750,-0.9471,0.03983,0.03182,-0.0181,1.0000,0.0381
-9.500,-0.9344,0.03741,0.02923,-0.0169,1.0000,0.0397
-9.250,-0.9180,0.03598,0.02773,-0.0160,1.0000,0.0417
-9.000,-0.9014,0.03432,0.02580,-0.0149,1.0000,0.0439
-8.750,-0.8836,0.03245,0.02361,-0.0138,1.0000,0.0460
-8.500,-0.8644,0.03092,0.02171,-0.0127,1.0000,0.0484
-8.250,-0.8449,0.02930,0.02010,-0.0119,1.0000,0.0509
-8.000,-0.8241,0.02803,0.01874,-0.0110,1.0000,0.0532
-7.750,-0.8027,0.02686,0.01741,-0.0101,1.0000,0.0562
-7.500,-0.7806,0.02580,0.01608,-0.0092,1.0000,0.0592
-7.250,-0.7599,0.02450,0.01479,-0.0083,1.0000,0.0618
-7.000,-0.7387,0.02348,0.01375,-0.0073,1.0000,0.0645
-6.750,-0.7171,0.02259,0.01277,-0.0063,1.0000,0.0683
-6.500,-0.6955,0.02174,0.01183,-0.0053,1.0000,0.0728
-6.250,-0.6751,0.02084,0.01093,-0.0042,1.0000,0.0778
-6.000,-0.6537,0.02006,0.01007,-0.0031,1.0000,0.0839
-5.750,-0.6331,0.01922,0.00928,-0.0020,1.0000,0.0920
-5.500,-0.6120,0.01846,0.00855,-0.0009,1.0000,0.1043
-5.250,-0.5908,0.01774,0.00790,0.0002,1.0000,0.1248
-5.000,-0.5698,0.01703,0.00734,0.0012,1.0000,0.1544
-4.750,-0.5486,0.01637,0.00685,0.0022,1.0000,0.1905
-4.500,-0.5273,0.01578,0.00644,0.0032,1.0000,0.2324
-4.250,-0.5062,0.01519,0.00608,0.0043,1.0000,0.2846
-4.000,-0.4856,0.01461,0.00581,0.0054,1.0000,0.3474
-3.750,-0.4647,0.01412,0.00559,0.0066,1.0000,0.4083
-3.500,-0.4429,0.01373,0.00538,0.0078,1.0000,0.4584
-3.250,-0.4208,0.01341,0.00522,0.0090,1.0000,0.5041
-3.000,-0.3986,0.01311,0.00509,0.0102,1.0000,0.5503
-2.750,-0.3763,0.01286,0.00501,0.0114,1.0000,0.5965
-2.500,-0.3538,0.01265,0.00495,0.0127,1.0000,0.6422
-2.250,-0.3310,0.01249,0.00494,0.0140,1.0000,0.6857
-2.000,-0.3077,0.01239,0.00496,0.0153,1.0000,0.7269
-1.750,-0.2847,0.01233,0.00501,0.0166,1.0000,0.7668
-1.500,-0.2611,0.01234,0.00510,0.0179,1.0000,0.8051
-1.250,-0.2362,0.01239,0.00522,0.0188,1.0000,0.8420
-1.000,-0.1959,0.01251,0.00535,0.0166,0.9941,0.8751
-0.750,-0.1497,0.01263,0.00546,0.0131,0.9856,0.9025
-0.500,-0.1007,0.01272,0.00554,0.0090,0.9767,0.9237
-0.250,-0.0505,0.01278,0.00559,0.0045,0.9669,0.9412
