Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2418-il-200000-n5
Airfoil,naca2418-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,58.6023
Max Cl/Cd alpha,6
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2418-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-18.500,-0.9321,0.10184,0.09609,-0.0527,1.0000,0.0487
-18.250,-0.9387,0.09722,0.09142,-0.0551,1.0000,0.0491
-18.000,-0.9434,0.09301,0.08716,-0.0572,1.0000,0.0497
-17.750,-0.9507,0.08837,0.08246,-0.0596,1.0000,0.0502
-17.500,-0.9593,0.08357,0.07757,-0.0620,1.0000,0.0508
-17.250,-0.9684,0.07877,0.07267,-0.0645,1.0000,0.0514
-17.000,-0.9772,0.07412,0.06790,-0.0668,1.0000,0.0520
-16.750,-0.9851,0.06970,0.06335,-0.0689,1.0000,0.0527
-16.500,-0.9924,0.06548,0.05899,-0.0709,1.0000,0.0534
-16.250,-0.9986,0.06152,0.05488,-0.0726,1.0000,0.0541
-16.000,-1.0011,0.05827,0.05161,-0.0738,1.0000,0.0546
-15.750,-1.0036,0.05505,0.04834,-0.0750,1.0000,0.0553
-15.500,-1.0057,0.05195,0.04516,-0.0761,1.0000,0.0559
-15.250,-1.0069,0.04902,0.04215,-0.0770,1.0000,0.0567
-15.000,-1.0073,0.04629,0.03933,-0.0776,1.0000,0.0576
-14.750,-1.0067,0.04377,0.03671,-0.0780,1.0000,0.0586
-14.500,-1.0049,0.04147,0.03428,-0.0781,1.0000,0.0597
-14.250,-1.0041,0.03928,0.03205,-0.0780,1.0000,0.0606
-14.000,-1.0027,0.03730,0.03004,-0.0776,1.0000,0.0615
-13.750,-1.0006,0.03557,0.02825,-0.0768,1.0000,0.0627
-13.500,-0.9983,0.03404,0.02665,-0.0755,1.0000,0.0640
-13.250,-0.9964,0.03270,0.02522,-0.0737,1.0000,0.0653
