Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-50000-n5
Airfoil,naca1410-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,31.5568
Max Cl/Cd alpha,5.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.250,-0.6451,0.09163,0.08427,-0.0199,1.0000,0.0655
-10.000,-0.6606,0.08314,0.07580,-0.0264,1.0000,0.0652
-9.750,-0.6812,0.07590,0.06859,-0.0317,1.0000,0.0647
-9.500,-0.7025,0.07015,0.06275,-0.0339,1.0000,0.0645
-9.250,-0.7196,0.06458,0.05697,-0.0353,1.0000,0.0646
-9.000,-0.7316,0.05934,0.05140,-0.0357,1.0000,0.0651
-8.750,-0.7376,0.05443,0.04604,-0.0353,1.0000,0.0658
-8.500,-0.7383,0.04990,0.04093,-0.0344,1.0000,0.0667
-8.250,-0.7258,0.04739,0.03834,-0.0336,1.0000,0.0693
-8.000,-0.7121,0.04521,0.03600,-0.0327,1.0000,0.0725
-7.750,-0.6999,0.04224,0.03261,-0.0315,1.0000,0.0753
-7.500,-0.6857,0.03921,0.02906,-0.0303,1.0000,0.0775
-7.250,-0.6690,0.03677,0.02620,-0.0292,1.0000,0.0811
-7.000,-0.6498,0.03519,0.02457,-0.0283,1.0000,0.0853
-6.750,-0.6297,0.03328,0.02235,-0.0272,1.0000,0.0892
-6.500,-0.6080,0.03139,0.02003,-0.0261,1.0000,0.0928
-6.250,-0.5868,0.02991,0.01856,-0.0251,1.0000,0.0974
-6.000,-0.5654,0.02870,0.01719,-0.0241,1.0000,0.1048
-5.750,-0.5436,0.02743,0.01586,-0.0230,1.0000,0.1116
-5.500,-0.5214,0.02625,0.01455,-0.0219,1.0000,0.1197
-5.250,-0.5001,0.02515,0.01347,-0.0207,1.0000,0.1299
-5.000,-0.4788,0.02418,0.01251,-0.0197,1.0000,0.1466
-4.750,-0.4575,0.02322,0.01161,-0.0187,1.0000,0.1684
-4.500,-0.4362,0.02231,0.01082,-0.0178,1.0000,0.1991
-4.250,-0.4149,0.02147,0.01016,-0.0169,1.0000,0.2419
-4.000,-0.3946,0.02063,0.00955,-0.0159,1.0000,0.2941
-3.750,-0.3754,0.01977,0.00906,-0.0146,1.0000,0.3540
-3.500,-0.3568,0.01910,0.00880,-0.0129,1.0000,0.4298
-3.250,-0.3376,0.01862,0.00855,-0.0111,1.0000,0.5113
-3.000,-0.3189,0.01816,0.00839,-0.0089,1.0000,0.5839
-2.750,-0.3003,0.01783,0.00833,-0.0063,1.0000,0.6568
-2.500,-0.2808,0.01761,0.00830,-0.0037,1.0000,0.7274
-2.250,-0.2576,0.01751,0.00832,-0.0017,1.0000,0.7961
-2.000,-0.2245,0.01754,0.00834,-0.0017,1.0000,0.8637
-1.750,-0.1767,0.01763,0.00829,-0.0050,1.0000,0.9258
-1.500,-0.1181,0.01769,0.00814,-0.0112,1.0000,0.9763
-1.250,-0.0780,0.01762,0.00789,-0.0147,1.0000,1.0000
-1.000,-0.0726,0.01759,0.00775,-0.0118,1.0000,1.0000
-0.750,-0.0637,0.01765,0.00769,-0.0094,1.0000,1.0000
-0.500,-0.0521,0.01779,0.00771,-0.0075,1.0000,1.0000
-0.250,-0.0148,0.01801,0.00782,-0.0103,0.9905,1.0000
0.000,0.0309,0.01824,0.00796,-0.0146,0.9768,1.0000
0.250,0.0762,0.01844,0.00809,-0.0187,0.9627,1.0000
0.500,0.1209,0.01859,0.00822,-0.0225,0.9480,1.0000
0.750,0.1653,0.01871,0.00833,-0.0261,0.9327,1.0000
1.000,0.2088,0.01879,0.00843,-0.0293,0.9169,1.0000
1.250,0.2477,0.01883,0.00851,-0.0314,0.8990,1.0000
1.500,0.2836,0.01887,0.00859,-0.0329,0.8795,1.0000
1.750,0.3196,0.01887,0.00865,-0.0341,0.8599,1.0000
2.000,0.3543,0.01885,0.00868,-0.0349,0.8397,1.0000
2.250,0.3841,0.01888,0.00875,-0.0348,0.8163,1.0000
2.500,0.4150,0.01887,0.00880,-0.0346,0.7939,1.0000
2.750,0.4422,0.01893,0.00890,-0.0338,0.7688,1.0000
3.000,0.4690,0.01900,0.00902,-0.0329,0.7434,1.0000
3.250,0.4956,0.01908,0.00910,-0.0318,0.7174,1.0000
3.500,0.5203,0.01921,0.00925,-0.0304,0.6889,1.0000
3.750,0.5443,0.01938,0.00943,-0.0289,0.6589,1.0000
4.000,0.5678,0.01958,0.00962,-0.0274,0.6275,1.0000
4.250,0.5909,0.01984,0.00985,-0.0258,0.5939,1.0000
4.500,0.6131,0.02014,0.01012,-0.0241,0.5568,1.0000
4.750,0.6346,0.02048,0.01040,-0.0224,0.5168,1.0000
5.000,0.6552,0.02089,0.01072,-0.0206,0.4735,1.0000
5.250,0.6750,0.02139,0.01111,-0.0188,0.4263,1.0000
5.500,0.6935,0.02200,0.01159,-0.0170,0.3716,1.0000
5.750,0.7106,0.02280,0.01211,-0.0152,0.3095,1.0000
6.000,0.7271,0.02385,0.01282,-0.0136,0.2484,1.0000
6.250,0.7442,0.02509,0.01377,-0.0123,0.1991,1.0000
6.500,0.7620,0.02644,0.01493,-0.0111,0.1640,1.0000
6.750,0.7797,0.02784,0.01620,-0.0099,0.1403,1.0000
7.000,0.7985,0.02919,0.01753,-0.0087,0.1233,1.0000
7.250,0.8177,0.03062,0.01891,-0.0075,0.1132,1.0000
7.500,0.8393,0.03204,0.02049,-0.0064,0.1050,1.0000
7.750,0.8603,0.03356,0.02206,-0.0055,0.0984,1.0000
8.000,0.8815,0.03504,0.02373,-0.0046,0.0913,1.0000
8.250,0.9028,0.03676,0.02537,-0.0039,0.0867,1.0000
8.500,0.9253,0.03881,0.02782,-0.0030,0.0831,1.0000
8.750,0.9449,0.04091,0.03021,-0.0020,0.0792,1.0000
9.000,0.9629,0.04277,0.03214,-0.0012,0.0751,1.0000
9.250,0.9781,0.04531,0.03502,0.0000,0.0720,1.0000
9.500,0.9895,0.04835,0.03856,0.0014,0.0698,1.0000
9.750,0.9975,0.05133,0.04195,0.0029,0.0673,1.0000
10.000,1.0050,0.05392,0.04478,0.0043,0.0645,1.0000
10.250,1.0146,0.05634,0.04726,0.0053,0.0621,1.0000
10.500,1.0136,0.05996,0.05116,0.0068,0.0609,1.0000
10.750,1.0017,0.06402,0.05565,0.0086,0.0604,1.0000
11.000,0.9833,0.06805,0.05999,0.0104,0.0601,1.0000
11.250,0.9614,0.07258,0.06477,0.0109,0.0600,1.0000
11.500,0.9374,0.07798,0.07037,0.0096,0.0601,1.0000
11.750,0.9122,0.08451,0.07705,0.0063,0.0603,1.0000
12.000,0.8867,0.09228,0.08493,0.0014,0.0607,1.0000
12.250,0.8625,0.10114,0.09384,-0.0044,0.0611,1.0000
