Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2411-il-200000-n5
Airfoil,naca2411-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,67.4385
Max Cl/Cd alpha,5.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2411-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.500,-0.7077,0.05268,0.04846,-0.0688,1.0000,0.0234
-11.250,-0.7537,0.04585,0.04137,-0.0716,1.0000,0.0231
-11.000,-0.7810,0.04303,0.03838,-0.0678,1.0000,0.0231
-10.750,-0.7946,0.04047,0.03562,-0.0647,1.0000,0.0233
-10.500,-0.8032,0.03809,0.03302,-0.0616,1.0000,0.0235
-10.250,-0.8067,0.03595,0.03065,-0.0585,1.0000,0.0238
-10.000,-0.8069,0.03392,0.02836,-0.0555,1.0000,0.0242
-9.750,-0.8041,0.03201,0.02620,-0.0527,1.0000,0.0246
-9.500,-0.7984,0.03026,0.02417,-0.0501,1.0000,0.0251
-9.250,-0.7903,0.02865,0.02229,-0.0476,1.0000,0.0256
-9.000,-0.7789,0.02725,0.02057,-0.0454,0.9998,0.0263
-8.750,-0.7511,0.02593,0.01918,-0.0466,0.9968,0.0271
-8.500,-0.7214,0.02496,0.01812,-0.0479,0.9938,0.0281
-8.250,-0.6936,0.02387,0.01687,-0.0486,0.9902,0.0291
-8.000,-0.6645,0.02271,0.01551,-0.0495,0.9867,0.0301
-7.750,-0.6334,0.02164,0.01421,-0.0507,0.9838,0.0314
-7.500,-0.6065,0.02067,0.01317,-0.0511,0.9794,0.0325
-7.250,-0.5766,0.01999,0.01245,-0.0519,0.9753,0.0342
-7.000,-0.5442,0.01931,0.01166,-0.0532,0.9722,0.0364
-6.750,-0.5153,0.01857,0.01080,-0.0537,0.9679,0.0385
-6.500,-0.4867,0.01790,0.01012,-0.0542,0.9629,0.0406
-6.250,-0.4539,0.01732,0.00946,-0.0554,0.9594,0.0437
-6.000,-0.4195,0.01671,0.00880,-0.0569,0.9567,0.0475
-5.750,-0.3940,0.01626,0.00832,-0.0566,0.9496,0.0515
-5.500,-0.3611,0.01572,0.00774,-0.0577,0.9455,0.0563
-5.250,-0.3249,0.01525,0.00724,-0.0595,0.9426,0.0627
-5.000,-0.2984,0.01482,0.00682,-0.0592,0.9350,0.0693
-4.750,-0.2646,0.01440,0.00638,-0.0605,0.9303,0.0780
-4.500,-0.2289,0.01399,0.00595,-0.0621,0.9268,0.0885
-4.250,-0.2042,0.01364,0.00565,-0.0614,0.9181,0.0991
-4.000,-0.1709,0.01326,0.00529,-0.0625,0.9132,0.1135
-3.750,-0.1427,0.01295,0.00502,-0.0626,0.9058,0.1292
-3.500,-0.1121,0.01261,0.00474,-0.0631,0.8990,0.1487
-3.250,-0.0821,0.01230,0.00449,-0.0635,0.8919,0.1715
-3.000,-0.0528,0.01200,0.00427,-0.0637,0.8836,0.1966
-2.750,-0.0235,0.01173,0.00407,-0.0639,0.8753,0.2247
-2.500,0.0063,0.01145,0.00387,-0.0642,0.8667,0.2564
-2.250,0.0338,0.01118,0.00371,-0.0641,0.8564,0.2911
-2.000,0.0631,0.01090,0.00354,-0.0643,0.8471,0.3317
-1.750,0.0899,0.01062,0.00339,-0.0639,0.8358,0.3766
-1.500,0.1155,0.01031,0.00328,-0.0633,0.8239,0.4352
-1.250,0.1405,0.00997,0.00320,-0.0626,0.8121,0.5134
-1.000,0.1650,0.00966,0.00314,-0.0616,0.7998,0.5970
-0.750,0.1890,0.00939,0.00311,-0.0604,0.7867,0.6771
-0.500,0.2140,0.00917,0.00312,-0.0592,0.7729,0.7550
-0.250,0.2457,0.00906,0.00315,-0.0593,0.7590,0.8286
0.000,0.2893,0.00907,0.00319,-0.0620,0.7445,0.8882
0.250,0.3336,0.00913,0.00320,-0.0651,0.7291,0.9249
0.500,0.3755,0.00922,0.00319,-0.0678,0.7129,0.9480
0.750,0.4149,0.00932,0.00319,-0.0700,0.6962,0.9651
1.000,0.4533,0.00943,0.00320,-0.0721,0.6791,0.9792
1.250,0.4928,0.00953,0.00320,-0.0745,0.6614,0.9909
1.500,0.5320,0.00965,0.00321,-0.0769,0.6440,1.0000
1.750,0.5534,0.00977,0.00324,-0.0756,0.6280,1.0000
2.000,0.5749,0.00990,0.00329,-0.0742,0.6122,1.0000
2.250,0.5965,0.01004,0.00336,-0.0729,0.5966,1.0000
2.500,0.6182,0.01020,0.00344,-0.0716,0.5812,1.0000
2.750,0.6399,0.01036,0.00354,-0.0702,0.5660,1.0000
3.000,0.6616,0.01053,0.00366,-0.0689,0.5508,1.0000
3.250,0.6833,0.01072,0.00379,-0.0676,0.5354,1.0000
3.500,0.7050,0.01091,0.00393,-0.0663,0.5202,1.0000
3.750,0.7266,0.01111,0.00409,-0.0650,0.5045,1.0000
4.000,0.7479,0.01133,0.00425,-0.0636,0.4879,1.0000
4.250,0.7689,0.01156,0.00443,-0.0621,0.4704,1.0000
4.500,0.7898,0.01179,0.00461,-0.0607,0.4514,1.0000
4.750,0.8105,0.01204,0.00482,-0.0592,0.4311,1.0000
5.000,0.8303,0.01233,0.00503,-0.0576,0.4083,1.0000
5.250,0.8504,0.01261,0.00526,-0.0561,0.3839,1.0000
5.500,0.8695,0.01295,0.00552,-0.0544,0.3573,1.0000
5.750,0.8882,0.01333,0.00580,-0.0526,0.3297,1.0000
6.000,0.9063,0.01377,0.00611,-0.0508,0.2989,1.0000
6.250,0.9236,0.01427,0.00648,-0.0490,0.2658,1.0000
6.500,0.9401,0.01485,0.00690,-0.0470,0.2312,1.0000
6.750,0.9562,0.01547,0.00737,-0.0451,0.1981,1.0000
7.000,0.9721,0.01613,0.00788,-0.0431,0.1677,1.0000
7.250,0.9878,0.01681,0.00842,-0.0412,0.1403,1.0000
7.500,1.0035,0.01749,0.00900,-0.0392,0.1179,1.0000
7.750,1.0188,0.01818,0.00960,-0.0373,0.0995,1.0000
8.000,1.0339,0.01886,0.01023,-0.0353,0.0855,1.0000
8.250,1.0490,0.01953,0.01086,-0.0333,0.0744,1.0000
