Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-50000-n5
Airfoil,naca4415-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,27.4029
Max Cl/Cd alpha,8.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.250,-0.3774,0.10454,0.09726,-0.0481,1.0000,0.0748
-10.000,-0.3910,0.10060,0.09341,-0.0482,1.0000,0.0756
-9.750,-0.4080,0.09637,0.08929,-0.0483,1.0000,0.0762
-9.500,-0.4318,0.09148,0.08452,-0.0487,1.0000,0.0770
-9.250,-0.4600,0.08627,0.07943,-0.0491,1.0000,0.0770
-9.000,-0.4999,0.07993,0.07320,-0.0502,1.0000,0.0765
-8.750,-0.5522,0.07381,0.06716,-0.0497,1.0000,0.0752
-8.500,-0.5978,0.06782,0.06109,-0.0486,1.0000,0.0746
-8.250,-0.6266,0.06227,0.05531,-0.0479,0.9987,0.0751
-8.000,-0.6329,0.05470,0.04708,-0.0518,0.9890,0.0779
-7.750,-0.6183,0.05101,0.04302,-0.0538,0.9816,0.0811
-7.500,-0.5984,0.04882,0.04060,-0.0549,0.9739,0.0854
-7.250,-0.5833,0.04536,0.03659,-0.0557,0.9661,0.0902
-7.000,-0.5564,0.04412,0.03522,-0.0569,0.9593,0.0957
-6.750,-0.5372,0.04194,0.03265,-0.0570,0.9513,0.1017
-6.500,-0.5089,0.04063,0.03111,-0.0582,0.9447,0.1092
-6.250,-0.4870,0.03948,0.02982,-0.0580,0.9364,0.1159
-6.000,-0.4581,0.03802,0.02797,-0.0591,0.9298,0.1257
-5.750,-0.4351,0.03745,0.02740,-0.0587,0.9212,0.1336
-5.500,-0.4048,0.03653,0.02630,-0.0597,0.9145,0.1438
-5.250,-0.3818,0.03567,0.02514,-0.0593,0.9058,0.1546
-5.000,-0.3515,0.03510,0.02456,-0.0601,0.8987,0.1653
-4.750,-0.3264,0.03449,0.02385,-0.0599,0.8904,0.1754
-4.500,-0.2972,0.03381,0.02294,-0.0604,0.8828,0.1876
-4.250,-0.2689,0.03331,0.02239,-0.0606,0.8753,0.1986
-4.000,-0.2419,0.03278,0.02179,-0.0606,0.8669,0.2096
-3.750,-0.2060,0.03218,0.02105,-0.0620,0.8612,0.2237
-3.500,-0.1853,0.03186,0.02065,-0.0609,0.8508,0.2352
-3.250,-0.1479,0.03131,0.02006,-0.0625,0.8454,0.2508
-3.000,-0.1272,0.03106,0.01978,-0.0614,0.8349,0.2638
-2.750,-0.0900,0.03056,0.01923,-0.0630,0.8291,0.2828
-2.500,-0.0661,0.03035,0.01899,-0.0624,0.8193,0.3001
-2.250,-0.0318,0.02989,0.01854,-0.0634,0.8127,0.3229
-2.000,-0.0057,0.02964,0.01830,-0.0631,0.8041,0.3465
-1.750,0.0241,0.02926,0.01799,-0.0633,0.7964,0.3746
-1.500,0.0634,0.02858,0.01747,-0.0650,0.7921,0.4142
-1.250,0.0778,0.02858,0.01762,-0.0627,0.7802,0.4491
-1.000,0.1137,0.02786,0.01724,-0.0635,0.7754,0.5160
-0.750,0.1283,0.02776,0.01750,-0.0609,0.7642,0.5923
-0.500,0.1727,0.02704,0.01735,-0.0625,0.7594,0.7471
-0.250,0.3247,0.02666,0.01707,-0.0851,0.7592,0.9868
0.000,0.3448,0.02695,0.01714,-0.0841,0.7487,1.0000
0.250,0.3768,0.02684,0.01681,-0.0847,0.7416,1.0000
0.500,0.3903,0.02714,0.01694,-0.0824,0.7306,1.0000
0.750,0.4236,0.02702,0.01664,-0.0831,0.7237,1.0000
1.000,0.4364,0.02741,0.01690,-0.0806,0.7128,1.0000
1.250,0.4697,0.02730,0.01664,-0.0812,0.7060,1.0000
1.500,0.4826,0.02774,0.01698,-0.0787,0.6953,1.0000
1.750,0.5148,0.02769,0.01680,-0.0792,0.6885,1.0000
