Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0008-il-200000-n5
Airfoil,naca0008-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,38.5237
Max Cl/Cd alpha,5.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0008-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-10.750,-0.7808,0.09050,0.08710,0.0095,1.0000,0.0131
-10.500,-0.8455,0.06451,0.06109,-0.0106,1.0000,0.0119
-10.250,-0.8812,0.05527,0.05156,-0.0172,1.0000,0.0116
-10.000,-0.9046,0.04947,0.04544,-0.0171,1.0000,0.0116
-9.750,-0.9151,0.04434,0.03990,-0.0165,1.0000,0.0118
-9.500,-0.9164,0.03998,0.03510,-0.0153,1.0000,0.0120
-9.250,-0.9110,0.03627,0.03095,-0.0141,1.0000,0.0125
-9.000,-0.8996,0.03341,0.02768,-0.0130,1.0000,0.0133
-8.750,-0.8848,0.03091,0.02476,-0.0118,1.0000,0.0142
-8.500,-0.8675,0.02872,0.02215,-0.0108,1.0000,0.0149
-8.250,-0.8518,0.02600,0.01912,-0.0096,1.0000,0.0159
-8.000,-0.8311,0.02469,0.01762,-0.0089,1.0000,0.0169
-7.750,-0.8093,0.02357,0.01634,-0.0082,1.0000,0.0182
-7.500,-0.7865,0.02256,0.01514,-0.0075,1.0000,0.0203
-7.250,-0.7634,0.02146,0.01380,-0.0068,1.0000,0.0224
-7.000,-0.7418,0.02002,0.01222,-0.0059,1.0000,0.0242
-6.750,-0.7186,0.01924,0.01140,-0.0053,1.0000,0.0270
-6.500,-0.6946,0.01854,0.01058,-0.0047,1.0000,0.0304
-6.250,-0.6704,0.01788,0.00972,-0.0041,1.0000,0.0328
-6.000,-0.6482,0.01686,0.00870,-0.0034,1.0000,0.0367
-5.750,-0.6241,0.01626,0.00803,-0.0028,1.0000,0.0401
-5.500,-0.5996,0.01576,0.00742,-0.0022,1.0000,0.0431
-5.250,-0.5767,0.01497,0.00662,-0.0014,1.0000,0.0468
-5.000,-0.5525,0.01445,0.00604,-0.0008,1.0000,0.0508
-4.750,-0.5281,0.01400,0.00550,-0.0002,1.0000,0.0549
-4.500,-0.5042,0.01345,0.00495,0.0005,1.0000,0.0603
-4.250,-0.4798,0.01303,0.00450,0.0012,1.0000,0.0690
-4.000,-0.4559,0.01253,0.00407,0.0018,1.0000,0.0871
-3.750,-0.4322,0.01202,0.00371,0.0025,1.0000,0.1203
-3.500,-0.4086,0.01152,0.00340,0.0031,1.0000,0.1665
-3.250,-0.3853,0.01100,0.00314,0.0037,1.0000,0.2255
-3.000,-0.3621,0.01048,0.00291,0.0043,1.0000,0.2977
-2.750,-0.3390,0.00999,0.00275,0.0050,1.0000,0.3732
-2.500,-0.3159,0.00954,0.00262,0.0058,1.0000,0.4505
-2.250,-0.2930,0.00912,0.00252,0.0066,1.0000,0.5291
-2.000,-0.2701,0.00875,0.00249,0.0077,1.0000,0.6060
-1.750,-0.2472,0.00845,0.00248,0.0089,1.0000,0.6771
-1.500,-0.2242,0.00823,0.00251,0.0101,1.0000,0.7387
-1.250,-0.1962,0.00809,0.00255,0.0104,0.9971,0.7931
-1.000,-0.1604,0.00803,0.00262,0.0091,0.9896,0.8398
-0.750,-0.1227,0.00803,0.00267,0.0074,0.9817,0.8787
-0.500,-0.0830,0.00805,0.00272,0.0053,0.9728,0.9092
-0.250,-0.0415,0.00807,0.00274,0.0027,0.9623,0.9319
0.000,0.0000,0.00807,0.00275,0.0000,0.9492,0.9492
0.250,0.0415,0.00807,0.00274,-0.0027,0.9319,0.9623
0.500,0.0830,0.00805,0.00272,-0.0053,0.9092,0.9728
0.750,0.1227,0.00803,0.00267,-0.0074,0.8787,0.9817
1.000,0.1604,0.00803,0.00261,-0.0091,0.8398,0.9896
1.250,0.1962,0.00809,0.00255,-0.0104,0.7931,0.9971
1.500,0.2242,0.00823,0.00250,-0.0101,0.7387,1.0000
1.750,0.2472,0.00845,0.00248,-0.0089,0.6773,1.0000
2.000,0.2702,0.00875,0.00249,-0.0077,0.6061,1.0000
2.250,0.2930,0.00912,0.00252,-0.0066,0.5291,1.0000
2.500,0.3159,0.00954,0.00262,-0.0058,0.4504,1.0000
2.750,0.3390,0.00999,0.00275,-0.0050,0.3733,1.0000
3.000,0.3621,0.01048,0.00291,-0.0043,0.2976,1.0000
3.250,0.3853,0.01101,0.00314,-0.0037,0.2253,1.0000
3.500,0.4087,0.01152,0.00340,-0.0031,0.1665,1.0000
3.750,0.4322,0.01202,0.00371,-0.0025,0.1203,1.0000
4.000,0.4559,0.01253,0.00407,-0.0018,0.0872,1.0000
4.250,0.4798,0.01303,0.00450,-0.0012,0.0690,1.0000
4.500,0.5042,0.01345,0.00495,-0.0005,0.0603,1.0000
4.750,0.5282,0.01400,0.00550,0.0002,0.0549,1.0000
5.000,0.5526,0.01445,0.00604,0.0008,0.0508,1.0000
5.250,0.5767,0.01497,0.00662,0.0014,0.0468,1.0000
5.500,0.5997,0.01576,0.00742,0.0022,0.0431,1.0000
5.750,0.6241,0.01626,0.00803,0.0028,0.0401,1.0000
6.000,0.6482,0.01686,0.00870,0.0034,0.0367,1.0000
6.250,0.6703,0.01788,0.00973,0.0041,0.0328,1.0000
6.500,0.6946,0.01854,0.01057,0.0047,0.0304,1.0000
6.750,0.7186,0.01924,0.01139,0.0053,0.0270,1.0000
7.000,0.7418,0.02002,0.01222,0.0059,0.0242,1.0000
7.250,0.7634,0.02146,0.01380,0.0068,0.0224,1.0000
7.500,0.7865,0.02256,0.01514,0.0075,0.0203,1.0000
7.750,0.8092,0.02356,0.01633,0.0082,0.0182,1.0000
8.000,0.8311,0.02469,0.01762,0.0089,0.0169,1.0000
8.250,0.8518,0.02599,0.01912,0.0096,0.0159,1.0000
8.500,0.8675,0.02872,0.02215,0.0108,0.0149,1.0000
8.750,0.8848,0.03091,0.02476,0.0118,0.0142,1.0000
9.000,0.8996,0.03341,0.02768,0.0130,0.0133,1.0000
9.250,0.9111,0.03626,0.03094,0.0141,0.0125,1.0000
9.500,0.9164,0.03998,0.03511,0.0153,0.0120,1.0000
9.750,0.9152,0.04433,0.03989,0.0164,0.0118,1.0000
10.000,0.9047,0.04949,0.04545,0.0171,0.0116,1.0000
10.250,0.8812,0.05531,0.05160,0.0171,0.0116,1.0000
10.500,0.8450,0.06474,0.06132,0.0103,0.0120,1.0000
10.750,0.7811,0.09065,0.08725,-0.0097,0.0131,1.0000
