Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0018-il-50000-n5
Airfoil,naca0018-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,26.3678
Max Cl/Cd alpha,6.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0018-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-14.000,-0.6823,0.11378,0.10456,-0.0245,1.0000,0.1321
-13.750,-0.8312,0.08288,0.07335,-0.0407,1.0000,0.1386
-13.500,-0.9075,0.06950,0.05953,-0.0464,1.0000,0.1404
-13.250,-0.9014,0.06742,0.05747,-0.0462,1.0000,0.1439
-13.000,-0.9034,0.06454,0.05455,-0.0463,1.0000,0.1477
-12.750,-0.9242,0.05981,0.04959,-0.0466,1.0000,0.1512
-12.500,-0.9479,0.05528,0.04475,-0.0461,1.0000,0.1546
-12.250,-0.9296,0.05457,0.04419,-0.0453,1.0000,0.1593
-12.000,-0.9334,0.05212,0.04163,-0.0442,1.0000,0.1640
-11.750,-0.9470,0.04909,0.03831,-0.0424,1.0000,0.1686
-11.500,-0.9309,0.04826,0.03763,-0.0413,1.0000,0.1739
-11.250,-0.9320,0.04640,0.03565,-0.0394,1.0000,0.1795
-11.000,-0.9316,0.04468,0.03384,-0.0372,1.0000,0.1852
-10.750,-0.9228,0.04362,0.03283,-0.0353,1.0000,0.1913
-10.500,-0.9266,0.04200,0.03102,-0.0322,1.0000,0.1978
-10.250,-0.9162,0.04112,0.03024,-0.0302,1.0000,0.2042
-10.000,-0.9145,0.03998,0.02904,-0.0270,1.0000,0.2113
-9.750,-0.9081,0.03896,0.02802,-0.0244,1.0000,0.2185
-9.500,-0.9012,0.03805,0.02711,-0.0217,1.0000,0.2264
-9.250,-0.8952,0.03708,0.02610,-0.0188,1.0000,0.2345
-9.000,-0.8869,0.03630,0.02535,-0.0161,1.0000,0.2430
-8.750,-0.8797,0.03544,0.02448,-0.0132,1.0000,0.2519
-8.500,-0.8711,0.03472,0.02378,-0.0104,1.0000,0.2613
