Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1412-il-500000-n5
Airfoil,naca1412-il
Reynolds number,500000
Ncrit,5
Mach,0
Max Cl/Cd,66.0379
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1412-il-500000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-18.500,-0.9139,0.15280,0.15010,0.0146,1.0000,0.0153
-18.250,-0.9813,0.13333,0.13042,0.0039,1.0000,0.0153
-18.000,-1.0190,0.12143,0.11838,-0.0026,1.0000,0.0154
-17.750,-1.0557,0.11030,0.10710,-0.0086,1.0000,0.0154
-17.500,-1.0921,0.09963,0.09628,-0.0144,1.0000,0.0153
-17.250,-1.1284,0.08941,0.08592,-0.0200,1.0000,0.0153
-17.000,-1.1627,0.07982,0.07616,-0.0253,1.0000,0.0152
-16.750,-1.1930,0.07091,0.06708,-0.0304,1.0000,0.0152
-16.500,-1.2179,0.06292,0.05892,-0.0352,1.0000,0.0152
-16.250,-1.2364,0.05602,0.05187,-0.0396,1.0000,0.0153
-16.000,-1.2488,0.05029,0.04599,-0.0433,1.0000,0.0155
-15.750,-1.2563,0.04559,0.04115,-0.0462,1.0000,0.0157
-15.500,-1.2597,0.04178,0.03721,-0.0483,1.0000,0.0160
-15.250,-1.2603,0.03865,0.03395,-0.0496,1.0000,0.0163
-15.000,-1.2587,0.03606,0.03123,-0.0503,1.0000,0.0167
-14.750,-1.2552,0.03390,0.02896,-0.0504,1.0000,0.0171
-14.500,-1.2506,0.03207,0.02699,-0.0500,1.0000,0.0175
-14.250,-1.2445,0.03051,0.02530,-0.0491,1.0000,0.0180
-14.000,-1.2384,0.02909,0.02379,-0.0478,1.0000,0.0184
-13.750,-1.2302,0.02794,0.02258,-0.0464,1.0000,0.0189
-13.500,-1.2199,0.02702,0.02160,-0.0447,1.0000,0.0194
-13.250,-1.2085,0.02621,0.02071,-0.0430,1.0000,0.0200
-13.000,-1.1948,0.02541,0.01982,-0.0415,1.0000,0.0206
-12.750,-1.1793,0.02464,0.01895,-0.0402,1.0000,0.0213
