Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2418-il-50000-n5
Airfoil,naca2418-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,27.3331
Max Cl/Cd alpha,7.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2418-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.500,-0.4996,0.10521,0.09626,-0.0490,1.0000,0.1228
-12.250,-0.6177,0.08014,0.07111,-0.0630,1.0000,0.1272
-12.000,-0.7343,0.06365,0.05429,-0.0702,1.0000,0.1271
-11.750,-0.7835,0.05837,0.04879,-0.0684,1.0000,0.1278
-11.500,-0.8231,0.05509,0.04531,-0.0637,1.0000,0.1287
-11.250,-0.8345,0.05343,0.04364,-0.0599,1.0000,0.1306
-11.000,-0.8308,0.05245,0.04273,-0.0572,1.0000,0.1332
-10.750,-0.8390,0.05086,0.04108,-0.0536,1.0000,0.1358
-10.500,-0.8519,0.04893,0.03897,-0.0494,1.0000,0.1385
-10.250,-0.8667,0.04676,0.03648,-0.0449,1.0000,0.1414
-10.000,-0.8578,0.04592,0.03575,-0.0425,1.0000,0.1446
-9.750,-0.8535,0.04492,0.03474,-0.0396,1.0000,0.1482
-9.500,-0.8542,0.04346,0.03309,-0.0363,1.0000,0.1524
-9.250,-0.8512,0.04212,0.03161,-0.0333,1.0000,0.1564
-9.000,-0.8415,0.04141,0.03097,-0.0309,1.0000,0.1605
-8.750,-0.8354,0.04032,0.02975,-0.0283,1.0000,0.1655
-8.500,-0.8281,0.03919,0.02847,-0.0258,1.0000,0.1705
-8.250,-0.8167,0.03856,0.02792,-0.0236,1.0000,0.1753
-8.000,-0.8074,0.03762,0.02682,-0.0213,1.0000,0.1814
-7.750,-0.7956,0.03686,0.02604,-0.0193,1.0000,0.1870
-7.500,-0.7831,0.03625,0.02543,-0.0174,1.0000,0.1932
-7.250,-0.7688,0.03543,0.02444,-0.0159,0.9994,0.2006
-7.000,-0.7331,0.03488,0.02394,-0.0182,0.9926,0.2101
-6.750,-0.6996,0.03418,0.02317,-0.0202,0.9851,0.2204
-6.500,-0.6648,0.03354,0.02235,-0.0223,0.9777,0.2329
-6.250,-0.6311,0.03304,0.02195,-0.0240,0.9697,0.2439
-6.000,-0.5980,0.03249,0.02137,-0.0256,0.9617,0.2567
-5.750,-0.5636,0.03196,0.02076,-0.0275,0.9537,0.2714
-5.500,-0.5329,0.03151,0.02032,-0.0285,0.9449,0.2857
-5.250,-0.4977,0.03107,0.01993,-0.0303,0.9372,0.3012
-5.000,-0.4686,0.03066,0.01954,-0.0309,0.9276,0.3167
-4.750,-0.4331,0.03027,0.01916,-0.0327,0.9199,0.3345
-4.500,-0.4051,0.02993,0.01883,-0.0330,0.9098,0.3517
-4.250,-0.3694,0.02957,0.01851,-0.0346,0.9020,0.3715
-4.000,-0.3420,0.02930,0.01828,-0.0348,0.8918,0.3904
-3.750,-0.3067,0.02898,0.01803,-0.0362,0.8837,0.4120
-3.500,-0.2789,0.02875,0.01787,-0.0362,0.8735,0.4331
-3.250,-0.2447,0.02847,0.01769,-0.0373,0.8652,0.4569
-3.000,-0.2154,0.02825,0.01756,-0.0375,0.8555,0.4808
-2.750,-0.1835,0.02800,0.01738,-0.0380,0.8464,0.5072
-2.500,-0.1541,0.02779,0.01725,-0.0380,0.8372,0.5339
-2.250,-0.1256,0.02760,0.01717,-0.0376,0.8272,0.5602
-2.000,-0.0951,0.02740,0.01705,-0.0376,0.8184,0.5888
-1.750,-0.0689,0.02727,0.01698,-0.0369,0.8078,0.6178
-1.500,-0.0363,0.02709,0.01690,-0.0369,0.7998,0.6464
-1.250,-0.0117,0.02706,0.01695,-0.0357,0.7885,0.6745
-1.000,0.0234,0.02686,0.01679,-0.0360,0.7814,0.7051
-0.750,0.0465,0.02698,0.01699,-0.0344,0.7691,0.7316
-0.500,0.0865,0.02679,0.01681,-0.0353,0.7629,0.7610
-0.250,0.1072,0.02702,0.01707,-0.0336,0.7497,0.7882
0.000,0.1516,0.02688,0.01692,-0.0352,0.7432,0.8139
0.250,0.1790,0.02719,0.01725,-0.0347,0.7304,0.8386
0.500,0.2272,0.02705,0.01704,-0.0373,0.7233,0.8621
0.750,0.2603,0.02737,0.01736,-0.0380,0.7106,0.8854
1.000,0.3142,0.02722,0.01711,-0.0418,0.7031,0.9055
1.250,0.3553,0.02752,0.01739,-0.0444,0.6902,0.9261
1.500,0.4169,0.02727,0.01703,-0.0499,0.6820,0.9421
1.750,0.4622,0.02750,0.01726,-0.0536,0.6684,0.9601
2.000,0.5150,0.02740,0.01710,-0.0584,0.6577,0.9754
2.250,0.5658,0.02730,0.01697,-0.0629,0.6455,0.9898
2.500,0.6053,0.02735,0.01699,-0.0658,0.6329,1.0000
2.750,0.6247,0.02722,0.01676,-0.0644,0.6232,1.0000
3.000,0.6320,0.02754,0.01707,-0.0614,0.6107,1.0000
3.250,0.6533,0.02744,0.01686,-0.0601,0.6011,1.0000
3.500,0.6611,0.02781,0.01723,-0.0570,0.5887,1.0000
3.750,0.6787,0.02791,0.01726,-0.0552,0.5785,1.0000
