Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca6412-il-50000-n5
Airfoil,naca6412-il
Reynolds number,50000
Ncrit,5
Mach,0
Max Cl/Cd,29.6117
Max Cl/Cd alpha,4.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca6412-il-50000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-8.750,-0.3155,0.12121,0.11463,-0.0304,1.0001,0.1160
-8.500,-0.3221,0.11963,0.11313,-0.0288,1.0001,0.1184
-8.250,-0.3285,0.11792,0.11150,-0.0281,0.9992,0.1206
-8.000,-0.3281,0.11564,0.10924,-0.0339,0.9915,0.1241
-7.500,-0.3146,0.10334,0.09684,-0.0436,0.9770,0.0819
-7.250,-0.2966,0.09906,0.09254,-0.0472,0.9712,0.0792
-7.000,-0.2865,0.09492,0.08839,-0.0513,0.9620,0.0777
-6.750,-0.2720,0.09050,0.08394,-0.0568,0.9536,0.0778
-6.500,-0.2563,0.08594,0.07935,-0.0625,0.9447,0.0781
-6.250,-0.2424,0.08138,0.07473,-0.0677,0.9354,0.0776
-6.000,-0.2202,0.07576,0.06900,-0.0753,0.9278,0.0766
-5.750,-0.2041,0.07067,0.06379,-0.0807,0.9178,0.0760
-5.500,-0.1743,0.06532,0.05823,-0.0881,0.9113,0.0778
-5.250,-0.1539,0.06030,0.05297,-0.0931,0.9014,0.0796
-5.000,-0.1179,0.05339,0.04554,-0.1016,0.8956,0.0811
-4.750,-0.0901,0.04749,0.03894,-0.1070,0.8872,0.0838
-4.500,-0.0592,0.04642,0.03787,-0.1084,0.8805,0.0876
-4.250,-0.0278,0.04324,0.03420,-0.1113,0.8734,0.0914
-4.000,0.0051,0.04004,0.03029,-0.1141,0.8661,0.0971
-3.750,0.0429,0.03866,0.02876,-0.1164,0.8614,0.1028
-3.500,0.0677,0.03693,0.02642,-0.1167,0.8515,0.1099
-3.250,0.1037,0.03585,0.02530,-0.1184,0.8461,0.1167
-3.000,0.1306,0.03475,0.02375,-0.1186,0.8371,0.1256
-2.750,0.1642,0.03391,0.02289,-0.1197,0.8309,0.1337
-2.500,0.1952,0.03312,0.02184,-0.1204,0.8234,0.1446
-2.250,0.2254,0.03252,0.02102,-0.1208,0.8155,0.1575
-2.000,0.2645,0.03170,0.02013,-0.1225,0.8113,0.1721
-1.750,0.2846,0.03154,0.01993,-0.1213,0.8002,0.1844
-1.500,0.3241,0.03087,0.01913,-0.1230,0.7955,0.2045
-1.250,0.3470,0.03076,0.01896,-0.1222,0.7851,0.2218
-1.000,0.3841,0.03022,0.01832,-0.1235,0.7797,0.2476
-0.750,0.4087,0.03011,0.01824,-0.1230,0.7702,0.2709
-0.500,0.4425,0.02964,0.01778,-0.1238,0.7639,0.3038
-0.250,0.4703,0.02938,0.01761,-0.1238,0.7557,0.3395
0.000,0.5002,0.02895,0.01738,-0.1241,0.7482,0.3905
0.250,0.5357,0.02780,0.01695,-0.1250,0.7442,0.5327
0.500,0.5543,0.02733,0.01715,-0.1229,0.7328,0.9999
0.750,0.5911,0.02720,0.01667,-0.1240,0.7279,0.9999
1.000,0.6096,0.02782,0.01710,-0.1227,0.7171,0.9999
1.250,0.6444,0.02775,0.01680,-0.1234,0.7118,0.9999
1.500,0.6635,0.02837,0.01729,-0.1222,0.7017,0.9999
1.750,0.6960,0.02839,0.01714,-0.1227,0.6959,0.9999
2.000,0.7171,0.02896,0.01761,-0.1218,0.6869,0.9999
2.250,0.7458,0.02917,0.01769,-0.1218,0.6802,0.9999
2.500,0.7741,0.02941,0.01783,-0.1217,0.6738,0.9999
2.750,0.7942,0.03005,0.01842,-0.1207,0.6650,0.9999
3.000,0.8293,0.02997,0.01824,-0.1215,0.6605,0.9999
3.250,0.8417,0.03103,0.01929,-0.1196,0.6502,0.9999
3.500,0.8739,0.03108,0.01928,-0.1200,0.6450,0.9999
3.750,0.8903,0.03199,0.02020,-0.1186,0.6365,0.9999
4.000,0.9165,0.03236,0.02054,-0.1183,0.6299,0.9999
4.250,0.9532,0.03219,0.02033,-0.1192,0.6259,0.9999
4.500,0.9576,0.03376,0.02196,-0.1165,0.6152,0.9999
4.750,0.9916,0.03371,0.02191,-0.1170,0.6105,0.9999
5.000,0.9992,0.03515,0.02341,-0.1147,0.6010,0.9999
5.250,1.0275,0.03543,0.02370,-0.1146,0.5953,0.9999
5.500,1.0497,0.03606,0.02439,-0.1139,0.5889,0.9999
5.750,1.0605,0.03730,0.02570,-0.1119,0.5803,0.9999
6.000,1.0979,0.03708,0.02551,-0.1128,0.5761,0.9999
6.250,1.0918,0.03929,0.02781,-0.1090,0.5654,0.9999
6.500,1.1254,0.03923,0.02783,-0.1095,0.5605,0.9999
6.750,1.1240,0.04126,0.02996,-0.1063,0.5507,0.9999
7.000,1.1501,0.04160,0.03038,-0.1059,0.5447,0.9999
7.500,1.1732,0.04417,0.03317,-0.1025,0.5287,0.9999
7.750,1.2179,0.04323,0.03233,-0.1036,0.5249,0.9999
8.000,1.1947,0.04692,0.03613,-0.0990,0.5122,0.9999
8.250,1.2389,0.04582,0.03517,-0.0998,0.5084,0.9999
8.500,1.2140,0.04988,0.03935,-0.0957,0.4954,0.9999
8.750,1.2611,0.04830,0.03791,-0.0963,0.4915,0.9999
9.000,1.2345,0.05269,0.04240,-0.0924,0.4779,0.9999
9.250,1.2540,0.05321,0.04306,-0.0912,0.4704,0.9999
9.500,1.2573,0.05516,0.04513,-0.0893,0.4600,0.9999
10.000,1.2860,0.05679,0.04707,-0.0863,0.4418,0.9999
10.250,1.2636,0.06147,0.05185,-0.0840,0.4276,0.9999
10.500,1.2559,0.06476,0.05526,-0.0823,0.4149,0.9999
10.750,1.3054,0.06102,0.05172,-0.0809,0.4084,0.9999
11.000,1.2890,0.06512,0.05594,-0.0791,0.3940,0.9999
11.250,1.2824,0.06819,0.05912,-0.0777,0.3801,0.9999
11.500,1.2867,0.06979,0.06085,-0.0762,0.3670,0.9999
11.750,1.3038,0.06950,0.06070,-0.0744,0.3542,0.9999
12.000,1.3175,0.06962,0.06096,-0.0728,0.3401,0.9999
12.250,1.3215,0.07116,0.06261,-0.0714,0.3247,0.9999
12.500,1.3214,0.07337,0.06493,-0.0702,0.3084,0.9999
12.750,1.3200,0.07587,0.06752,-0.0693,0.2911,0.9999
13.000,1.3209,0.07811,0.06983,-0.0683,0.2729,0.9999
13.250,1.3254,0.07978,0.07152,-0.0672,0.2534,0.9999
13.500,1.3309,0.08128,0.07295,-0.0660,0.2328,0.9999
13.750,1.3259,0.08468,0.07635,-0.0656,0.2128,0.9999
14.000,1.3230,0.08775,0.07932,-0.0651,0.1935,0.9999
14.250,1.3190,0.09105,0.08248,-0.0647,0.1761,0.9999
14.500,1.3136,0.09468,0.08599,-0.0645,0.1607,0.9999
14.750,1.3081,0.09854,0.08977,-0.0646,0.1472,0.9999
15.000,1.3033,0.10242,0.09362,-0.0648,0.1353,0.9999
15.250,1.2998,0.10615,0.09732,-0.0650,0.1250,0.9999
