Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-200000-n5
Airfoil,naca4415-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,68.2393
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-14.000,-0.6039,0.08561,0.08117,-0.0677,1.0000,0.0243
-13.750,-0.6618,0.07329,0.06866,-0.0742,1.0000,0.0241
-13.500,-0.6989,0.06516,0.06037,-0.0780,1.0000,0.0238
-13.250,-0.7313,0.05806,0.05313,-0.0814,1.0000,0.0238
-13.000,-0.7598,0.05198,0.04692,-0.0841,1.0000,0.0238
-12.750,-0.7865,0.04713,0.04193,-0.0857,1.0000,0.0238
-12.500,-0.8061,0.04311,0.03775,-0.0873,0.9988,0.0238
-12.250,-0.8012,0.03966,0.03408,-0.0915,0.9935,0.0242
-12.000,-0.7975,0.03722,0.03143,-0.0925,0.9871,0.0247
-11.750,-0.7878,0.03526,0.02926,-0.0931,0.9819,0.0251
-11.500,-0.7771,0.03343,0.02721,-0.0928,0.9751,0.0257
-11.250,-0.7570,0.03179,0.02546,-0.0938,0.9712,0.0262
-11.000,-0.7439,0.03053,0.02413,-0.0928,0.9640,0.0268
-10.750,-0.7217,0.02922,0.02272,-0.0934,0.9598,0.0276
-10.500,-0.7027,0.02804,0.02140,-0.0931,0.9545,0.0286
-10.250,-0.6833,0.02695,0.02012,-0.0925,0.9488,0.0298
-10.000,-0.6578,0.02586,0.01899,-0.0933,0.9453,0.0309
-9.750,-0.6375,0.02498,0.01802,-0.0927,0.9399,0.0323
-9.500,-0.6159,0.02407,0.01696,-0.0921,0.9342,0.0339
-9.250,-0.5887,0.02312,0.01597,-0.0927,0.9309,0.0354
-9.000,-0.5580,0.02223,0.01497,-0.0938,0.9286,0.0375
-8.750,-0.5431,0.02158,0.01426,-0.0916,0.9199,0.0393
-8.500,-0.5143,0.02084,0.01344,-0.0922,0.9162,0.0423
-8.250,-0.4825,0.02006,0.01262,-0.0934,0.9135,0.0455
-8.000,-0.4626,0.01955,0.01202,-0.0919,0.9061,0.0489
-7.750,-0.4349,0.01894,0.01139,-0.0921,0.9012,0.0530
-7.500,-0.4014,0.01833,0.01074,-0.0935,0.8981,0.0585
-7.250,-0.3728,0.01784,0.01022,-0.0937,0.8930,0.0646
-7.000,-0.3482,0.01745,0.00976,-0.0931,0.8859,0.0710
-6.750,-0.3140,0.01699,0.00926,-0.0944,0.8819,0.0787
-6.500,-0.2813,0.01656,0.00883,-0.0955,0.8773,0.0864
-6.250,-0.2585,0.01625,0.00849,-0.0945,0.8689,0.0928
-6.000,-0.2238,0.01588,0.00805,-0.0958,0.8642,0.1006
-5.750,-0.1963,0.01557,0.00773,-0.0957,0.8571,0.1077
-5.500,-0.1678,0.01527,0.00739,-0.0958,0.8498,0.1147
-5.250,-0.1312,0.01495,0.00700,-0.0975,0.8448,0.1234
-5.000,-0.1095,0.01472,0.00678,-0.0962,0.8351,0.1304
-4.750,-0.0758,0.01445,0.00645,-0.0972,0.8287,0.1398
-4.500,-0.0513,0.01423,0.00624,-0.0965,0.8195,0.1482
-4.250,-0.0206,0.01398,0.00594,-0.0969,0.8118,0.1570
-4.000,0.0050,0.01379,0.00573,-0.0964,0.8027,0.1659
-3.750,0.0340,0.01357,0.00548,-0.0965,0.7942,0.1753
-3.500,0.0593,0.01342,0.00529,-0.0958,0.7847,0.1852
-3.250,0.0875,0.01322,0.00508,-0.0958,0.7758,0.1962
-3.000,0.1116,0.01309,0.00493,-0.0949,0.7656,0.2075
-2.500,0.1631,0.01283,0.00465,-0.0937,0.7458,0.2345
-2.250,0.1892,0.01271,0.00452,-0.0932,0.7360,0.2498
-2.000,0.2135,0.01260,0.00441,-0.0924,0.7254,0.2656
-1.750,0.2380,0.01251,0.00432,-0.0915,0.7152,0.2832
-1.500,0.2631,0.01242,0.00422,-0.0908,0.7049,0.3025
-1.250,0.2860,0.01233,0.00417,-0.0897,0.6943,0.3233
-1.000,0.3105,0.01224,0.00409,-0.0889,0.6843,0.3476
-0.750,0.3326,0.01214,0.00405,-0.0876,0.6736,0.3760
-0.500,0.3551,0.01202,0.00402,-0.0864,0.6638,0.4123
-0.250,0.3762,0.01187,0.00401,-0.0849,0.6536,0.4621
0.000,0.3958,0.01169,0.00404,-0.0831,0.6439,0.5290
0.250,0.4154,0.01152,0.00408,-0.0812,0.6345,0.6077
0.500,0.4354,0.01136,0.00415,-0.0792,0.6249,0.6833
0.750,0.4619,0.01125,0.00423,-0.0786,0.6157,0.7628
1.000,0.5197,0.01126,0.00445,-0.0846,0.6049,0.8585
1.250,0.5967,0.01148,0.00464,-0.0949,0.5939,0.9184
1.500,0.6474,0.01168,0.00476,-0.0996,0.5832,0.9477
1.750,0.6853,0.01189,0.00490,-0.1016,0.5737,0.9708
2.000,0.7228,0.01210,0.00502,-0.1037,0.5641,0.9884
2.250,0.7651,0.01230,0.00515,-0.1069,0.5541,0.9995
2.500,0.7854,0.01245,0.00521,-0.1054,0.5458,1.0000
2.750,0.8037,0.01258,0.00531,-0.1035,0.5373,1.0000
3.000,0.8222,0.01274,0.00540,-0.1016,0.5291,1.0000
3.250,0.8408,0.01289,0.00551,-0.0997,0.5208,1.0000
3.500,0.8593,0.01306,0.00563,-0.0978,0.5124,1.0000
3.750,0.8779,0.01324,0.00576,-0.0960,0.5044,1.0000
4.000,0.8965,0.01341,0.00590,-0.0941,0.4964,1.0000
4.250,0.9150,0.01361,0.00605,-0.0922,0.4885,1.0000
4.500,0.9332,0.01379,0.00622,-0.0903,0.4803,1.0000
4.750,0.9510,0.01401,0.00638,-0.0882,0.4721,1.0000
5.000,0.9675,0.01420,0.00656,-0.0860,0.4620,1.0000
5.250,0.9837,0.01443,0.00675,-0.0836,0.4522,1.0000
5.500,0.9996,0.01465,0.00695,-0.0813,0.4425,1.0000
5.750,1.0154,0.01488,0.00715,-0.0789,0.4334,1.0000
6.000,1.0302,0.01511,0.00736,-0.0763,0.4250,1.0000
6.250,1.0452,0.01534,0.00759,-0.0738,0.4167,1.0000
6.500,1.0593,0.01559,0.00782,-0.0712,0.4079,1.0000
6.750,1.0745,0.01584,0.00808,-0.0688,0.3994,1.0000
7.000,1.0885,0.01614,0.00836,-0.0662,0.3902,1.0000
7.250,1.1038,0.01642,0.00866,-0.0639,0.3811,1.0000
7.500,1.1174,0.01677,0.00897,-0.0614,0.3719,1.0000
7.750,1.1323,0.01709,0.00932,-0.0591,0.3617,1.0000
8.000,1.1459,0.01748,0.00969,-0.0567,0.3523,1.0000
8.250,1.1599,0.01788,0.01009,-0.0544,0.3420,1.0000
8.500,1.1733,0.01832,0.01053,-0.0521,0.3314,1.0000
8.750,1.1850,0.01883,0.01101,-0.0496,0.3206,1.0000
9.000,1.1981,0.01933,0.01153,-0.0474,0.3093,1.0000
9.250,1.2102,0.01989,0.01209,-0.0451,0.2982,1.0000
9.500,1.2206,0.02054,0.01271,-0.0426,0.2870,1.0000
9.750,1.2313,0.02122,0.01339,-0.0403,0.2753,1.0000
10.000,1.2417,0.02195,0.01412,-0.0381,0.2634,1.0000
10.250,1.2509,0.02277,0.01493,-0.0358,0.2523,1.0000
10.500,1.2582,0.02372,0.01584,-0.0334,0.2406,1.0000
10.750,1.2652,0.02475,0.01684,-0.0311,0.2274,1.0000
11.000,1.2723,0.02583,0.01790,-0.0290,0.2150,1.0000
11.250,1.2789,0.02698,0.01904,-0.0269,0.2039,1.0000
11.500,1.2844,0.02827,0.02030,-0.0249,0.1943,1.0000
11.750,1.2921,0.02947,0.02153,-0.0232,0.1851,1.0000
12.000,1.2981,0.03082,0.02289,-0.0215,0.1770,1.0000
12.250,1.3040,0.03224,0.02433,-0.0199,0.1691,1.0000
12.500,1.3099,0.03371,0.02583,-0.0184,0.1621,1.0000
12.750,1.3154,0.03527,0.02741,-0.0171,0.1556,1.0000
13.000,1.3199,0.03694,0.02912,-0.0158,0.1495,1.0000
13.250,1.3257,0.03859,0.03082,-0.0146,0.1436,1.0000
13.500,1.3276,0.04061,0.03285,-0.0135,0.1383,1.0000
13.750,1.3340,0.04230,0.03462,-0.0126,0.1327,1.0000
14.000,1.3368,0.04437,0.03673,-0.0117,0.1277,1.0000
14.250,1.3399,0.04647,0.03888,-0.0110,0.1228,1.0000
14.500,1.3435,0.04858,0.04107,-0.0104,0.1177,1.0000
14.750,1.3430,0.05114,0.04365,-0.0098,0.1133,1.0000
15.000,1.3474,0.05328,0.04589,-0.0094,0.1082,1.0000
15.250,1.3473,0.05593,0.04859,-0.0090,0.1034,1.0000
15.500,1.3482,0.05855,0.05128,-0.0088,0.0987,1.0000
15.750,1.3484,0.06128,0.05409,-0.0087,0.0940,1.0000
16.000,1.3460,0.06438,0.05723,-0.0087,0.0897,1.0000
16.250,1.3456,0.06731,0.06024,-0.0088,0.0849,1.0000
16.500,1.3409,0.07082,0.06378,-0.0091,0.0811,1.0000
16.750,1.3401,0.07388,0.06694,-0.0093,0.0772,1.0000
17.000,1.3354,0.07750,0.07061,-0.0098,0.0735,1.0000
17.250,1.3310,0.08113,0.07430,-0.0103,0.0701,1.0000
17.500,1.3270,0.08476,0.07801,-0.0110,0.0671,1.0000
17.750,1.3207,0.08877,0.08208,-0.0118,0.0646,1.0000
18.000,1.3156,0.09262,0.08601,-0.0126,0.0623,1.0000
18.250,1.3114,0.09641,0.08989,-0.0135,0.0599,1.0000
18.500,1.3053,0.10052,0.09407,-0.0146,0.0579,1.0000
